Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Drew Brees,QB,1,NO,DET,26,34,77,358,11,6,1,137,0,0,0,0,40.32,2009
2,Tony Romo,QB,1,DAL,TB,16,27,59,353,13,3,0,141,1,2,2,0,29.32,2009
3,Joe Flacco,QB,1,BAL,KC,26,43,61,307,7,3,1,96,5,18,4,0,28.08,2009
4,Tom Brady,QB,1,NE,BUF,39,53,74,378,7,2,1,98,1,9,9,0,26.02,2009
5,Matt Hasselbeck,QB,1,SEA,LAR,25,36,69,279,8,3,2,97,1,3,3,0,21.46,2009
6,Ben Roethlisberger,QB,1,PIT,TEN,33,43,77,363,8,1,2,90,1,3,3,0,19.82,2009
7,Trent Edwards,QB,1,BUF,NE,15,25,60,212,9,2,0,114,2,25,13,0,18.98,2009
8,Donovan McNabb,QB,1,PHI,CAR,10,18,56,79,4,2,1,81,4,27,7,1,18.86,2009
9,Peyton Manning,QB,1,IND,JAX,28,38,74,301,8,1,1,94,3,-4,-1,0,17.64,2009
10,Matt Ryan,QB,1,ATL,MIA,22,36,61,229,6,2,0,98,3,-4,-1,0,16.76,2009
11,Byron Leftwich,QB,1,TB,DAL,25,41,61,276,7,1,0,89,3,3,1,0,15.34,2009
12,Brodie Croyle,QB,1,KC,BAL,16,24,67,177,7,2,0,116,0,0,0,0,15.08,2009
13,Mark Sanchez,QB,1,NYJ,HOU,18,31,58,272,9,1,1,84,5,6,1,0,14.48,2009
14,Aaron Rodgers,QB,1,GB,CHI,17,28,61,184,7,1,0,92,3,7,2,0,14.06,2009
15,Kyle Orton,QB,1,DEN,CIN,17,28,61,243,9,1,0,101,1,3,3,0,14.02,2009
16,Kurt Warner,QB,1,ARI,SF,26,44,59,288,7,1,2,67,2,-4,-2,0,13.12,2009
17,Philip Rivers,QB,1,LAC,OAK,24,36,67,252,7,1,1,84,1,-1,-1,0,12.98,2009
18,Kerry Collins,QB,1,TEN,PIT,22,35,63,244,7,1,1,81,2,1,1,0,12.86,2009
19,Jay Cutler,QB,1,CHI,GB,17,36,47,277,8,1,4,43,3,16,5,0,12.68,2009
20,Brady Quinn,QB,1,CLE,MIN,21,35,60,205,6,1,1,74,2,21,11,0,12.30,2009
21,Jason Campbell,QB,1,WAS,NYG,19,26,73,211,8,1,1,94,1,16,16,0,12.04,2009
22,Eli Manning,QB,1,NYG,WAS,20,29,69,256,9,1,1,93,3,-3,-1,0,11.94,2009
23,Shaun Hill,QB,1,SF,ARI,18,31,58,209,7,1,0,89,0,0,0,0,11.36,2009
24,Matthew Stafford,QB,1,DET,NO,16,37,43,205,6,0,3,27,2,0,0,1,11.20,2009
25,JaMarcus Russell,QB,1,OAK,LAC,12,30,40,208,7,1,2,48,2,6,3,0,10.92,2009
26,Chad Pennington,QB,1,MIA,ATL,21,29,72,176,6,1,1,85,0,0,0,0,9.04,2009
27,Brett Favre,QB,1,MIN,CLE,14,21,67,110,5,1,0,95,0,0,0,0,8.40,2009
28,Carson Palmer,QB,1,CIN,DEN,21,33,64,247,8,0,2,61,1,2,2,0,8.08,2009
29,Marc Bulger,QB,1,LAR,SEA,17,36,47,191,5,0,0,64,1,2,2,0,7.84,2009
30,David Garrard,QB,1,JAX,IND,14,28,50,122,4,0,0,62,4,14,4,0,6.28,2009
31,Matt Schaub,QB,1,HOU,NYJ,18,33,55,166,5,0,1,56,1,6,6,0,6.24,2009
32,Seneca Wallace,QB,1,SEA,LAR,0,0,0,0,0,0,0,0,0,0,0,0,3.40,2009
33,Matt Moore,QB,1,CAR,PHI,6,11,55,63,6,0,1,34,0,0,0,0,1.52,2009
34,Bruce Gradkowski,QB,1,OAK,LAC,2,2,100,17,9,0,0,102,0,0,0,0,0.68,2009
35,Kevin Kolb,QB,1,PHI,CAR,7,11,64,23,2,0,0,68,3,4,1,0,0.32,2009
36,Josh McCown,QB,1,CAR,PHI,1,6,17,2,0,0,0,40,0,0,0,0,0.08,2009
37,Pat White,QB,1,MIA,ATL,0,1,0,0,0,0,0,40,1,0,0,0,0.00,2009
38,Troy Smith,QB,1,BAL,KC,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
39,Mark Brunell,QB,1,NO,DET,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
40,Matt Flynn,QB,1,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
41,Tarvaris Jackson,QB,1,MIN,CLE,0,1,0,0,0,0,0,40,1,-1,-1,0,-0.10,2009
42,Jake Delhomme,QB,1,CAR,PHI,7,17,41,73,4,0,4,15,2,9,5,0,-1.18,2009
