Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Branden Oliver,RB,5,LAC,NYJ,19,114,6,1,4,4,68,1,0,0,37.20,2014
2,Matt Forte,RB,5,CHI,CAR,17,61,4,0,12,12,105,1,1,1,36.60,2014
3,Arian Foster,RB,5,HOU,DAL,23,157,7,2,5,2,15,0,0,0,34.20,2014
4,Andre Ellington,RB,5,ARI,DEN,16,32,2,1,7,4,112,1,0,0,33.40,2014
5,Eddie Lacy,RB,5,GB,MIN,13,105,8,2,3,3,27,0,0,0,31.20,2014
6,Pierre Thomas,RB,5,NO,TB,4,35,9,1,10,8,77,1,0,0,31.20,2014
7,DeMarco Murray,RB,5,DAL,HOU,31,136,4,0,8,6,56,0,1,1,27.20,2014
8,Marshawn Lynch,RB,5,SEA,WAS,17,72,4,0,6,5,45,1,0,0,22.70,2014
9,Justin Forsett,RB,5,BAL,IND,6,42,7,1,8,7,55,0,0,0,22.70,2014
10,Stevan Ridley,RB,5,NE,CIN,27,113,4,1,0,0,0,0,0,0,20.30,2014
11,Fred Jackson,RB,5,BUF,DET,11,50,5,0,9,7,58,0,1,0,19.80,2014
12,Steven Jackson,RB,5,ATL,NYG,13,37,3,1,6,5,37,0,0,0,18.40,2014
13,Antone Smith,RB,5,ATL,NYG,1,2,2,0,3,3,83,1,0,0,17.50,2014
14,Le'Veon Bell,RB,5,PIT,JAX,15,82,6,0,6,5,36,0,0,0,16.80,2014
15,Khiry Robinson,RB,5,NO,TB,21,89,4,1,2,1,8,0,0,0,16.70,2014
16,Andre Williams,RB,5,NYG,ATL,20,65,3,1,2,2,18,0,0,0,16.30,2014
17,Benjamin Cunningham,RB,5,LAR,PHI,7,47,7,1,4,3,24,0,0,0,16.10,2014
18,Ben Tate,RB,5,CLE,TEN,22,123,6,0,2,1,-2,0,0,0,16.10,2014
19,Frank Gore,RB,5,SF,KC,18,107,6,0,1,1,1,0,0,0,14.80,2014
20,Shane Vereen,RB,5,NE,CIN,9,90,10,0,3,3,18,0,0,0,13.80,2014
21,Bobby Rainey,RB,5,TB,NO,6,21,4,1,4,3,21,0,0,0,13.20,2014
22,Devonta Freeman,RB,5,ATL,NYG,4,38,10,0,6,5,44,0,0,0,13.20,2014
23,LeSean McCoy,RB,5,PHI,LAR,24,81,3,0,4,4,5,0,1,1,11.60,2014
24,Ahmad Bradshaw,RB,5,IND,BAL,15,68,5,0,5,4,17,0,1,1,11.50,2014
25,Travaris Cadet,RB,5,NO,TB,0,0,0,0,5,3,19,1,0,0,10.90,2014
26,Zac Stacy,RB,5,LAR,PHI,11,42,4,0,5,4,36,0,1,1,10.80,2014
27,Roy Helu,RB,5,WAS,SEA,2,-1,-1,0,7,5,59,0,0,0,10.80,2014
28,Doug Martin,RB,5,TB,NO,14,45,3,0,5,3,29,0,0,0,10.40,2014
29,Jeremy Hill,RB,5,CIN,NE,2,1,1,0,4,3,68,0,0,0,9.90,2014
30,Jamaal Charles,RB,5,KC,SF,15,80,5,0,4,1,4,0,1,0,9.40,2014
31,Rashad Jennings,RB,5,NYG,ATL,10,55,6,0,2,2,17,0,0,0,9.20,2014
32,Giovani Bernard,RB,5,CIN,NE,13,62,5,0,3,2,10,0,0,0,9.20,2014
33,Trent Richardson,RB,5,IND,BAL,9,37,4,0,5,4,10,0,0,0,8.70,2014
34,Chris Ogbonnaya,RB,5,CAR,CHI,8,24,3,1,0,0,0,0,0,0,8.40,2014
35,Jerick McKinnon,RB,5,MIN,GB,7,24,3,0,5,3,22,0,0,0,7.60,2014
36,LeGarrette Blount,RB,5,PIT,JAX,8,29,4,0,3,3,17,0,0,0,7.60,2014
37,Juwan Thompson,RB,5,DEN,ARI,3,15,5,1,0,0,0,0,0,0,7.50,2014
38,James Starks,RB,5,GB,MIN,12,46,4,0,2,2,2,0,0,0,6.80,2014
39,Ronnie Hillman,RB,5,DEN,ARI,15,64,4,0,1,0,0,0,0,0,6.40,2014
40,Reggie Bush,RB,5,DET,BUF,6,13,2,0,5,2,30,0,0,0,6.30,2014
41,Matt Asiata,RB,5,MIN,GB,15,72,5,0,3,0,0,0,1,1,6.20,2014
42,CJ Spiller,RB,5,BUF,DET,9,7,1,0,4,3,25,0,0,0,6.20,2014
43,Darrin Reaves,RB,5,CAR,CHI,11,35,3,0,1,1,16,0,0,0,6.10,2014
44,Darren Sproles,RB,5,PHI,LAR,7,51,7,0,0,0,0,0,0,0,5.10,2014
45,George Winn,RB,5,DET,BUF,11,48,4,0,2,0,0,0,0,0,4.80,2014
46,Chris Ivory,RB,5,NYJ,LAC,9,44,5,0,1,0,0,0,0,0,4.40,2014
47,Carlos Hyde,RB,5,SF,KC,10,43,4,0,1,0,0,0,0,0,4.30,2014
48,Jordan Todman,RB,5,JAX,PIT,0,0,0,0,2,2,23,0,0,0,4.30,2014
49,Donald Brown,RB,5,LAC,NYJ,9,26,3,0,2,1,4,0,0,0,4.00,2014
50,Toby Gerhart,RB,5,JAX,PIT,4,9,2,0,1,1,20,0,0,0,3.90,2014
