Player,Position,Team,Opponent,Points
Logan Thomas,TE,ARI,DEN,7.24
Chris Gragg,TE,BUF,DET,7.20
Anthony Fasano,TE,KC,SF,7.20
Michael Palmer,TE,PIT,JAX,7.10
Zach Ertz,TE,PHI,LAR,6.90
Jordan Cameron,TE,CLE,TEN,6.30
Chase Ford,TE,MIN,GB,6.10
Scott Chandler,TE,BUF,DET,6.10
Luke Willson,TE,SEA,WAS,5.80
Jimmy Graham,TE,NO,TB,5.60
Clay Harbor,TE,JAX,PIT,5.20
Dante Rosario,TE,CHI,CAR,5.00
Jace Amaro,TE,NYJ,LAC,4.90
Martellus Bennett,TE,CHI,CAR,4.70
Cooper Helfet,TE,SEA,WAS,4.60
Brent Celek,TE,PHI,LAR,4.50
Coby Fleener,TE,IND,BAL,4.00
John Carlson,TE,ARI,DEN,3.90
Andrew Quarless,TE,GB,MIN,3.90
Chase Coffman,TE,TEN,CLE,3.80
Ed Dickson,TE,CAR,CHI,3.60
Derek Carrier,TE,SF,KC,3.60
Jermaine Gresham,TE,CIN,NE,3.50
Lance Kendricks,TE,LAR,PHI,3.20
Brandon Pettigrew,TE,DET,BUF,3.20
Jeff Cumberland,TE,NYJ,LAC,3.20
Logan Paulsen,TE,WAS,SEA,3.10
Eric Ebron,TE,DET,BUF,2.80
Jacob Tamme,TE,DEN,ARI,2.70
MarQueis Gray,TE,MIN,GB,2.60
Rhett Ellison,TE,MIN,GB,2.20
Austin Seferian-Jenkins,TE,TB,NO,2.10
Ryan Griffin,TE,HOU,DAL,1.80
Ladarius Green,TE,LAC,NYJ,1.80
Niles Paul,TE,WAS,SEA,1.60
Arian Foster,RB,HOU,DAL,34.20
Andre Ellington,RB,ARI,DEN,33.40
Eddie Lacy,RB,GB,MIN,31.20
Pierre Thomas,RB,NO,TB,31.20
DeMarco Murray,RB,DAL,HOU,27.20
Marshawn Lynch,RB,SEA,WAS,22.70
Justin Forsett,RB,BAL,IND,22.70
Stevan Ridley,RB,NE,CIN,20.30
Fred Jackson,RB,BUF,DET,19.80
Steven Jackson,RB,ATL,NYG,18.40
Antone Smith,RB,ATL,NYG,17.50
Le'Veon Bell,RB,PIT,JAX,16.80
Khiry Robinson,RB,NO,TB,16.70
Andre Williams,RB,NYG,ATL,16.30
Benjamin Cunningham,RB,LAR,PHI,16.10
Ben Tate,RB,CLE,TEN,16.10
Frank Gore,RB,SF,KC,14.80
Shane Vereen,RB,NE,CIN,13.80
Bobby Rainey,RB,TB,NO,13.20
Devonta Freeman,RB,ATL,NYG,13.20
LeSean McCoy,RB,PHI,LAR,11.60
Ahmad Bradshaw,RB,IND,BAL,11.50
Travaris Cadet,RB,NO,TB,10.90
Roy Helu,RB,WAS,SEA,10.80
Zac Stacy,RB,LAR,PHI,10.80
Doug Martin,RB,TB,NO,10.40
Jeremy Hill,RB,CIN,NE,9.90
Jamaal Charles,RB,KC,SF,9.40
Rashad Jennings,RB,NYG,ATL,9.20
Giovani Bernard,RB,CIN,NE,9.20
Trent Richardson,RB,IND,BAL,8.70
Chris Ogbonnaya,RB,CAR,CHI,8.40
Jerick McKinnon,RB,MIN,GB,7.60
LeGarrette Blount,RB,PIT,JAX,7.60
Juwan Thompson,RB,DEN,ARI,7.50
James Starks,RB,GB,MIN,6.80
Ronnie Hillman,RB,DEN,ARI,6.40
Reggie Bush,RB,DET,BUF,6.30
Matt Asiata,RB,MIN,GB,6.20
CJ Spiller,RB,BUF,DET,6.20
Darrin Reaves,RB,CAR,CHI,6.10
Darren Sproles,RB,PHI,LAR,5.10
George Winn,RB,DET,BUF,4.80
Chris Ivory,RB,NYJ,LAC,4.40
Carlos Hyde,RB,SF,KC,4.30
Jordan Todman,RB,JAX,PIT,4.30
Donald Brown,RB,LAC,NYJ,4.00
Toby Gerhart,RB,JAX,PIT,3.90
Josh Brown,K,NYG,ATL,0.00
Dan Carpenter,K,BUF,DET,0.00
Shayne Graham,K,NO,TB,0.00
Brandon McManus,K,DEN,ARI,0.00
Cody Parkey,K,PHI,LAR,0.00
Patrick Murray,K,TB,NO,0.00
Justin Tucker,K,BAL,IND,0.00
Steven Hauschka,K,SEA,WAS,0.00
Josh Scobee,K,JAX,PIT,0.00
Billy Cundiff,K,CLE,TEN,0.00
Chandler Catanzaro,K,ARI,DEN,0.00
Matt Bryant,K,ATL,NYG,0.00
Dan Bailey,K,DAL,HOU,0.00
Adam Vinatieri,K,IND,BAL,0.00
Graham Gano,K,CAR,CHI,0.00
Nick Novak,K,LAC,NYJ,0.00
Mason Crosby,K,GB,MIN,0.00
Robbie Gould,K,CHI,CAR,0.00
Mike Nugent,K,CIN,NE,0.00
Shaun Suisham,K,PIT,JAX,0.00
Randy Bullock,K,HOU,DAL,0.00
Kai Forbath,K,WAS,SEA,0.00
Cairo Santos,K,KC,SF,0.00
Ryan Succop,K,TEN,CLE,0.00
Blair Walsh,K,MIN,GB,0.00
Greg Zuerlein,K,LAR,PHI,0.00
Alex Henery,K,DET,BUF,0.00
Jordan Gay,K,BUF,DET,0.00
Nick Folk,K,NYJ,LAC,0.00
Carolina Panthers,DST,CAR,CHI,18.00
Los Angeles Chargers,DST,LAC,NYJ,16.00
Pittsburgh Steelers,DST,PIT,JAX,15.00
Buffalo Bills,DST,BUF,DET,14.00
Indianapolis Colts,DST,IND,BAL,14.00
New England Patriots,DST,NE,CIN,14.00
Detroit Lions,DST,DET,BUF,11.00
Jacksonville Jaguars,DST,JAX,PIT,10.00
Baltimore Ravens,DST,BAL,IND,10.00
Houston Texans,DST,HOU,DAL,8.00
Tampa Bay Buccaneers,DST,TB,NO,8.00
Chicago Bears,DST,CHI,CAR,7.00
Cleveland Browns,DST,CLE,TEN,6.00
New Orleans Saints,DST,NO,TB,5.00
Los Angeles Rams,DST,LAR,PHI,5.00
New York Giants,DST,NYG,ATL,4.00
Atlanta Falcons,DST,ATL,NYG,4.00
Denver Broncos,DST,DEN,ARI,4.00
New York Jets,DST,NYJ,LAC,4.00
Dallas Cowboys,DST,DAL,HOU,3.00
Tennessee Titans,DST,TEN,CLE,3.00
San Francisco 49ers,DST,SF,KC,3.00
Kansas City Chiefs,DST,KC,SF,3.00
Washington Redskins,DST,WAS,SEA,3.00
Seattle Seahawks,DST,SEA,WAS,2.00
Arizona Cardinals,DST,ARI,DEN,1.00
Minnesota Vikings,DST,MIN,GB,0.00
Cincinnati Bengals,DST,CIN,NE,-3.00
