,Player,Position,Team,Opponent,Points,PlayerID
94,Jared Cook,TE,LA,PHI,8.4,00-0027061
95,Josh Hill,TE,NO,TB,8.3,00-0030216
96,Heath Miller,TE,PIT,JAX,7.6,00-0023465
97,Logan Thomas,TE,ARI,DEN,7.24,00-0031260
98,Chris Gragg,TE,BUF,DET,7.2,00-0030049
99,Anthony Fasano,TE,KC,SF,7.2,00-0024268
100,Michael Palmer,TE,PIT,JAX,7.1,00-0027202
101,Zach Ertz,TE,PHI,LAR,6.9,00-0030061
102,Jordan Cameron,TE,CLE,TEN,6.3,00-0028040
103,Chase Ford,TE,MIN,GB,6.1,00-0029432
104,Scott Chandler,TE,BUF,DET,6.1,00-0025516
105,Luke Willson,TE,SEA,WAS,5.8,00-0030089
106,Jimmy Graham,TE,NO,TB,5.6,00-0027696
107,Clay Harbor,TE,JAX,PIT,5.2,00-0027725
108,Dante Rosario,TE,CHI,CAR,5.0,00-0025542
109,Jace Amaro,TE,NYJ,LAC,4.9,00-0031042
110,Martellus Bennett,TE,CHI,CAR,4.7,00-0026201
111,Cooper Helfet,TE,SEA,WAS,4.6,00-0029534
112,Brent Celek,TE,PHI,LAR,4.5,00-0025549
113,Coby Fleener,TE,IND,BAL,4.0,00-0029697
114,John Carlson,TE,ARI,DEN,3.9,00-0026178
115,Andrew Quarless,TE,GB,MIN,3.9,00-0027753
116,Chase Coffman,TE,TEN,CLE,3.8,00-0027069
117,Ed Dickson,TE,CAR,CHI,3.6,00-0027675
118,Derek Carrier,TE,SF,KC,3.6,00-0029119
119,Jermaine Gresham,TE,CIN,NE,3.5,00-0027873
120,Lance Kendricks,TE,LA,PHI,3.2,00-0027985
121,Brandon Pettigrew,TE,DET,BUF,3.2,00-0026996
122,Jeff Cumberland,TE,NYJ,LAC,3.2,00-0027321
123,Logan Paulsen,TE,WAS,SEA,3.1,00-0027215
124,Eric Ebron,TE,DET,BUF,2.8,00-0031387
125,Jacob Tamme,TE,DEN,ARI,2.7,00-0026267
126,MarQueis Gray,TE,MIN,GB,2.6,00-0029878
127,Rhett Ellison,TE,MIN,GB,2.2,00-0029587
128,Austin Seferian-Jenkins,TE,TB,NO,2.1,00-0031418
129,Ryan Griffin,TE,HOU,DAL,1.8,00-0030108
130,Ladarius Green,TE,LAC,NYJ,1.8,00-0029275
131,Niles Paul,TE,WAS,SEA,1.6,00-0028093
132,Arian Foster,RB,HOU,DAL,34.2,00-0026796
133,Andre Ellington,RB,ARI,DEN,33.4,00-0030287
134,Eddie Lacy,RB,GB,MIN,31.2,00-0030485
135,Pierre Thomas,RB,NO,TB,31.2,00-0024813
136,DeMarco Murray,RB,DAL,HOU,27.2,00-0028009
137,Marshawn Lynch,RB,SEA,WAS,22.7,00-0025399
138,Justin Forsett,RB,BAL,IND,22.7,00-0026373
139,Stevan Ridley,RB,NE,CIN,20.3,00-0028011
140,Fred Jackson,RB,BUF,DET,19.8,00-0024204
141,Steven Jackson,RB,ATL,NYG,18.4,00-0022736
142,Antone Smith,RB,ATL,NYG,17.5,00-0026855
143,Le'Veon Bell,RB,PIT,JAX,16.8,00-0030496
144,Khiry Robinson,RB,NO,TB,16.7,00-0030348
145,Andre Williams,RB,NYG,ATL,16.3,00-0031055
146,Benjamin Cunningham,RB,LA,PHI,16.1,
147,Ben Tate,RB,CLE,TEN,16.1,00-0027890
148,Frank Gore,RB,SF,KC,14.8,00-0023500
149,Shane Vereen,RB,NE,CIN,13.8,00-0027994
150,Bobby Rainey,RB,TB,NO,13.2,00-0029384
151,Devonta Freeman,RB,ATL,NYG,13.2,00-0031285
152,LeSean McCoy,RB,PHI,LAR,11.6,00-0027029
153,Ahmad Bradshaw,RB,IND,BAL,11.5,00-0025637
154,Travaris Cadet,RB,NO,TB,10.9,00-0029205
155,Roy Helu,RB,WAS,SEA,10.8,00-0028043
156,Zac Stacy,RB,LA,PHI,10.8,00-0030536
157,Doug Martin,RB,TB,NO,10.4,00-0029613
158,Jeremy Hill,RB,CIN,NE,9.9,00-0031301
159,Jamaal Charles,RB,KC,SF,9.4,00-0026213
160,Rashad Jennings,RB,NYG,ATL,9.2,00-0027155
161,Giovani Bernard,RB,CIN,NE,9.2,00-0030456
162,Trent Richardson,RB,IND,BAL,8.7,00-0029675
163,Chris Ogbonnaya,RB,CAR,CHI,8.4,00-0027140
164,Jerick McKinnon,RB,MIN,GB,7.6,00-0031376
165,LeGarrette Blount,RB,PIT,JAX,7.6,00-0027325
166,Juwan Thompson,RB,DEN,ARI,7.5,00-0030705
167,James Starks,RB,GB,MIN,6.8,00-0027791
168,Ronnie Hillman,RB,DEN,ARI,6.4,00-0029683
169,Reggie Bush,RB,DET,BUF,6.3,00-0024217
170,Matt Asiata,RB,MIN,GB,6.2,00-0028198
171,CJ Spiller,RB,BUF,DET,6.2,
172,Darrin Reaves,RB,CAR,CHI,6.1,00-0031123
173,Darren Sproles,RB,PHI,LAR,5.1,00-0023564
174,George Winn,RB,DET,BUF,4.8,00-0030247
175,Chris Ivory,RB,NYJ,LAC,4.4,00-0027531
176,Carlos Hyde,RB,SF,KC,4.3,00-0031045
177,Jordan Todman,RB,JAX,PIT,4.3,00-0028121
178,Donald Brown,RB,LAC,NYJ,4.0,00-0027003
179,Toby Gerhart,RB,JAX,PIT,3.9,00-0027888
180,Josh Brown,K,NYG,ATL,0.0,00-0021940
181,Dan Carpenter,K,BUF,DET,0.0,00-0026003
182,Shayne Graham,K,NO,TB,0.0,00-0019536
183,Brandon McManus,K,DEN,ARI,0.0,00-0029822
184,Cody Parkey,K,PHI,LAR,0.0,00-0030850
185,Patrick Murray,K,TB,NO,0.0,00-0030626
186,Justin Tucker,K,BAL,IND,0.0,00-0029597
187,Steven Hauschka,K,SEA,WAS,0.0,
188,Josh Scobee,K,JAX,PIT,0.0,00-0022874
189,Billy Cundiff,K,CLE,TEN,0.0,00-0020972
190,Chandler Catanzaro,K,ARI,DEN,0.0,00-0030896
191,Matt Bryant,K,ATL,NYG,0.0,00-0020578
192,Dan Bailey,K,DAL,HOU,0.0,00-0028660
193,Adam Vinatieri,K,IND,BAL,0.0,00-0016919
194,Graham Gano,K,CAR,CHI,0.0,00-0026858
195,Nick Novak,K,LAC,NYJ,0.0,00-0023096
196,Mason Crosby,K,GB,MIN,0.0,00-0025580
197,Robbie Gould,K,CHI,CAR,0.0,00-0023252
198,Mike Nugent,K,CIN,NE,0.0,00-0023482
199,Shaun Suisham,K,PIT,JAX,0.0,00-0023001
200,Randy Bullock,K,HOU,DAL,0.0,00-0029421
201,Kai Forbath,K,WAS,SEA,0.0,00-0028787
202,Cairo Santos,K,KC,SF,0.0,00-0031203
203,Ryan Succop,K,TEN,CLE,0.0,00-0026968
204,Blair Walsh,K,MIN,GB,0.0,00-0029576
205,Greg Zuerlein,K,LA,PHI,0.0,00-0029621
206,Alex Henery,K,DET,BUF,0.0,00-0028058
207,Jordan Gay,K,BUF,DET,0.0,00-0030410
208,Nick Folk,K,NYJ,LAC,0.0,00-0025565
209,Carolina Panthers,DST,CAR,CHI,18.0,
210,Los Angeles Chargers,DST,LAC,NYJ,16.0,
211,Pittsburgh Steelers,DST,PIT,JAX,15.0,
212,Buffalo Bills,DST,BUF,DET,14.0,
213,Indianapolis Colts,DST,IND,BAL,14.0,
214,New England Patriots,DST,NE,CIN,14.0,
215,Detroit Lions,DST,DET,BUF,11.0,
216,Jacksonville Jaguars,DST,JAX,PIT,10.0,
217,Baltimore Ravens,DST,BAL,IND,10.0,
218,Houston Texans,DST,HOU,DAL,8.0,
219,Tampa Bay Buccaneers,DST,TB,NO,8.0,
220,Chicago Bears,DST,CHI,CAR,7.0,
221,Cleveland Browns,DST,CLE,TEN,6.0,
222,New Orleans Saints,DST,NO,TB,5.0,
223,Los Angeles Rams,DST,LA,PHI,5.0,
224,New York Giants,DST,NYG,ATL,4.0,
225,Atlanta Falcons,DST,ATL,NYG,4.0,
226,Denver Broncos,DST,DEN,ARI,4.0,
227,New York Jets,DST,NYJ,LAC,4.0,
228,Dallas Cowboys,DST,DAL,HOU,3.0,
229,Tennessee Titans,DST,TEN,CLE,3.0,
230,San Francisco 49ers,DST,SF,KC,3.0,
231,Kansas City Chiefs,DST,KC,SF,3.0,
232,Washington Redskins,DST,WAS,SEA,3.0,
233,Seattle Seahawks,DST,SEA,WAS,2.0,
234,Arizona Cardinals,DST,ARI,DEN,1.0,
235,Minnesota Vikings,DST,MIN,GB,0.0,
236,Cincinnati Bengals,DST,CIN,NE,-3.0,
