Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Tony Gonzalez,TE,5,ATL,WAS,14,13,93,123,1,21,9,10,0,0,0,0,0,34.30,2012
2,Vernon Davis,TE,5,SF,BUF,7,5,71,106,0,53,15,21,0,0,0,0,0,18.60,2012
3,Owen Daniels,TE,5,HOU,NYJ,5,4,80,79,1,34,16,20,0,0,0,0,0,17.90,2012
4,Jared Cook,TE,5,TEN,MIN,8,5,63,37,1,10,5,7,0,0,0,0,0,14.70,2012
5,Dwayne Allen,TE,5,IND,GB,5,4,80,38,1,11,8,10,0,0,0,0,0,13.80,2012
6,Jeff Cumberland,TE,5,NYJ,HOU,4,2,50,51,1,27,13,26,0,0,0,0,0,13.10,2012
7,Kyle Rudolph,TE,5,MIN,TEN,7,4,57,23,1,15,3,6,0,0,0,0,0,12.30,2012
8,Joel Dreessen,TE,5,DEN,NE,4,4,100,21,1,9,5,5,0,0,0,0,0,12.10,2012
9,Jermaine Gresham,TE,5,CIN,MIA,6,5,83,60,0,20,10,12,0,0,0,0,0,11.00,2012
10,Jacob Tamme,TE,5,DEN,NE,11,6,55,50,0,17,5,8,0,0,0,0,0,11.00,2012
11,Fred Davis,TE,5,WAS,ATL,7,5,71,54,0,18,8,11,0,0,0,0,0,10.40,2012
12,Brent Celek,TE,5,PHI,PIT,5,3,60,9,1,5,2,3,0,0,0,0,0,9.90,2012
13,James Casey,TE,5,HOU,NYJ,4,4,100,53,0,30,13,13,0,0,0,0,0,9.30,2012
14,Coby Fleener,TE,5,IND,GB,9,5,56,41,0,18,5,8,0,0,0,0,0,9.10,2012
15,Zach Miller,TE,5,SEA,CAR,3,3,100,59,0,30,20,20,0,0,0,0,0,8.90,2012
16,Heath Miller,TE,5,PIT,PHI,5,4,80,41,0,18,8,10,0,0,0,0,0,8.10,2012
17,Lance Kendricks,TE,5,LAR,ARI,2,1,50,7,1,7,4,7,0,0,0,0,0,7.70,2012
18,Rob Housler,TE,5,ARI,LAR,6,3,50,45,0,25,8,15,0,0,0,0,0,7.50,2012
