Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Reggie Wayne,WR,5,IND,GB,20,13,65,212,1,30,11,16,0,0,0,0,0,43.20,2012
2,Marques Colston,WR,5,NO,LAC,18,9,50,131,3,40,7,15,0,0,0,0,0,43.10,2012
3,Brandon Marshall,WR,5,CHI,JAX,17,12,71,144,1,24,9,12,0,0,0,0,0,35.40,2012
4,Percy Harvin,WR,5,MIN,TEN,10,8,80,108,1,45,11,14,2,8,1,0,0,34.60,2012
5,Wes Welker,WR,5,NE,DEN,15,13,87,104,1,15,7,8,0,0,0,0,0,32.40,2012
6,Devery Henderson,WR,5,NO,LAC,10,8,80,123,1,41,12,15,0,0,0,1,0,29.30,2012
7,Demaryius Thomas,WR,5,DEN,NE,11,9,82,180,0,38,16,20,0,0,0,1,1,29.00,2012
8,Victor Cruz,WR,5,NYG,CLE,8,5,63,50,3,28,6,10,0,0,0,0,0,28.00,2012
9,Michael Crabtree,WR,5,SF,BUF,7,6,86,113,1,36,16,19,0,0,0,0,0,26.30,2012
10,Julio Jones,WR,5,ATL,WAS,15,10,67,94,1,29,6,9,1,1,0,0,0,25.50,2012
11,Josh Gordon,WR,5,CLE,NYG,8,2,25,82,2,62,10,41,0,0,0,0,0,22.20,2012
12,Robert Meachem,WR,5,LAC,NO,4,3,75,67,2,44,17,22,0,0,0,0,0,21.70,2012
13,AJ Green,WR,5,CIN,MIA,13,9,69,65,1,18,5,7,0,0,0,1,0,21.50,2012
14,James Jones,WR,5,GB,IND,7,4,57,46,2,24,7,12,0,0,0,0,0,20.60,2012
15,Malcom Floyd,WR,5,LAC,NO,8,5,63,108,0,39,14,22,0,0,0,0,0,18.80,2012
16,Randall Cobb,WR,5,GB,IND,4,4,100,82,1,31,21,21,0,0,0,0,0,18.20,2012
17,Larry Fitzgerald,WR,5,ARI,LAR,15,8,53,92,0,29,6,12,0,0,0,0,0,17.20,2012
18,Jordan Norwood,WR,5,CLE,NYG,9,9,100,81,0,15,9,9,1,1,0,0,0,17.20,2012
19,Santana Moss,WR,5,WAS,ATL,5,2,40,80,1,77,16,40,0,0,0,0,0,16.00,2012
20,Antonio Brown,WR,5,PIT,PHI,10,7,70,86,0,20,9,12,0,0,0,0,0,15.60,2012
21,Kendall Wright,WR,5,TEN,MIN,11,9,82,66,0,10,6,7,0,0,0,0,0,15.60,2012
22,Jeremy Kerley,WR,5,NYJ,HOU,9,5,56,94,0,36,10,19,0,0,0,0,0,14.40,2012
23,Rueben Randle,WR,5,NYG,CLE,9,6,67,82,0,36,9,14,0,0,0,0,0,14.20,2012
24,Kyle Williams,WR,5,SF,BUF,2,2,100,50,1,43,25,25,1,6,0,0,0,13.60,2012
25,Mario Manningham,WR,5,SF,BUF,5,4,80,26,1,10,5,7,0,0,0,0,0,12.60,2012
26,Anquan Boldin,WR,5,BAL,KC,10,4,40,82,0,43,8,21,0,0,0,0,0,12.20,2012
27,Chris Givens,WR,5,LAR,ARI,5,1,20,51,1,51,10,51,0,0,0,0,0,12.10,2012
28,Eric Decker,WR,5,DEN,NE,8,4,50,21,1,12,3,5,0,0,0,0,0,12.10,2012
29,Golden Tate,WR,5,SEA,CAR,4,3,75,31,1,13,8,10,1,-1,0,0,0,12.00,2012
30,Dwayne Bowe,WR,5,KC,BAL,8,6,75,60,0,20,8,10,0,0,0,0,0,12.00,2012
31,Sidney Rice,WR,5,SEA,CAR,6,5,83,67,0,18,11,13,0,0,0,0,0,11.70,2012
32,Roddy White,WR,5,ATL,WAS,6,4,67,68,0,20,11,17,0,0,0,0,0,10.80,2012
33,Domenik Hixon,WR,5,NYG,CLE,8,5,63,55,0,17,7,11,0,0,0,0,0,10.50,2012
34,Andrew Hawkins,WR,5,CIN,MIA,13,5,39,47,0,24,4,9,1,5,0,0,0,10.20,2012
35,Alshon Jeffery,WR,5,CHI,JAX,4,2,50,20,1,10,5,10,0,0,0,0,0,10.00,2012
36,Brian Hartline,WR,5,MIA,CIN,5,4,80,59,0,30,12,15,0,0,0,0,0,9.90,2012
37,Steve Johnson,WR,5,BUF,SF,10,6,60,39,0,14,4,7,0,0,0,0,0,9.90,2012
38,DeSean Jackson,WR,5,PHI,PIT,8,4,50,58,0,24,7,15,0,0,0,1,0,9.80,2012
39,Andre Roberts,WR,5,ARI,LAR,10,5,50,39,0,11,4,8,1,3,0,0,0,9.20,2012
40,Brandon Stokley,WR,5,DEN,NE,3,2,67,10,1,5,3,5,0,0,0,0,0,9.00,2012
41,Jeremy Maclin,WR,5,PHI,PIT,8,5,63,39,0,11,5,8,0,0,0,0,0,8.90,2012
42,Nate Washington,WR,5,TEN,MIN,8,4,50,46,0,17,6,12,0,0,0,0,0,8.60,2012
43,Kevin Walter,WR,5,HOU,NYJ,6,4,67,46,0,18,8,12,0,0,0,0,0,8.60,2012
44,Greg Camarillo,WR,5,NO,LAC,5,4,80,44,0,13,9,11,0,0,0,0,0,8.40,2012
45,Steve Smith,WR,5,CAR,SEA,13,4,31,40,0,14,3,10,0,0,0,0,0,8.00,2012
46,Brandon LaFell,WR,5,CAR,SEA,3,3,100,44,0,21,15,15,0,0,0,0,0,7.40,2012
47,Armon Binns,WR,5,CIN,MIA,6,4,67,41,0,16,7,10,0,0,0,1,1,7.10,2012
48,Justin Blackmon,WR,5,JAX,CHI,8,3,38,40,0,19,5,13,0,0,0,0,0,7.00,2012
49,Davone Bess,WR,5,MIA,CIN,6,2,33,49,0,28,8,25,0,0,0,0,0,6.90,2012
50,Devin Hester,WR,5,CHI,JAX,4,2,50,49,0,39,12,25,0,0,0,0,0,6.90,2012
