Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Drew Brees,QB,17,NO,TB,24,31,77,381,12,4,0,157,2,8,4,1,41.04,2013
2,Peyton Manning,QB,17,DEN,OAK,25,28,89,266,10,4,0,146,0,0,0,0,26.64,2013
3,Carson Palmer,QB,17,ARI,SF,28,49,57,407,8,2,1,89,1,-1,-1,0,26.18,2013
4,Colin Kaepernick,QB,17,SF,ARI,21,34,62,310,9,2,0,111,4,24,6,0,25.80,2013
5,Kyle Orton,QB,17,DAL,PHI,30,46,65,358,8,2,2,85,1,8,8,0,24.12,2013
6,Andy Dalton,QB,17,CIN,BAL,21,36,58,281,8,2,4,62,6,23,4,1,23.54,2013
7,Aaron Rodgers,QB,17,GB,CHI,25,39,64,318,8,2,2,85,1,5,5,0,22.22,2013
8,Philip Rivers,QB,17,LAC,KC,22,33,67,229,7,3,1,104,3,2,1,0,20.36,2013
9,Cam Newton,QB,17,CAR,ATL,15,27,56,149,6,2,1,81,12,72,6,0,20.16,2013
10,Chad Henne,QB,17,JAX,IND,30,51,59,331,7,1,1,77,1,0,0,0,19.24,2013
11,Matt Ryan,QB,17,ATL,CAR,28,40,70,280,7,2,1,96,2,-1,-1,0,18.10,2013
12,Geno Smith,QB,17,NYJ,MIA,17,27,63,190,7,0,0,84,10,44,4,1,18.00,2013
13,Chase Daniel,QB,17,KC,LAC,21,30,70,200,7,1,0,99,7,59,8,0,17.90,2013
14,Nick Foles,QB,17,PHI,DAL,17,26,65,263,10,2,0,124,5,-5,-1,0,17.02,2013
15,Jay Cutler,QB,17,CHI,GB,15,24,63,226,9,2,1,104,0,0,0,0,16.04,2013
16,Andrew Luck,QB,17,IND,JAX,26,37,70,282,8,1,0,101,2,7,4,0,15.98,2013
17,Mike Glennon,QB,17,TB,NO,22,41,54,219,5,2,1,75,0,0,0,0,15.76,2013
18,Thaddeus Lewis,QB,17,BUF,NE,16,29,55,247,9,1,0,95,2,4,2,0,14.28,2013
19,Matthew Stafford,QB,17,DET,MIN,22,33,67,217,7,1,0,95,0,0,0,0,12.68,2013
20,Jason Campbell,QB,17,CLE,PIT,23,41,56,240,6,1,1,71,1,6,6,0,12.20,2013
21,Matt Cassel,QB,17,MIN,DET,20,33,61,189,6,1,1,74,4,5,1,0,11.06,2013
22,Ryan Tannehill,QB,17,MIA,NYJ,20,40,50,204,5,1,3,42,2,19,10,0,11.06,2013
23,Russell Wilson,QB,17,SEA,LAR,15,23,65,172,8,1,0,102,5,-1,0,0,10.78,2013
24,Ben Roethlisberger,QB,17,PIT,CLE,19,31,61,179,6,1,2,61,4,9,2,0,10.06,2013
25,Tom Brady,QB,17,NE,BUF,14,24,58,122,5,1,1,68,4,-3,-1,0,9.58,2013
26,Eli Manning,QB,17,NYG,WAS,10,24,42,152,6,1,1,60,0,0,0,0,9.08,2013
27,Joe Flacco,QB,17,BAL,CIN,30,50,60,192,4,1,3,50,1,1,1,0,8.78,2013
28,Kellen Clemens,QB,17,LAR,SEA,21,30,70,157,5,1,2,66,2,2,1,0,8.48,2013
29,Matt Schaub,QB,17,HOU,TEN,22,34,65,229,7,0,2,60,2,7,4,0,6.86,2013
30,Ryan Fitzpatrick,QB,17,TEN,HOU,15,24,63,166,7,0,1,66,2,-2,-1,0,5.44,2013
31,Kirk Cousins,QB,17,WAS,NYG,19,49,39,169,3,0,2,32,1,3,3,0,4.06,2013
32,Brock Osweiler,QB,17,DEN,OAK,9,13,69,85,7,0,0,87,1,-1,-1,0,3.30,2013
33,Matt Hasselbeck,QB,17,IND,JAX,3,4,75,25,6,0,0,91,1,-1,-1,0,0.90,2013
34,Joe Webb,QB,17,MIN,DET,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
35,Dan Orlovsky,QB,17,TB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
36,Luke McCown,QB,17,NO,TB,0,0,0,0,0,0,0,0,1,-2,-2,0,-0.20,2013
37,Curtis Painter,QB,17,NYG,WAS,2,8,25,11,1,0,1,0,3,-2,-1,0,-0.76,2013
