Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Anquan Boldin,WR,17,SF,ARI,11,9,82,149,1,63,14,17,1,11,0,0,0,34.00,2013
2,Jerrel Jernigan,WR,17,NYG,WAS,7,6,86,90,1,30,13,15,2,57,1,0,0,32.70,2013
3,Demaryius Thomas,WR,17,DEN,OAK,6,6,100,113,2,63,19,19,0,0,0,0,0,32.30,2013
4,Golden Tate,WR,17,SEA,LAR,9,8,89,129,1,47,14,16,1,2,0,0,0,30.10,2013
5,TY Hilton,WR,17,IND,JAX,15,11,73,155,0,41,10,14,0,0,0,0,0,29.50,2013
6,Jordy Nelson,WR,17,GB,CHI,16,10,63,161,0,34,10,16,0,0,0,0,0,29.10,2013
7,Dez Bryant,WR,17,DAL,PHI,13,8,62,99,1,32,8,12,0,0,0,0,0,23.90,2013
8,Roddy White,WR,17,ATL,CAR,14,8,57,91,1,39,7,11,0,0,0,0,0,23.10,2013
9,Cordarrelle Patterson,WR,17,MIN,DET,5,2,40,31,1,23,6,16,2,54,1,0,0,22.50,2013
10,Kerry Taylor,WR,17,JAX,IND,9,8,89,75,1,15,8,9,0,0,0,0,0,21.50,2013
11,Tiquan Underwood,WR,17,TB,NO,7,5,71,93,1,48,13,19,0,0,0,0,0,20.30,2013
12,Larry Fitzgerald,WR,17,ARI,SF,11,6,55,113,0,49,10,19,0,0,0,0,0,20.30,2013
13,Terrelle Pryor,WR,17,OAK,DEN,0,0,0,0,0,0,0,0,9,49,0,2,1,20.18,2013
14,Randall Cobb,WR,17,GB,CHI,2,2,100,55,2,48,28,28,0,0,0,0,0,19.50,2013
15,Brandon Marshall,WR,17,CHI,GB,10,6,60,74,1,37,7,12,0,0,0,0,0,19.40,2013
16,Antonio Brown,WR,17,PIT,CLE,14,9,64,87,0,24,6,10,0,0,0,0,0,17.70,2013
17,Julian Edelman,WR,17,NE,BUF,11,9,82,65,0,14,6,7,0,0,0,1,0,17.50,2013
18,Lance Moore,WR,17,NO,TB,5,4,80,73,1,44,15,18,0,0,0,0,0,17.30,2013
19,Marvin Jones,WR,17,CIN,BAL,7,5,71,61,1,17,9,12,0,0,0,0,0,17.10,2013
20,Andre Roberts,WR,17,ARI,SF,6,3,50,74,1,34,12,25,0,0,0,0,0,16.40,2013
21,AJ Green,WR,17,CIN,BAL,10,4,40,61,1,53,6,15,0,0,0,0,0,16.10,2013
22,TJ Graham,WR,17,BUF,NE,5,3,60,62,1,41,12,21,0,0,0,0,0,15.20,2013
23,Josh Gordon,WR,17,CLE,PIT,10,7,70,82,0,20,8,12,0,0,0,0,0,15.20,2013
24,Michael Floyd,WR,17,ARI,SF,12,6,50,91,0,44,8,15,0,0,0,0,0,15.10,2013
25,Rod Streater,WR,17,OAK,DEN,9,5,56,40,1,14,4,8,0,0,0,0,0,15.00,2013
26,Kenny Stills,WR,17,NO,TB,1,1,100,76,1,76,76,76,0,0,0,0,0,14.60,2013
27,Eddie Royal,WR,17,LAC,KC,5,3,60,34,1,30,7,11,2,17,0,0,0,14.10,2013
28,Marlon Brown,WR,17,BAL,CIN,9,5,56,30,1,9,3,6,0,0,0,0,0,14.00,2013
29,Keenan Allen,WR,17,LAC,KC,8,5,63,89,0,38,11,18,0,0,0,0,0,13.90,2013
30,Mike Wallace,WR,17,MIA,NYJ,12,5,42,25,1,13,2,5,0,0,0,0,0,13.50,2013
31,Griff Whalen,WR,17,IND,JAX,7,4,57,32,1,9,5,8,0,0,0,0,0,13.20,2013
32,Harry Douglas,WR,17,ATL,CAR,9,7,78,58,0,12,6,8,0,0,0,0,0,12.80,2013
33,Eric Decker,WR,17,DEN,OAK,5,4,80,27,1,12,5,7,0,0,0,0,0,12.70,2013
34,Marques Colston,WR,17,NO,TB,6,6,100,67,0,24,11,11,0,0,0,0,0,12.70,2013
35,Kevin Ogletree,WR,17,DET,MIN,10,5,50,75,0,32,8,15,0,0,0,0,0,12.50,2013
36,David Nelson,WR,17,NYJ,MIA,6,5,83,66,0,31,11,13,0,0,0,0,0,11.60,2013
37,Pierre Garcon,WR,17,WAS,NYG,10,6,60,56,0,21,6,9,0,0,0,0,0,11.60,2013
38,Jerricho Cotchery,WR,17,PIT,CLE,6,3,50,25,1,12,4,8,0,0,0,0,0,11.50,2013
39,Nate Burleson,WR,17,DET,MIN,8,5,63,64,0,24,8,13,0,0,0,0,0,11.40,2013
40,Robert Meachem,WR,17,NO,TB,1,1,100,41,1,41,41,41,0,0,0,0,0,11.10,2013
41,Ace Sanders,WR,17,JAX,IND,14,6,43,50,0,21,4,8,0,0,0,0,0,11.00,2013
42,Andre Johnson,WR,17,HOU,TEN,9,6,67,49,0,13,5,8,0,0,0,0,0,10.90,2013
43,Andrew Hawkins,WR,17,CIN,BAL,5,3,60,74,0,38,15,25,0,0,0,0,0,10.40,2013
