Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Chris Johnson,RB,14,TEN,LAR,28,117,4,2,4,3,69,1,0,0,42.60,2009
2,Jamaal Charles,RB,14,KC,BUF,20,143,7,1,8,7,38,0,0,0,34.10,2009
3,Ray Rice,RB,14,BAL,DET,13,166,13,1,7,4,53,0,1,1,33.90,2009
4,Ryan Grant,RB,14,GB,CHI,20,137,7,2,2,2,7,0,0,0,31.40,2009
5,Adrian Peterson,RB,14,MIN,CIN,26,97,4,2,5,3,40,0,0,0,28.70,2009
6,Frank Gore,RB,14,SF,ARI,25,167,7,1,3,2,10,0,0,0,28.70,2009
7,Reggie Bush,RB,14,NO,ATL,6,33,6,0,6,6,46,2,1,0,25.90,2009
8,Quinton Ganther,RB,14,WAS,OAK,14,50,4,2,3,3,43,0,0,0,24.30,2009
9,Thomas Jones,RB,14,NYJ,TB,23,99,4,2,1,1,-2,0,0,0,22.70,2009
10,Ricky Williams,RB,14,MIA,JAX,28,108,4,1,2,2,7,0,3,1,21.50,2009
11,Willis McGahee,RB,14,BAL,DET,12,76,6,2,1,1,2,0,0,0,20.80,2009
12,Jason Snelling,RB,14,ATL,NO,10,37,4,1,5,4,65,0,0,0,20.20,2009
13,Ahmad Bradshaw,RB,14,NYG,PHI,14,55,4,1,4,4,46,0,0,0,20.10,2009
14,Joseph Addai,RB,14,IND,DEN,16,67,4,0,8,5,49,0,0,0,16.60,2009
15,Kevin Faulk,RB,14,NE,CAR,10,58,6,1,3,3,17,0,0,0,16.50,2009
16,Maurice Jones-Drew,RB,14,JAX,MIA,18,59,3,1,2,2,24,0,0,0,16.30,2009
17,Chris Wells,RB,14,ARI,SF,15,79,5,1,1,1,24,0,1,1,16.30,2009
18,Pierre Thomas,RB,14,NO,ATL,13,47,4,0,7,6,53,0,0,0,16.00,2009
19,Fred Jackson,RB,14,BUF,KC,20,99,5,0,4,3,23,0,0,0,15.20,2009
20,Darren McFadden,RB,14,OAK,WAS,8,21,3,0,4,3,84,0,0,0,13.50,2009
21,Chris Jennings,RB,14,CLE,PIT,20,73,4,1,0,0,0,0,0,0,13.30,2009
22,Laurence Maroney,RB,14,NE,CAR,22,94,4,0,3,2,17,0,0,0,13.10,2009
23,LaDainian Tomlinson,RB,14,LAC,DAL,21,50,2,1,2,1,9,0,0,0,12.90,2009
24,Brandon Jacobs,RB,14,NYG,PHI,15,60,4,1,2,1,9,0,1,1,12.90,2009
25,Arian Foster,RB,14,HOU,SEA,13,34,3,0,4,4,54,0,0,0,12.80,2009
26,Marshawn Lynch,RB,14,BUF,KC,12,84,7,0,3,3,10,0,0,0,12.40,2009
27,DeAngelo Williams,RB,14,CAR,NE,13,82,6,0,3,2,15,0,0,0,11.70,2009
28,Justin Forsett,RB,14,SEA,HOU,9,26,3,0,4,4,47,0,0,0,11.30,2009
29,Leonard Weaver,FB,14,PHI,NYG,9,33,4,1,2,1,8,0,0,0,11.10,2009
30,Cedric Benson,RB,14,CIN,MIN,16,96,6,0,2,1,4,0,0,0,11.00,2009
31,Kevin Smith,RB,14,DET,BAL,21,69,3,0,2,2,19,0,0,0,10.80,2009
32,Matt Forte,RB,14,CHI,GB,12,51,4,0,4,4,17,0,0,0,10.80,2009
33,Kenneth Darby,RB,14,LAR,TEN,1,51,51,0,6,5,7,0,0,0,10.80,2009
34,Ryan Moats,RB,14,HOU,SEA,10,43,4,1,1,1,3,0,1,1,10.60,2009
35,Knowshon Moreno,RB,14,DEN,IND,23,63,3,0,4,3,13,0,0,0,10.60,2009
36,Justin Fargas,RB,14,OAK,WAS,9,21,2,1,2,1,6,0,1,0,9.70,2009
37,LeSean McCoy,RB,14,PHI,NYG,10,28,3,0,5,4,26,0,0,0,9.40,2009
38,LeRon McClain,RB,14,BAL,DET,6,32,5,1,1,0,0,0,0,0,9.20,2009
39,Marion Barber,RB,14,DAL,LAC,14,47,3,0,2,2,22,0,0,0,8.90,2009
40,Steven Jackson,RB,14,LAR,TEN,18,39,2,0,5,3,14,0,0,0,8.30,2009
41,Danny Woodhead,RB,14,NYJ,TB,4,17,4,0,4,3,35,0,0,0,8.20,2009
42,Rashard Mendenhall,RB,14,PIT,CLE,16,53,3,0,2,1,17,0,0,0,8.00,2009
43,Chester Taylor,RB,14,MIN,CIN,5,25,5,0,4,2,32,0,0,0,7.70,2009
44,Felix Jones,RB,14,DAL,LAC,10,51,5,0,1,1,2,0,1,0,6.30,2009
45,Julius Jones,RB,14,SEA,HOU,10,39,4,0,2,1,4,0,0,0,5.30,2009
46,Marcus Mason,RB,14,WAS,OAK,6,32,5,0,1,1,9,0,0,0,5.10,2009
47,Lousaka Polite,FB,14,MIA,JAX,4,18,5,0,3,2,13,0,0,0,5.10,2009
48,Mike Tolbert,FB,14,LAC,DAL,0,0,0,0,3,3,19,0,0,0,4.90,2009
49,Tyrell Sutton,RB,14,CAR,NE,1,6,6,0,2,2,21,0,0,0,4.70,2009
50,Vonta Leach,RB,14,HOU,SEA,0,0,0,0,3,3,16,0,0,0,4.60,2009
