Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
37,Bernard Berrian,WR,14,MIN,CIN,6,4,67,43,0,19,7,11,0,0,0,0,0,8.30,2009
38,Deion Branch,WR,14,SEA,HOU,7,5,71,33,0,8,5,7,0,0,0,0,0,8.30,2009
39,Nate Burleson,WR,14,SEA,HOU,3,3,100,50,0,22,17,17,1,2,0,0,0,8.20,2009
40,Anquan Boldin,WR,14,ARI,SF,7,5,71,40,0,13,6,8,0,0,0,1,1,8.00,2009
41,Jabar Gaffney,WR,14,DEN,IND,4,3,75,48,0,20,12,16,0,0,0,0,0,7.80,2009
42,Calvin Johnson,WR,14,DET,BAL,12,4,33,37,0,18,3,9,0,0,0,0,0,7.70,2009
43,Bobby Wade,WR,14,KC,BUF,6,4,67,34,0,22,6,9,0,0,0,0,0,7.40,2009
44,Malcom Floyd,WR,14,LAC,DAL,7,3,43,40,0,24,6,13,0,0,0,0,0,7.00,2009
45,Dennis Northcutt,WR,14,DET,BAL,4,3,75,39,0,19,10,13,0,0,0,0,0,6.90,2009
46,Braylon Edwards,WR,14,NYJ,TB,5,3,60,37,0,19,7,12,0,0,0,0,0,6.70,2009
47,Damian Williams,WR,14,BAL,DET,4,2,50,45,0,34,11,23,0,0,0,0,0,6.50,2009
48,Mark Bradley,WR,14,KC,BUF,8,3,38,35,0,22,4,12,0,0,0,0,0,6.50,2009
49,JohnnieLee Higgins,WR,14,OAK,WAS,4,3,75,35,0,16,9,12,0,0,0,0,0,6.50,2009
50,Andre Caldwell,WR,14,CIN,MIN,7,4,57,25,0,7,4,6,0,0,0,0,0,6.50,2009
