,Player,Position,Team,Opponent,Points,PlayerID
84,Mark Bradley,WR,KC,BUF,6.5,00-0023474
85,JohnnieLee Higgins,WR,OAK,WAS,6.5,
86,Andre Caldwell,WR,CIN,MIN,6.5,00-0026237
87,Kevin Boss,TE,NYG,PHI,20.0,00-0025540
88,Brent Celek,TE,PHI,NYG,17.4,00-0025549
89,Antonio Gates,TE,LAC,DAL,14.4,00-0021547
90,Alge Crumpler,TE,TEN,LAR,14.1,00-0020285
91,Benjamin Watson,TE,NE,CAR,12.7,00-0022943
92,Vernon Davis,TE,SF,ARI,12.4,00-0024221
93,Zach Miller,TE,OAK,WAS,11.6,00-0027125
94,John Carlson,TE,SEA,HOU,11.4,00-0026178
95,Tony Gonzalez,TE,ATL,NO,11.0,00-0006101
96,Jermichael Finley,TE,GB,CHI,11.0,00-0026231
97,Heath Miller,TE,PIT,CLE,10.9,00-0023465
98,Randy McMichael,TE,LA,TEN,9.5,00-0021236
99,Jason Witten,TE,DAL,LAC,8.9,00-0022127
100,Jeremy Shockey,TE,NO,ATL,8.6,00-0021148
101,Leonard Pope,TE,KC,BUF,8.5,00-0024287
102,Bo Scaife,TE,TEN,LAR,8.3,00-0023612
103,Kellen Winslow,TE,TB,NYJ,6.6,00-0022922
104,Deon Butler,TE,SEA,HOU,6.4,00-0027063
105,Daniel Fells,TE,LA,TEN,6.2,00-0023752
106,Todd Heap,TE,BAL,DET,5.8,00-0020516
107,Dante Rosario,TE,CAR,NE,5.6,00-0025542
108,Evan Moore,TE,CLE,PIT,5.4,00-0026123
109,Joel Dreessen,TE,HOU,SEA,5.2,00-0023630
110,Marcedes Lewis,TE,JAX,MIA,5.0,00-0024243
111,JP Foschi,TE,CIN,MIN,3.9,
112,Visanthe Shiancoe,TE,MIN,CIN,3.9,00-0022054
113,Brad Cottam,TE,KC,BUF,3.6,00-0026216
114,Donald Lee,TE,GB,CHI,3.6,00-0021929
115,Jeff King,TE,CAR,NE,3.6,00-0024369
116,Will Heller,TE,DET,BAL,3.6,00-0021756
117,Joey Haynos,TE,MIA,JAX,3.5,00-0026026
118,Greg Olsen,TE,CHI,GB,3.4,00-0025418
119,Daniel Coats,TE,CIN,MIN,3.3,00-0024607
120,Kris Wilson,TE,LAC,DAL,3.1,00-0022714
121,David Thomas,TE,NO,ATL,2.9,00-0024301
122,Shawn Nelson,TE,BUF,KC,2.9,00-0027088
123,Billy Bajema,TE,LA,TEN,1.8,00-0023679
124,Jonathan Stupar,TE,BUF,KC,1.8,00-0025864
125,Desmond Clark,TE,CHI,GB,1.8,00-0003035
126,Gary Barnidge,TE,CAR,NE,1.7,00-0026281
127,Gijon Robinson,TE,IND,DEN,1.7,00-0024529
128,Daniel Graham,TE,DEN,IND,1.6,00-0021154
129,Brandon Myers,TE,OAK,WAS,1.6,00-0027135
130,Ernest Wilford,TE,JAX,MIA,1.5,00-0022901
131,John Gilmore,TE,TB,NYJ,1.5,00-0021304
132,Dan Gronkowski,TE,DET,BAL,1.4,00-0027157
133,Dustin Keller,TE,NYJ,TB,1.3,00-0026170
134,Matthew Mulligan,TE,NYJ,TB,1.2,00-0026008
135,Ray Rice,RB,BAL,DET,33.9,00-0026195
136,Ryan Grant,RB,GB,CHI,31.4,
137,Adrian Peterson,RB,MIN,CIN,28.7,00-0025394
138,Frank Gore,RB,SF,ARI,28.7,00-0023500
139,Reggie Bush,RB,NO,ATL,25.9,00-0024217
140,Quinton Ganther,RB,WAS,OAK,24.3,00-0024460
141,Thomas Jones,RB,NYJ,TB,22.7,00-0019641
142,Ricky Williams,RB,MIA,JAX,21.5,00-0017915
143,Willis McGahee,RB,BAL,DET,20.8,00-0022178
144,Jason Snelling,RB,ATL,NO,20.2,00-0025631
145,Ahmad Bradshaw,RB,NYG,PHI,20.1,00-0025637
146,Joseph Addai,RB,IND,DEN,16.6,00-0024245
147,Kevin Faulk,RB,NE,CAR,16.5,00-0005091
148,Maurice Jones-Drew,RB,JAX,MIA,16.3,00-0024275
149,Chris Wells,RB,ARI,SF,16.3,
150,Pierre Thomas,RB,NO,ATL,16.0,00-0024813
151,Fred Jackson,RB,BUF,KC,15.2,00-0024204
152,Darren McFadden,RB,OAK,WAS,13.5,00-0026144
153,Chris Jennings,RB,CLE,PIT,13.3,00-0027167
154,Laurence Maroney,RB,NE,CAR,13.1,00-0024236
155,LaDainian Tomlinson,RB,LAC,DAL,12.9,00-0020536
156,Brandon Jacobs,RB,NYG,PHI,12.9,00-0023545
157,Arian Foster,RB,HOU,SEA,12.8,00-0026796
158,Marshawn Lynch,RB,BUF,KC,12.4,00-0025399
159,DeAngelo Williams,RB,CAR,NE,11.7,00-0024242
160,Justin Forsett,RB,SEA,HOU,11.3,00-0026373
161,Leonard Weaver,FB,PHI,NYG,11.1,00-0023063
162,Cedric Benson,RB,CIN,MIN,11.0,00-0023439
163,Kevin Smith,RB,DET,BAL,10.8,
164,Matt Forte,RB,CHI,GB,10.8,00-0026184
165,Kenneth Darby,RB,LA,TEN,10.8,00-0025633
166,Ryan Moats,RB,HOU,SEA,10.6,00-0023512
167,Knowshon Moreno,RB,DEN,IND,10.6,00-0026988
168,Justin Fargas,RB,OAK,WAS,9.7,00-0022093
169,LeSean McCoy,RB,PHI,NYG,9.4,00-0027029
170,LeRon McClain,RB,BAL,DET,9.2,
171,Marion Barber,RB,DAL,LAC,8.9,00-0023544
172,Steven Jackson,RB,LA,TEN,8.3,00-0022736
173,Danny Woodhead,RB,NYJ,TB,8.2,00-0026019
174,Rashard Mendenhall,RB,PIT,CLE,8.0,00-0026163
175,Chester Taylor,RB,MIN,CIN,7.7,00-0021314
176,Felix Jones,RB,DAL,LAC,6.3,00-0026162
177,Julius Jones,RB,SEA,HOU,5.3,00-0022840
178,Marcus Mason,RB,WAS,OAK,5.1,00-0024561
179,Lousaka Polite,FB,MIA,JAX,5.1,00-0022405
180,Mike Tolbert,FB,LAC,DAL,4.9,00-0026069
181,Tyrell Sutton,RB,CAR,NE,4.7,00-0026790
182,Vonta Leach,RB,HOU,SEA,4.6,00-0022397
183,Ryan Longwell,K,MIN,CIN,0.0,00-0010072
184,Billy Cundiff,K,BAL,DET,0.0,00-0020972
185,Matt Bryant,K,ATL,NO,0.0,00-0020578
186,Rian Lindell,K,BUF,KC,0.0,00-0019310
187,Kris Brown,K,HOU,SEA,0.0,00-0001980
188,Graham Gano,K,WAS,OAK,0.0,00-0026858
189,Sebastian Janikowski,K,OAK,WAS,0.0,00-0019646
190,Lawrence Tynes,K,NYG,PHI,0.0,00-0019778
191,Garrett Hartley,K,NO,ATL,0.0,00-0025824
192,Stephen Gostkowski,K,NE,CAR,0.0,00-0024333
193,Nate Kaeding,K,LAC,DAL,0.0,00-0022737
194,David Akers,K,PHI,NYG,0.0,00-0000108
195,Phil Dawson,K,CLE,PIT,0.0,00-0004091
196,Mason Crosby,K,GB,CHI,0.0,00-0025580
197,Joe Nedney,K,SF,ARI,0.0,00-0011970
198,Jeff Reed,K,PIT,CLE,0.0,00-0020737
199,Thomas Howard,K,OAK,WAS,0.0,00-0024253
200,Nick Folk,K,DAL,LAC,0.0,00-0025565
201,Josh Scobee,K,JAX,MIA,0.0,00-0022874
202,Matt Stover,K,IND,DEN,0.0,00-0015784
203,Ryan Succop,K,KC,BUF,0.0,00-0026968
204,Matt Prater,K,DEN,IND,0.0,00-0023853
205,John Kasay,K,CAR,NE,0.0,00-0009028
206,Shayne Graham,K,CIN,MIN,0.0,00-0019536
207,Neil Rackers,K,ARI,SF,0.0,00-0019676
208,Connor Barth,K,TB,NYJ,0.0,00-0026138
209,Jason Hanson,K,DET,BAL,0.0,00-0006800
210,Dan Carpenter,K,MIA,JAX,0.0,00-0026003
211,Robbie Gould,K,CHI,GB,0.0,00-0023252
212,Josh Brown,K,LA,TEN,0.0,00-0021940
213,Olindo Mare,K,SEA,HOU,0.0,00-0010373
214,David Buehler,K,DAL,LAC,0.0,00-0027119
215,Rhys Lloyd,K,CAR,NE,0.0,00-0023363
216,Philadelphia Eagles,DST,PHI,NYG,19.0,
217,New York Jets,DST,NYJ,TB,16.0,
218,Houston Texans,DST,HOU,SEA,15.0,
219,Buffalo Bills,DST,BUF,KC,15.0,
220,Cleveland Browns,DST,CLE,PIT,15.0,
221,Washington Redskins,DST,WAS,OAK,14.0,
222,Baltimore Ravens,DST,BAL,DET,12.0,
223,Kansas City Chiefs,DST,KC,BUF,9.0,
224,Jacksonville Jaguars,DST,JAX,MIA,9.0,
225,Green Bay Packers,DST,GB,CHI,8.0,
226,Chicago Bears,DST,CHI,GB,7.0,
227,Minnesota Vikings,DST,MIN,CIN,7.0,
228,Carolina Panthers,DST,CAR,NE,7.0,
229,Miami Dolphins,DST,MIA,JAX,7.0,
230,New England Patriots,DST,NE,CAR,6.0,
231,Indianapolis Colts,DST,IND,DEN,6.0,
232,Arizona Cardinals,DST,ARI,SF,5.0,
233,Denver Broncos,DST,DEN,IND,5.0,
234,Pittsburgh Steelers,DST,PIT,CLE,5.0,
235,Seattle Seahawks,DST,SEA,HOU,5.0,
236,Dallas Cowboys,DST,DAL,LAC,4.0,
237,Oakland Raiders,DST,OAK,WAS,4.0,
238,Tampa Bay Buccaneers,DST,TB,NYJ,3.0,
239,Cincinnati Bengals,DST,CIN,MIN,3.0,
240,New Orleans Saints,DST,NO,ATL,3.0,
241,Los Angeles Chargers,DST,LAC,DAL,2.0,
242,New York Giants,DST,NYG,PHI,1.0,
243,Atlanta Falcons,DST,ATL,NO,0.0,
244,Los Angeles Rams,DST,LA,TEN,-2.0,
245,Detroit Lions,DST,DET,BAL,-4.0,
