Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dallas Clark,TE,14,IND,DEN,9,5,56,43,3,22,5,9,0,0,0,0,0,27.30,2009
2,Fred Davis,TE,14,WAS,OAK,4,3,75,50,2,27,13,17,0,0,0,0,0,20.00,2009
3,Kevin Boss,TE,14,NYG,PHI,8,7,88,70,1,23,9,10,0,0,0,0,0,20.00,2009
4,Brent Celek,TE,14,PHI,NYG,8,5,63,64,1,23,8,13,0,0,0,0,0,17.40,2009
5,Antonio Gates,TE,14,LAC,DAL,5,4,80,44,1,14,9,11,0,0,0,0,0,14.40,2009
6,Alge Crumpler,TE,14,TEN,LAR,4,4,100,41,1,20,10,10,0,0,0,0,0,14.10,2009
7,Benjamin Watson,TE,14,NE,CAR,3,3,100,37,1,18,12,12,0,0,0,0,0,12.70,2009
8,Vernon Davis,TE,14,SF,ARI,7,3,43,34,1,16,5,11,0,0,0,0,0,12.40,2009
9,Zach Miller,TE,14,OAK,WAS,12,7,58,46,0,11,4,7,0,0,0,0,0,11.60,2009
10,John Carlson,TE,14,SEA,HOU,3,3,100,24,1,12,8,8,0,0,0,0,0,11.40,2009
11,Tony Gonzalez,TE,14,ATL,NO,7,6,86,50,0,18,7,8,0,0,0,0,0,11.00,2009
12,Jermichael Finley,TE,14,GB,CHI,7,5,71,70,0,25,10,14,0,0,0,1,1,11.00,2009
13,Heath Miller,TE,14,PIT,CLE,7,5,71,59,0,22,8,12,0,0,0,0,0,10.90,2009
14,Randy McMichael,TE,14,LAR,TEN,3,2,67,15,1,11,5,8,0,0,0,0,0,9.50,2009
15,Jason Witten,TE,14,DAL,LAC,7,4,57,49,0,26,7,12,0,0,0,0,0,8.90,2009
16,Jeremy Shockey,TE,14,NO,ATL,6,4,67,46,0,18,8,12,0,0,0,0,0,8.60,2009
17,Leonard Pope,TE,14,KC,BUF,5,4,80,45,0,16,9,11,0,0,0,0,0,8.50,2009
18,Bo Scaife,TE,14,TEN,LAR,6,4,67,43,0,16,7,11,0,0,0,0,0,8.30,2009
19,Kellen Winslow,TE,14,TB,NYJ,9,4,44,26,0,8,3,7,0,0,0,0,0,6.60,2009
20,Deon Butler,TE,14,SEA,HOU,6,3,50,34,0,14,6,11,0,0,0,0,0,6.40,2009
21,Daniel Fells,TE,14,LAR,TEN,3,3,100,32,0,13,11,11,0,0,0,0,0,6.20,2009
22,Todd Heap,TE,14,BAL,DET,2,2,100,38,0,31,19,19,0,0,0,0,0,5.80,2009
23,Dante Rosario,TE,14,CAR,NE,6,3,50,26,0,21,4,9,0,0,0,0,0,5.60,2009
24,Evan Moore,TE,14,CLE,PIT,6,2,33,34,0,24,6,17,0,0,0,0,0,5.40,2009
25,Joel Dreessen,TE,14,HOU,SEA,6,3,50,22,0,10,4,7,0,0,0,0,0,5.20,2009
26,Marcedes Lewis,TE,14,JAX,MIA,5,2,40,30,0,16,6,15,0,0,0,0,0,5.00,2009
27,JP Foschi,TE,14,CIN,MIN,2,2,100,19,0,10,10,10,0,0,0,0,0,3.90,2009
28,Visanthe Shiancoe,TE,14,MIN,CIN,3,2,67,19,0,13,6,10,0,0,0,0,0,3.90,2009
29,Brad Cottam,TE,14,KC,BUF,1,1,100,26,0,26,26,26,0,0,0,0,0,3.60,2009
30,Will Heller,TE,14,DET,BAL,5,2,40,16,0,10,3,8,0,0,0,0,0,3.60,2009
31,Donald Lee,TE,14,GB,CHI,2,2,100,16,0,13,8,8,0,0,0,0,0,3.60,2009
32,Jeff King,TE,14,CAR,NE,2,2,100,16,0,12,8,8,0,0,0,0,0,3.60,2009
33,Joey Haynos,TE,14,MIA,JAX,2,2,100,15,0,8,8,8,0,0,0,0,0,3.50,2009
34,Greg Olsen,TE,14,CHI,GB,5,2,40,14,0,12,3,7,0,0,0,0,0,3.40,2009
35,Daniel Coats,TE,14,CIN,MIN,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2009
36,Kris Wilson,TE,14,LAC,DAL,2,1,50,21,0,21,11,21,0,0,0,0,0,3.10,2009
37,David Thomas,TE,14,NO,ATL,3,2,67,9,0,5,3,5,0,0,0,0,0,2.90,2009
38,Shawn Nelson,TE,14,BUF,KC,2,2,100,19,0,17,10,10,0,0,0,1,1,2.90,2009
39,Desmond Clark,TE,14,CHI,GB,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2009
40,Jonathan Stupar,TE,14,BUF,KC,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2009
41,Billy Bajema,TE,14,LAR,TEN,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2009
42,Gijon Robinson,TE,14,IND,DEN,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2009
43,Gary Barnidge,TE,14,CAR,NE,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2009
44,Daniel Graham,TE,14,DEN,IND,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
45,Brandon Myers,TE,14,OAK,WAS,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2009
46,Ernest Wilford,TE,14,JAX,MIA,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
47,John Gilmore,TE,14,TB,NYJ,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
48,Dan Gronkowski,TE,14,DET,BAL,3,1,33,4,0,4,1,4,0,0,0,0,0,1.40,2009
49,Dustin Keller,TE,14,NYJ,TB,3,1,33,3,0,3,1,3,0,0,0,0,0,1.30,2009
50,Matthew Mulligan,TE,14,NYJ,TB,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2009
