Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Matt Forte,RB,2,NYJ,BUF,30,100,3,3,3,2,9,0,0,0,33.90,2016
2,Giovani Bernard,RB,2,CIN,PIT,5,17,3,0,11,9,100,1,1,1,28.70,2016
3,Isaiah Crowell,RB,2,CLE,BAL,18,133,7,1,1,1,15,0,0,0,24.80,2016
4,Melvin Gordon,RB,2,LAC,JAX,24,102,4,1,3,3,18,0,0,0,24.00,2016
5,DeAngelo Williams,RB,2,PIT,CIN,32,94,3,0,5,4,38,1,0,0,23.20,2016
6,Latavius Murray,RB,2,OAK,ATL,8,57,7,1,6,6,44,0,0,0,22.10,2016
7,DeMarco Murray,RB,2,TEN,DET,12,89,7,0,7,7,56,0,0,0,21.50,2016
8,LeGarrette Blount,RB,2,NE,MIA,29,123,4,1,0,0,0,0,1,0,21.30,2016
9,CJ Anderson,RB,2,DEN,IND,20,74,4,1,5,3,19,0,0,0,18.30,2016
10,Fozzy Whittaker,RB,2,CAR,SF,16,100,6,0,4,3,31,0,1,1,18.10,2016
11,David Johnson,RB,2,ARI,TB,12,45,4,0,5,3,98,0,0,0,17.30,2016
12,Ryan Mathews,RB,2,PHI,CHI,9,32,4,2,1,1,3,0,0,0,16.50,2016
13,Ezekiel Elliott,RB,2,DAL,WAS,21,83,4,1,2,2,4,0,2,1,15.70,2016
14,Frank Gore,RB,2,IND,DEN,13,44,3,0,3,3,19,1,0,0,15.30,2016
15,Tevin Coleman,RB,2,ATL,OAK,12,46,4,1,2,2,25,0,0,0,15.10,2016
16,Matt Jones,RB,2,WAS,DAL,13,61,5,1,1,1,4,0,0,0,13.50,2016
17,LeSean McCoy,RB,2,BUF,NYJ,15,59,4,0,5,4,31,0,0,0,13.00,2016
18,TJ Yeldon,RB,2,JAX,LAC,7,28,4,0,9,8,10,0,0,0,11.80,2016
19,Lamar Miller,RB,2,HOU,KC,25,83,3,0,2,2,14,0,0,0,11.70,2016
20,Spencer Ware,RB,2,KC,HOU,10,57,6,0,3,2,48,0,1,1,11.50,2016
21,Chris Johnson,RB,2,ARI,TB,16,54,3,1,0,0,0,0,0,0,11.40,2016
22,Christine Michael,RB,2,SEA,LAR,10,60,6,0,4,3,26,0,1,1,10.60,2016
23,Theo Riddick,RB,2,DET,TEN,11,37,3,0,5,4,28,0,0,0,10.50,2016
24,Kenyan Drake,RB,2,MIA,NE,2,12,6,1,2,2,6,0,0,0,9.80,2016
25,Duke Johnson,RB,2,CLE,BAL,3,12,4,0,5,4,44,0,0,0,9.60,2016
26,Jeremy Langford,RB,2,CHI,PHI,11,28,3,1,2,1,6,0,1,1,9.40,2016
27,Devonta Freeman,RB,2,ATL,OAK,17,93,6,0,0,0,0,0,0,0,9.30,2016
28,Jeremy Hill,RB,2,CIN,PIT,11,22,2,0,5,3,37,0,0,0,8.90,2016
29,Mike Gillislee,RB,2,BUF,NYJ,0,0,0,0,1,1,18,1,0,0,8.80,2016
30,Chris Thompson,RB,2,WAS,DAL,2,1,1,0,4,3,57,0,0,0,8.80,2016
31,Mark Ingram,RB,2,NO,NYG,9,30,3,0,4,4,17,0,0,0,8.70,2016
32,Shane Vereen,RB,2,NYG,NO,14,42,3,0,3,3,24,0,1,1,8.60,2016
33,Josh Ferguson,RB,2,IND,DEN,2,7,4,0,5,5,29,0,0,0,8.60,2016
34,Corey Grant,RB,2,JAX,LAC,0,0,0,0,1,1,15,1,0,0,8.50,2016
35,Todd Gurley,RB,2,LAR,SEA,19,51,3,0,1,1,19,0,0,0,8.00,2016
36,Justin Forsett,RB,2,BAL,CLE,14,37,3,0,5,3,9,0,0,0,7.60,2016
37,Jay Ajayi,RB,2,MIA,NE,5,14,3,0,4,4,31,0,1,1,7.50,2016
38,Charcandrick West,RB,2,KC,HOU,6,61,10,0,2,1,2,0,0,0,7.30,2016
39,Carlos Hyde,RB,2,SF,CAR,14,34,2,0,3,3,18,0,1,1,7.20,2016
40,Robert Turbin,RB,2,IND,DEN,3,10,3,1,1,0,0,0,0,0,7.00,2016
41,Darren Sproles,RB,2,PHI,CHI,12,40,3,0,2,2,8,0,0,0,6.80,2016
42,Alfred Morris,RB,2,DAL,WAS,5,7,1,1,0,0,0,0,0,0,6.70,2016
43,Terrance West,RB,2,BAL,CLE,11,42,4,0,3,1,15,0,0,0,6.70,2016
44,Deandre Washington,RB,2,OAK,ATL,7,46,7,0,1,1,6,0,0,0,6.20,2016
45,Devontae Booker,RB,2,DEN,IND,9,46,5,0,1,1,5,0,0,0,6.10,2016
46,Rashad Jennings,RB,2,NYG,NO,13,27,2,0,2,2,13,0,0,0,6.00,2016
47,Derrick Henry,RB,2,TEN,DET,9,40,4,0,1,1,9,0,0,0,5.90,2016
48,Jamize Olawale,FB,2,OAK,ATL,1,11,11,0,2,2,28,0,0,0,5.90,2016
49,Charles Sims,RB,2,TB,ARI,9,24,3,0,5,3,4,0,0,0,5.80,2016
50,Lance Dunbar,RB,2,DAL,WAS,3,6,2,0,2,2,26,0,0,0,5.20,2016
