Player,Position,Team,Opponent,Points
Danny Amendola,WR,NE,MIA,19.80
Larry Fitzgerald,WR,ARI,TB,19.10
Brandon Marshall,WR,NYJ,BUF,19.10
Mike Evans,WR,TB,ARI,19.00
Greg Salas,WR,BUF,NYJ,18.90
Jordy Nelson,WR,GB,MIN,18.30
Will Fuller,WR,HOU,KC,17.40
Odell Beckham Jr,WR,NYG,NO,16.60
Willie Snead,WR,NO,NYG,16.40
Demaryius Thomas,WR,DEN,IND,16.00
Jamison Crowder,WR,WAS,DAL,15.90
Jaron Brown,WR,ARI,TB,15.80
Kenny Britt,WR,LAR,SEA,15.40
Quincy Enunwa,WR,NYJ,BUF,15.20
Eddie Royal,WR,CHI,PHI,15.20
Tyrell Williams,WR,LAC,JAX,15.10
Anquan Boldin,WR,DET,TEN,14.80
Alshon Jeffery,WR,CHI,PHI,14.60
Julian Edelman,WR,NE,MIA,14.60
Torrey Smith,WR,SF,CAR,14.50
Tyler Lockett,WR,SEA,LAR,13.90
Brandin Cooks,WR,NO,NYG,13.80
Michael Crabtree,WR,OAK,ATL,13.10
Jordan Matthews,WR,PHI,CHI,13.10
Jeremy Maclin,WR,KC,HOU,12.80
Tyler Boyd,WR,CIN,PIT,12.80
Adam Humphries,WR,TB,ARI,12.70
Marqise Lee,WR,JAX,LAC,12.50
Cole Beasley,WR,DAL,WAS,12.50
Sammie Coates,WR,PIT,CIN,12.30
Amari Cooper,WR,OAK,ATL,12.10
Victor Cruz,WR,NYG,NO,12.10
Kenny Stills,WR,MIA,NE,11.90
Allen Hurns,WR,JAX,LAC,11.40
Tavon Austin,WR,LAR,SEA,10.60
Devin Funchess,WR,CAR,SF,9.90
Dennis Pitta,TE,BAL,CLE,22.20
Delanie Walker,TE,TEN,DET,20.30
Jacob Tamme,TE,ATL,OAK,18.50
Clive Walford,TE,OAK,ATL,17.00
Trey Burton,TE,PHI,CHI,15.90
Jordan Cameron,TE,MIA,NE,15.90
Vance McDonald,TE,SF,CAR,14.50
Kyle Rudolph,TE,MIN,GB,12.10
Jordan Reed,TE,WAS,DAL,12.00
Jesse James,TE,PIT,CIN,11.90
Austin Hooper,TE,ATL,OAK,11.40
Julius Thomas,TE,JAX,LAC,11.10
Xavier Grimble,TE,PIT,CIN,10.60
Antonio Gates,TE,LAC,JAX,10.50
Lance Kendricks,TE,LAR,SEA,10.10
Vernon Davis,TE,WAS,DAL,10.10
Marcedes Lewis,TE,JAX,LAC,9.70
Eric Ebron,TE,DET,TEN,9.30
Travis Kelce,TE,KC,HOU,8.40
Jason Witten,TE,DAL,WAS,8.10
Gary Barnidge,TE,CLE,BAL,7.70
Jack Doyle,TE,IND,DEN,7.70
Charles Clay,TE,BUF,NYJ,7.70
Virgil Green,TE,DEN,IND,7.60
Zach Miller,TE,CHI,PHI,7.30
Jimmy Graham,TE,SEA,LAR,7.20
Darren Fells,TE,ARI,TB,7.10
Jared Cook,TE,GB,MIN,7.10
Tyler Kroft,TE,CIN,PIT,6.50
Lee Smith,TE,OAK,ATL,6.40
Larry Donnell,TE,NYG,NO,6.40
Geoff Swaim,TE,DAL,WAS,5.00
Coby Fleener,TE,NO,NYG,4.90
Cameron Brate,TE,TB,ARI,4.60
Richard Rodgers,TE,GB,MIN,4.50
Dwayne Allen,TE,IND,DEN,4.50
Levine Toilolo,TE,ATL,OAK,4.10
CJ Uzomah,TE,CIN,PIT,3.90
Stephen Anderson,TE,HOU,KC,3.50
Austin Seferian-Jenkins,TE,TB,ARI,3.40
Crockett Gillmore,TE,BAL,CLE,3.20
Dion Sims,TE,MIA,NE,3.10
Will Tye,TE,NYG,NO,3.00
Niles Paul,TE,WAS,DAL,2.60
Garrett Celek,TE,SF,CAR,2.20
Phillip Supernaw,TE,TEN,DET,1.70
Luke Willson,TE,SEA,LAR,1.60
Blake Bell,TE,SF,CAR,1.60
Isaiah Crowell,RB,CLE,BAL,24.80
Melvin Gordon,RB,LAC,JAX,24.00
DeAngelo Williams,RB,PIT,CIN,23.20
Latavius Murray,RB,OAK,ATL,22.10
DeMarco Murray,RB,TEN,DET,21.50
LeGarrette Blount,RB,NE,MIA,21.30
CJ Anderson,RB,DEN,IND,18.30
Fozzy Whittaker,RB,CAR,SF,18.10
David Johnson,RB,ARI,TB,17.30
Ryan Mathews,RB,PHI,CHI,16.50
Ezekiel Elliott,RB,DAL,WAS,15.70
Frank Gore,RB,IND,DEN,15.30
Tevin Coleman,RB,ATL,OAK,15.10
Matt Jones,RB,WAS,DAL,13.50
LeSean McCoy,RB,BUF,NYJ,13.00
TJ Yeldon,RB,JAX,LAC,11.80
Lamar Miller,RB,HOU,KC,11.70
Spencer Ware,RB,KC,HOU,11.50
Chris Johnson,RB,ARI,TB,11.40
Christine Michael,RB,SEA,LAR,10.60
Theo Riddick,RB,DET,TEN,10.50
Kenyan Drake,RB,MIA,NE,9.80
Duke Johnson,RB,CLE,BAL,9.60
Jeremy Langford,RB,CHI,PHI,9.40
Devonta Freeman,RB,ATL,OAK,9.30
Jeremy Hill,RB,CIN,PIT,8.90
Mike Gillislee,RB,BUF,NYJ,8.80
Chris Thompson,RB,WAS,DAL,8.80
Mark Ingram,RB,NO,NYG,8.70
Shane Vereen,RB,NYG,NO,8.60
Josh Ferguson,RB,IND,DEN,8.60
Corey Grant,RB,JAX,LAC,8.50
Todd Gurley,RB,LAR,SEA,8.00
Justin Forsett,RB,BAL,CLE,7.60
Jay Ajayi,RB,MIA,NE,7.50
Charcandrick West,RB,KC,HOU,7.30
Carlos Hyde,RB,SF,CAR,7.20
Robert Turbin,RB,IND,DEN,7.00
Darren Sproles,RB,PHI,CHI,6.80
Alfred Morris,RB,DAL,WAS,6.70
Terrance West,RB,BAL,CLE,6.70
Deandre Washington,RB,OAK,ATL,6.20
Devontae Booker,RB,DEN,IND,6.10
Rashad Jennings,RB,NYG,NO,6.00
Derrick Henry,RB,TEN,DET,5.90
Jamize Olawale,FB,OAK,ATL,5.90
Charles Sims,RB,TB,ARI,5.80
Lance Dunbar,RB,DAL,WAS,5.20
Cairo Santos,K,KC,HOU,0.00
Justin Tucker,K,BAL,CLE,0.00
Nick Novak,K,HOU,KC,0.00
Caleb Sturgis,K,PHI,CHI,0.00
Nick Folk,K,NYJ,BUF,0.00
Dustin Hopkins,K,WAS,DAL,0.00
Josh Brown,K,NYG,NO,0.00
Mike Nugent,K,CIN,PIT,0.00
Chandler Catanzaro,K,ARI,TB,0.00
Adam Vinatieri,K,IND,DEN,0.00
Greg Zuerlein,K,LAR,SEA,0.00
Phil Dawson,K,SF,CAR,0.00
Dan Bailey,K,DAL,WAS,0.00
Matt Bryant,K,ATL,OAK,0.00
Josh Lambo,K,LAC,JAX,0.00
Dan Carpenter,K,BUF,NYJ,0.00
Stephen Gostkowski,K,NE,MIA,0.00
Wil Lutz,K,NO,NYG,0.00
Matt Prater,K,DET,TEN,0.00
Chris Boswell,K,PIT,CIN,0.00
Andrew Franks,K,MIA,NE,0.00
Blair Walsh,K,MIN,GB,0.00
Ryan Succop,K,TEN,DET,0.00
Sebastian Janikowski,K,OAK,ATL,0.00
Steven Hauschka,K,SEA,LAR,0.00
Mason Crosby,K,GB,MIN,0.00
Connor Barth,K,CHI,PHI,0.00
Jason Myers,K,JAX,LAC,0.00
Patrick Murray,K,CLE,BAL,0.00
Roberto Aguayo,K,TB,ARI,0.00
Houston Texans,DST,HOU,KC,16.00
Carolina Panthers,DST,CAR,SF,14.00
New York Giants,DST,NYG,NO,14.00
Los Angeles Rams,DST,LAR,SEA,13.00
Minnesota Vikings,DST,MIN,GB,12.00
Baltimore Ravens,DST,BAL,CLE,12.00
Tennessee Titans,DST,TEN,DET,10.00
Philadelphia Eagles,DST,PHI,CHI,10.00
New Orleans Saints,DST,NO,NYG,9.00
Los Angeles Chargers,DST,LAC,JAX,9.00
New England Patriots,DST,NE,MIA,8.00
Detroit Lions,DST,DET,TEN,8.00
Green Bay Packers,DST,GB,MIN,7.00
Seattle Seahawks,DST,SEA,LAR,7.00
Kansas City Chiefs,DST,KC,HOU,7.00
Chicago Bears,DST,CHI,PHI,7.00
San Francisco 49ers,DST,SF,CAR,7.00
Washington Redskins,DST,WAS,DAL,6.00
Pittsburgh Steelers,DST,PIT,CIN,6.00
Buffalo Bills,DST,BUF,NYJ,5.00
Cincinnati Bengals,DST,CIN,PIT,5.00
Cleveland Browns,DST,CLE,BAL,4.00
Dallas Cowboys,DST,DAL,WAS,4.00
Indianapolis Colts,DST,IND,DEN,3.00
Miami Dolphins,DST,MIA,NE,3.00
New York Jets,DST,NYJ,BUF,2.00
Jacksonville Jaguars,DST,JAX,LAC,1.00
Tampa Bay Buccaneers,DST,TB,ARI,0.00
Atlanta Falcons,DST,ATL,OAK,0.00
Oakland Raiders,DST,OAK,ATL,-1.00
