Player,Position,Team,Opponent,Points
Daniel Graham,TE,DEN,BAL,3.80
Zach Miller,TE,JAX,BUF,3.80
Kris Wilson,TE,LAC,OAK,3.70
Dustin Keller,TE,NYJ,MIN,3.40
Robert Royal,TE,CLE,ATL,3.30
Todd Heap,TE,BAL,DEN,3.20
Mike Sellers,TE,WAS,GB,3.20
Bo Scaife,TE,TEN,DAL,3.20
Justin Peelle,TE,ATL,CLE,2.50
Brandon Myers,TE,OAK,LAC,2.20
Leonard Pope,TE,KC,IND,2.10
Craig Stevens,TE,TEN,DAL,2.10
John Gilmore,TE,TB,CIN,2.10
Michael Palmer,TE,ATL,CLE,2.10
Jonathan Stupar,TE,BUF,JAX,2.00
Dan Gronkowski,TE,DEN,BAL,1.90
Travis Beckum,TE,NYG,HOU,1.80
Evan Moore,TE,CLE,ATL,1.70
Jimmy Kleinsasser,TE,MIN,NYJ,1.50
Randy McMichael,TE,LAC,OAK,1.40
Tom Crabtree,TE,GB,WAS,1.30
Dante Rosario,TE,CAR,CHI,1.20
Bear Pascoe,TE,NYG,HOU,0.00
Spencer Havner,TE,DET,LAR,0.00
Chris Johnson,RB,TEN,DAL,29.20
Michael Bush,RB,OAK,LAC,25.50
LeSean McCoy,RB,PHI,SF,24.80
Cedric Benson,RB,CIN,TB,23.30
Brandon Jackson,RB,GB,WAS,22.00
Felix Jones,RB,DAL,TEN,19.60
Michael Turner,RB,ATL,CLE,17.00
Peyton Hillis,RB,CLE,ATL,16.70
Steven Jackson,RB,LAR,DET,16.60
LaDainian Tomlinson,RB,NYJ,MIN,15.70
Frank Gore,RB,SF,PHI,15.30
Joseph Addai,RB,IND,KC,13.90
Jahvid Best,RB,DET,LAR,13.60
Willis McGahee,RB,BAL,DEN,12.70
Earnest Graham,RB,TB,CIN,12.50
Mike Hart,RB,IND,KC,12.50
Jamaal Charles,RB,KC,IND,12.10
Ahmad Bradshaw,RB,NYG,HOU,11.90
Adrian Peterson,RB,MIN,NYJ,11.80
Shonn Greene,RB,NYJ,MIN,11.70
Maurice Jones-Drew,RB,JAX,BUF,11.30
Ladell Betts,RB,NO,ARI,11.00
Ryan Torain,RB,WAS,GB,10.70
Mike Tolbert,FB,LAC,OAK,10.50
Brandon Jacobs,RB,NYG,HOU,10.10
DeAngelo Williams,RB,CAR,CHI,8.90
Derrick Ward,RB,HOU,NYG,8.30
Fred Jackson,RB,BUF,JAX,7.60
Chester Taylor,RB,CHI,CAR,7.40
Deji Karim,RB,JAX,BUF,7.00
Ryan Mathews,RB,LAC,OAK,6.90
Darren Sproles,RB,LAC,OAK,6.30
Kevin Smith,RB,DET,LAR,5.10
Chris Wells,RB,ARI,NO,5.00
Arian Foster,RB,HOU,NYG,4.70
Jonathan Stewart,RB,CAR,CHI,4.40
CJ Spiller,RB,BUF,JAX,4.40
LeRon McClain,RB,BAL,DEN,4.40
Jacob Hester,RB,LAC,OAK,4.20
Jason Snelling,RB,ATL,CLE,4.00
Chris Ivory,RB,NO,ARI,3.90
Owen Schmitt,FB,PHI,SF,3.90
Dexter McCluster,RB,KC,IND,3.80
Vonta Leach,RB,HOU,NYG,3.80
John Kuhn,FB,GB,WAS,3.70
Correll Buckhalter,RB,DEN,BAL,3.50
Cadillac Williams,RB,TB,CIN,3.30
Laurence Maroney,RB,DEN,BAL,2.70
Jason Hanson,K,DET,LAR,0.00
Robbie Gould,K,CHI,CAR,0.00
Adam Vinatieri,K,IND,KC,0.00
Rob Bironas,K,TEN,DAL,0.00
Jay Feely,K,ARI,NO,0.00
David Buehler,K,DAL,TEN,0.00
Graham Gano,K,WAS,GB,0.00
Lawrence Tynes,K,NYG,HOU,0.00
Nate Kaeding,K,LAC,OAK,0.00
Ryan Succop,K,KC,IND,0.00
David Akers,K,PHI,SF,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Mason Crosby,K,GB,WAS,0.00
John Carney,K,NO,ARI,0.00
John Kasay,K,CAR,CHI,0.00
Rian Lindell,K,BUF,JAX,0.00
Matt Bryant,K,ATL,CLE,0.00
Billy Cundiff,K,BAL,DEN,0.00
Mike Nugent,K,CIN,TB,0.00
Connor Barth,K,TB,CIN,0.00
Josh Brown,K,LAR,DET,0.00
Joe Nedney,K,SF,PHI,0.00
Matt Prater,K,DEN,BAL,0.00
Neil Rackers,K,HOU,NYG,0.00
Phil Dawson,K,CLE,ATL,0.00
Ryan Longwell,K,MIN,NYJ,0.00
Rhys Lloyd,K,CAR,CHI,0.00
Arizona Cardinals,DST,ARI,NO,22.00
Atlanta Falcons,DST,ATL,CLE,19.00
Philadelphia Eagles,DST,PHI,SF,18.00
Chicago Bears,DST,CHI,CAR,18.00
New York Jets,DST,NYJ,MIN,17.00
Tampa Bay Buccaneers,DST,TB,CIN,14.00
Washington Redskins,DST,WAS,GB,12.00
Tennessee Titans,DST,TEN,DAL,12.00
Carolina Panthers,DST,CAR,CHI,11.00
New York Giants,DST,NYG,HOU,11.00
Cincinnati Bengals,DST,CIN,TB,10.00
Green Bay Packers,DST,GB,WAS,8.00
New Orleans Saints,DST,NO,ARI,7.00
Indianapolis Colts,DST,IND,KC,7.00
Cleveland Browns,DST,CLE,ATL,7.00
San Francisco 49ers,DST,SF,PHI,6.00
Baltimore Ravens,DST,BAL,DEN,4.00
Buffalo Bills,DST,BUF,JAX,4.00
Kansas City Chiefs,DST,KC,IND,4.00
Houston Texans,DST,HOU,NYG,3.00
Jacksonville Jaguars,DST,JAX,BUF,3.00
Los Angeles Chargers,DST,LAC,OAK,3.00
Minnesota Vikings,DST,MIN,NYJ,2.00
Dallas Cowboys,DST,DAL,TEN,2.00
Denver Broncos,DST,DEN,BAL,0.00
Los Angeles Rams,DST,LAR,DET,-3.00
