Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Hakeem Nicks,WR,5,NYG,HOU,17,12,71,130,2,27,8,11,0,0,0,0,0,40.00,2010
2,Malcom Floyd,WR,5,LAC,OAK,10,8,80,213,1,55,21,27,0,0,0,0,0,38.30,2010
3,Miles Austin,WR,5,DAL,TEN,12,9,75,166,1,69,14,18,1,4,0,0,0,35.00,2010
4,Brandon Lloyd,WR,5,DEN,BAL,14,5,36,135,2,44,10,27,0,0,0,0,0,33.50,2010
5,Michael Crabtree,WR,5,SF,PHI,14,9,64,105,1,22,8,12,0,0,0,0,0,28.50,2010
6,Percy Harvin,WR,5,MIN,NYJ,10,5,50,97,2,34,10,19,0,0,0,0,0,26.70,2010
7,Terrell Owens,WR,5,CIN,TB,12,7,58,102,1,43,9,15,0,0,0,0,0,26.20,2010
8,Roddy White,WR,5,ATL,CLE,8,5,63,101,1,45,13,20,0,0,0,0,0,24.10,2010
9,Mike Williams,WR,5,TB,CIN,11,7,64,99,1,37,9,14,0,0,0,1,1,21.90,2010
10,Santana Moss,WR,5,WAS,GB,12,7,58,118,0,52,10,17,0,0,0,0,0,21.80,2010
11,Steve Johnson,WR,5,BUF,JAX,9,5,56,46,2,15,5,9,0,0,0,0,0,21.60,2010
12,Steve Smith,WR,5,NYG,HOU,8,6,75,89,1,45,11,15,0,0,0,0,0,20.90,2010
13,Roy Williams,WR,5,DAL,TEN,8,6,75,87,1,27,11,15,0,0,0,0,0,20.70,2010
14,Danny Amendola,WR,5,LAR,DET,19,12,63,95,0,18,5,8,0,0,0,1,1,20.50,2010
15,Lee Evans,WR,5,BUF,JAX,8,5,63,87,1,45,11,17,0,0,0,0,0,19.70,2010
16,Kenny Britt,WR,5,TEN,DAL,6,4,67,86,1,52,14,22,0,0,0,0,0,18.60,2010
17,Randy Moss,WR,5,MIN,NYJ,10,4,40,81,1,37,8,20,0,0,0,0,0,18.10,2010
18,Jabar Gaffney,WR,5,DEN,BAL,11,9,82,87,0,23,8,10,0,0,0,0,0,17.70,2010
19,Anthony Armstrong,WR,5,WAS,GB,7,3,43,84,1,48,12,28,0,0,0,0,0,17.40,2010
20,Marques Colston,WR,5,NO,ARI,12,7,58,97,0,27,8,14,0,0,0,0,0,16.70,2010
21,Larry Fitzgerald,WR,5,ARI,NO,9,7,78,93,0,26,10,13,0,0,0,0,0,16.30,2010
22,Robert Meachem,WR,5,NO,ARI,4,4,100,57,1,35,14,14,0,0,0,0,0,15.70,2010
23,Nate Burleson,WR,5,DET,LAR,6,4,67,56,1,26,9,14,0,0,0,0,0,15.60,2010
24,Jeremy Maclin,WR,5,PHI,SF,9,6,67,95,0,41,11,16,0,0,0,0,0,15.50,2010
25,Calvin Johnson,WR,5,DET,LAR,9,4,44,54,1,29,6,14,0,0,0,0,0,15.40,2010
26,Mike Sims-Walker,WR,5,JAX,BUF,5,4,80,46,1,22,9,12,0,0,0,0,0,14.60,2010
27,Andre Johnson,WR,5,HOU,NYG,13,5,39,95,0,48,7,19,0,0,0,0,0,14.50,2010
28,Reggie Wayne,WR,5,IND,KC,11,6,55,75,0,24,7,13,0,0,0,0,0,13.50,2010
29,Mike Thomas,WR,5,JAX,BUF,4,4,100,51,0,25,13,13,3,53,0,1,1,13.40,2010
30,Braylon Edwards,WR,5,NYJ,MIN,11,5,46,70,0,31,6,14,0,0,0,0,0,12.00,2010
31,Pierre Garcon,WR,5,IND,KC,14,6,43,57,0,17,4,10,0,0,0,0,0,11.70,2010
32,James Jones,WR,5,GB,WAS,8,4,50,65,0,35,8,16,0,0,0,0,0,10.50,2010
33,Mohamed Massaquoi,WR,5,CLE,ATL,6,5,83,55,0,14,9,11,0,0,0,0,0,10.50,2010
34,Chansi Stuckey,WR,5,CLE,ATL,8,5,63,54,0,19,7,11,0,0,0,0,0,10.40,2010
35,Devery Henderson,WR,5,NO,ARI,6,4,67,61,0,39,10,15,0,0,0,0,0,10.10,2010
36,Roscoe Parrish,WR,5,BUF,JAX,5,4,80,58,0,23,12,15,0,0,0,0,0,9.80,2010
37,Donald Driver,WR,5,GB,WAS,8,4,50,58,0,34,7,15,0,0,0,0,0,9.80,2010
38,Austin Collie,WR,5,IND,KC,6,5,83,48,0,19,8,10,0,0,0,0,0,9.80,2010
39,Jerricho Cotchery,WR,5,NYJ,MIN,10,5,50,46,0,14,5,9,0,0,0,0,0,9.60,2010
40,Nate Washington,WR,5,TEN,DAL,7,1,14,24,1,24,3,24,0,0,0,0,0,9.40,2010
41,Louis Murphy,WR,5,OAK,LAC,4,2,50,61,0,58,15,31,0,0,0,0,0,8.10,2010
42,Derrick Mason,WR,5,BAL,DEN,6,3,50,47,0,19,8,16,0,0,0,0,0,7.70,2010
43,Andre Caldwell,WR,5,CIN,TB,7,4,57,33,0,19,5,8,0,0,0,0,0,7.30,2010
44,Jordy Nelson,WR,5,GB,WAS,5,3,60,42,0,25,8,14,0,0,0,0,0,7.20,2010
45,Santonio Holmes,WR,5,NYJ,MIN,9,3,33,41,0,19,5,14,0,0,0,0,0,7.10,2010
