Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Bryce Brown,RB,13,PHI,DAL,24,169,7,2,5,4,14,0,1,1,36.30,2012
2,Adrian Peterson,RB,13,MIN,GB,21,210,10,1,2,1,10,0,0,0,32.00,2012
3,Jamaal Charles,RB,13,KC,CAR,27,127,5,0,4,4,11,0,0,0,20.80,2012
4,DeMarco Murray,RB,13,DAL,PHI,23,83,4,1,4,4,19,0,0,0,20.20,2012
5,BenJarvus Green-Ellis,RB,13,CIN,LAC,25,118,5,0,4,4,14,0,0,0,20.20,2012
6,Matt Forte,RB,13,CHI,SEA,21,66,3,0,3,3,30,1,0,0,18.60,2012
7,Trent Richardson,RB,13,CLE,OAK,20,72,4,1,5,3,23,0,0,0,18.50,2012
8,Fred Jackson,RB,13,BUF,JAX,25,109,4,0,3,2,10,0,0,0,16.90,2012
9,Marshawn Lynch,RB,13,SEA,CHI,19,87,5,1,3,2,11,0,2,1,16.80,2012
10,Steven Jackson,RB,13,LAR,SF,21,48,2,0,7,5,69,0,0,0,16.70,2012
11,Ahmad Bradshaw,RB,13,NYG,WAS,24,103,4,0,2,2,13,0,0,0,16.60,2012
12,Arian Foster,RB,13,HOU,TEN,14,38,3,1,5,5,15,0,1,0,16.30,2012
13,James Starks,RB,13,GB,MIN,15,66,4,1,2,2,16,0,0,0,16.20,2012
14,CJ Spiller,RB,13,BUF,JAX,14,77,6,1,1,1,7,0,0,0,15.40,2012
15,Ray Rice,RB,13,BAL,PIT,12,78,7,1,2,1,5,0,0,0,15.30,2012
16,Mikel Leshoure,RB,13,DET,IND,21,57,3,1,3,2,16,0,0,0,15.30,2012
17,Vick Ballard,RB,13,IND,DET,9,41,5,1,4,3,21,0,0,0,15.20,2012
18,Michael Turner,RB,13,ATL,NO,12,83,7,1,1,1,7,0,1,1,15.00,2012
19,Jonathan Dwyer,RB,13,PIT,BAL,16,49,3,1,4,3,8,0,0,0,14.70,2012
20,Alfred Morris,RB,13,WAS,NYG,22,124,6,0,0,0,0,0,1,1,14.40,2012
21,Shonn Greene,RB,13,NYJ,ARI,24,104,4,0,0,0,0,0,0,0,13.40,2012
22,Joique Bell,RB,13,DET,IND,7,81,12,0,3,3,21,0,0,0,13.20,2012
23,Stevan Ridley,RB,13,NE,MIA,19,71,4,1,0,0,0,0,0,0,13.10,2012
24,Doug Martin,RB,13,TB,DEN,18,56,3,0,4,3,42,0,0,0,12.80,2012
25,Knowshon Moreno,RB,13,DEN,TB,20,69,3,0,5,4,14,0,0,0,12.30,2012
26,Frank Gore,RB,13,SF,LAR,23,58,3,1,1,0,0,0,0,0,11.80,2012
27,Marcel Reece,FB,13,OAK,CLE,7,36,5,0,6,5,20,0,0,0,10.60,2012
28,Chris Johnson,RB,13,TEN,HOU,13,51,4,0,5,4,20,0,1,1,10.10,2012
29,Pierre Thomas,RB,13,NO,ATL,14,84,6,0,1,1,5,0,0,0,9.90,2012
30,Peyton Hillis,RB,13,KC,CAR,12,19,2,1,1,1,9,0,0,0,9.80,2012
31,Darren Sproles,RB,13,NO,ATL,0,0,0,0,9,5,47,0,0,0,9.70,2012
32,Mark Ingram,RB,13,NO,ATL,6,13,2,1,1,1,-1,0,0,0,8.20,2012
33,Ryan Mathews,RB,13,LAC,CIN,9,26,3,0,7,3,25,0,0,0,8.10,2012
34,Alex Green,RB,13,GB,MIN,12,58,5,0,1,1,12,0,0,0,8.00,2012
35,Vonta Leach,RB,13,BAL,PIT,0,0,0,0,4,4,40,0,0,0,8.00,2012
36,DeAngelo Williams,RB,13,CAR,KC,12,67,6,0,1,1,1,0,0,0,7.80,2012
37,Montell Owens,FB,13,JAX,BUF,7,29,4,0,1,1,11,0,0,0,7.00,2012
38,Mike Tolbert,FB,13,CAR,KC,2,15,8,0,4,3,24,0,0,0,6.90,2012
39,Jason Snelling,RB,13,ATL,NO,0,0,0,0,5,4,28,0,0,0,6.80,2012
40,Ronnie Brown,RB,13,LAC,CIN,0,0,0,0,8,4,27,0,0,0,6.70,2012
41,Reggie Bush,RB,13,MIA,NE,15,64,4,0,1,0,0,0,0,0,6.40,2012
42,Justin Forsett,RB,13,HOU,TEN,14,63,5,0,0,0,0,0,0,0,6.30,2012
43,Jacquizz Rodgers,RB,13,ATL,NO,8,43,5,0,2,2,-4,0,0,0,5.90,2012
44,Danny Woodhead,RB,13,NE,MIA,6,24,4,0,3,2,15,0,0,0,5.90,2012
45,Bilal Powell,RB,13,NYJ,ARI,12,58,5,0,1,0,0,0,0,0,5.80,2012
46,Jeremy Stewart,RB,13,OAK,CLE,9,46,5,0,1,1,2,0,0,0,5.80,2012
47,John Kuhn,FB,13,GB,MIN,4,8,2,0,4,3,20,0,0,0,5.80,2012
48,Bernard Pierce,RB,13,BAL,PIT,8,34,4,0,1,1,5,0,0,0,4.90,2012
49,Daniel Thomas,RB,13,MIA,NE,5,10,2,0,2,2,19,0,1,0,4.90,2012
50,LeRon McClain,RB,13,LAC,CIN,0,0,0,0,3,3,16,0,0,0,4.60,2012
