Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Brandon Myers,TE,13,OAK,CLE,15,14,93,130,1,21,9,9,0,0,0,0,0,36.00,2012
2,Heath Miller,TE,13,PIT,BAL,6,5,83,97,1,43,16,19,0,0,0,0,0,20.70,2012
3,Jason Witten,TE,13,DAL,PHI,8,6,75,108,0,36,14,18,0,0,0,0,0,19.80,2012
4,Martellus Bennett,TE,13,NYG,WAS,7,5,71,82,1,28,12,16,0,0,0,0,0,19.20,2012
5,Jacob Tamme,TE,13,DEN,TB,13,9,69,89,0,15,7,10,0,0,0,0,0,17.90,2012
6,Aaron Hernandez,TE,13,NE,MIA,13,8,62,97,0,31,8,12,0,0,0,0,0,17.70,2012
7,Kyle Rudolph,TE,13,MIN,GB,8,6,75,51,1,21,6,9,0,0,0,0,0,17.10,2012
8,Tony Gonzalez,TE,13,ATL,NO,5,4,80,58,1,18,12,15,0,0,0,0,0,15.80,2012
9,Tony Moeaki,TE,13,KC,CAR,4,4,100,54,1,25,14,14,0,0,0,0,0,15.40,2012
10,Brent Celek,TE,13,PHI,DAL,8,7,88,73,0,19,9,10,0,0,0,0,0,14.30,2012
11,Benjamin Watson,TE,13,CLE,OAK,9,6,67,80,0,22,9,13,0,0,0,0,0,14.00,2012
12,Brandon Pettigrew,TE,13,DET,IND,8,3,38,43,1,17,5,14,0,0,0,0,0,13.30,2012
13,Jermaine Gresham,TE,13,CIN,LAC,6,4,67,35,1,19,6,9,0,0,0,1,1,12.50,2012
14,Jermichael Finley,TE,13,GB,MIN,7,6,86,60,0,21,9,10,0,0,0,0,0,12.00,2012
15,Greg Olsen,TE,13,CAR,KC,4,1,25,47,1,47,12,47,0,0,0,0,0,11.70,2012
16,Dallas Clark,TE,13,TB,DEN,5,3,60,21,1,11,4,7,0,0,0,0,0,11.10,2012
17,Antonio Gates,TE,13,LAC,CIN,8,6,75,49,0,19,6,8,0,0,0,0,0,10.90,2012
18,Marcedes Lewis,TE,13,JAX,BUF,7,4,57,68,0,24,10,17,0,0,0,0,0,10.80,2012
19,Jeff Cumberland,TE,13,NYJ,ARI,4,2,50,25,1,24,6,13,0,0,0,0,0,10.50,2012
20,Jimmy Graham,TE,13,NO,ATL,6,4,67,59,0,25,10,15,0,0,0,0,0,9.90,2012
21,Coby Fleener,TE,13,IND,DET,2,1,50,26,1,26,13,26,0,0,0,0,0,9.60,2012
22,Jared Cook,TE,13,TEN,HOU,12,4,33,51,0,25,4,13,0,0,0,0,0,9.10,2012
23,Tony Scheffler,TE,13,DET,IND,5,3,60,55,0,39,11,18,0,0,0,0,0,8.50,2012
24,Lance Kendricks,TE,13,LAR,SF,5,3,60,32,0,20,6,11,0,0,0,0,0,8.20,2012
25,Scott Chandler,TE,13,BUF,JAX,4,1,25,11,1,11,3,11,0,0,0,0,0,8.10,2012
26,James Casey,TE,13,HOU,TEN,3,1,33,5,1,5,2,5,0,0,0,0,0,7.50,2012
27,Owen Daniels,TE,13,HOU,TEN,10,3,30,43,0,19,4,14,0,0,0,0,0,7.30,2012
28,Dwayne Allen,TE,13,IND,DET,5,2,40,50,0,40,10,25,0,0,0,0,0,7.00,2012
29,Rob Housler,TE,13,ARI,NYJ,6,4,67,15,0,5,3,4,0,0,0,0,0,5.50,2012
30,Jordan Cameron,TE,13,CLE,OAK,5,2,40,30,0,23,6,15,0,0,0,0,0,5.00,2012
31,Charles Clay,TE,13,MIA,NE,3,2,67,26,0,20,9,13,0,0,0,0,0,4.60,2012
32,Tom Crabtree,TE,13,GB,MIN,2,2,100,20,0,15,10,10,0,0,0,0,0,4.00,2012
33,Luke Stocker,TE,13,TB,DEN,2,2,100,19,0,11,10,10,0,0,0,0,0,3.90,2012
34,Dustin Keller,TE,13,NYJ,ARI,2,2,100,17,0,12,9,9,0,0,0,0,0,3.70,2012
35,Vernon Davis,TE,13,SF,LAR,3,2,67,15,0,9,5,8,0,0,0,0,0,3.50,2012
36,Dennis Pitta,TE,13,BAL,PIT,3,1,33,19,0,19,6,19,0,0,0,0,0,2.90,2012
37,Evan Rodriguez,TE,13,CHI,SEA,2,2,100,8,0,8,4,4,0,0,0,0,0,2.80,2012
38,Zach Miller,TE,13,SEA,CHI,6,2,33,7,0,7,1,4,0,0,0,0,0,2.70,2012
39,Bear Pascoe,TE,13,NYG,WAS,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2012
40,Anthony Fasano,TE,13,MIA,NE,3,1,33,14,0,14,5,14,0,0,0,0,0,2.40,2012
41,Anthony McCoy,TE,13,SEA,CHI,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2012
42,Logan Paulsen,TE,13,WAS,NYG,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2012
43,Delanie Walker,TE,13,SF,LAR,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2012
44,Garrett Graham,TE,13,HOU,TEN,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2012
45,Will Heller,TE,13,DET,IND,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2012
46,Clay Harbor,TE,13,PHI,DAL,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2012
47,Alex Smith,TE,13,CLE,OAK,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10,2012
48,John Phillips,TE,13,DAL,PHI,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00,2012
49,Mike Higgins,TE,13,NO,ATL,1,1,100,-3,0,-3,-3,-3,0,0,0,0,0,0.70,2012
50,Michael Palmer,TE,13,ATL,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
