,Player,Position,Team,Opponent,Points,PlayerID
76,Hakeem Nicks,WR,NYG,WAS,9.3,00-0027005
77,Reggie Wayne,WR,IND,DET,9.1,00-0020498
78,Stephen Hill,WR,NYJ,ARI,9.0,00-0028995
79,Greg Little,WR,CLE,OAK,8.8,00-0027997
80,Mario Manningham,WR,SF,LAR,8.7,00-0026235
81,Jason Witten,TE,DAL,PHI,19.8,00-0022127
82,Martellus Bennett,TE,NYG,WAS,19.2,00-0026201
83,Jacob Tamme,TE,DEN,TB,17.9,00-0026267
84,Aaron Hernandez,TE,NE,MIA,17.7,00-0027713
85,Kyle Rudolph,TE,MIN,GB,17.1,00-0027981
86,Tony Gonzalez,TE,ATL,NO,15.8,00-0006101
87,Tony Moeaki,TE,KC,CAR,15.4,00-0027695
88,Brent Celek,TE,PHI,DAL,14.3,00-0025549
89,Benjamin Watson,TE,CLE,OAK,14.0,00-0022943
90,Brandon Pettigrew,TE,DET,IND,13.3,00-0026996
91,Jermaine Gresham,TE,CIN,LAC,12.5,00-0027873
92,Jermichael Finley,TE,GB,MIN,12.0,00-0026231
93,Greg Olsen,TE,CAR,KC,11.7,00-0025418
94,Dallas Clark,TE,TB,DEN,11.1,00-0022165
95,Antonio Gates,TE,LAC,CIN,10.9,00-0021547
96,Marcedes Lewis,TE,JAX,BUF,10.8,00-0024243
97,Jeff Cumberland,TE,NYJ,ARI,10.5,00-0027321
98,Jimmy Graham,TE,NO,ATL,9.9,00-0027696
99,Coby Fleener,TE,IND,DET,9.6,00-0029697
100,Jared Cook,TE,TEN,HOU,9.1,00-0027061
101,Tony Scheffler,TE,DET,IND,8.5,00-0024276
102,Lance Kendricks,TE,LA,SF,8.2,00-0027985
103,Scott Chandler,TE,BUF,JAX,8.1,00-0025516
104,James Casey,TE,HOU,TEN,7.5,00-0027109
105,Owen Daniels,TE,HOU,TEN,7.3,00-0024313
106,Dwayne Allen,TE,IND,DET,7.0,00-0029689
107,Rob Housler,TE,ARI,NYJ,5.5,00-0028007
108,Jordan Cameron,TE,CLE,OAK,5.0,00-0028040
109,Charles Clay,TE,MIA,NE,4.6,00-0028112
110,Tom Crabtree,TE,GB,MIN,4.0,00-0026878
111,Luke Stocker,TE,TB,DEN,3.9,00-0028042
112,Dustin Keller,TE,NYJ,ARI,3.7,00-0026170
113,Vernon Davis,TE,SF,LAR,3.5,00-0024221
114,Dennis Pitta,TE,BAL,PIT,2.9,00-0027714
115,Evan Rodriguez,TE,CHI,SEA,2.8,00-0029276
116,Zach Miller,TE,SEA,CHI,2.7,00-0027125
117,Bear Pascoe,TE,NYG,WAS,2.6,00-0026931
118,Anthony Fasano,TE,MIA,NE,2.4,00-0024268
119,Logan Paulsen,TE,WAS,NYG,2.1,00-0027215
120,Anthony McCoy,TE,SEA,CHI,2.1,00-0027783
121,Delanie Walker,TE,SF,LAR,1.7,00-0024389
122,Garrett Graham,TE,HOU,TEN,1.7,00-0027718
123,Will Heller,TE,DET,IND,1.5,00-0021756
124,Clay Harbor,TE,PHI,DAL,1.3,00-0027725
125,Alex Smith,TE,CLE,OAK,1.1,
126,John Phillips,TE,DAL,PHI,1.0,00-0027139
127,Mike Higgins,TE,NO,ATL,0.7,00-0028522
128,Jeff King,TE,ARI,NYJ,0.0,00-0024369
129,Jamaal Charles,RB,KC,CAR,20.8,00-0026213
130,DeMarco Murray,RB,DAL,PHI,20.2,00-0028009
131,BenJarvus Green-Ellis,RB,CIN,LAC,20.2,00-0025860
132,Matt Forte,RB,CHI,SEA,18.6,00-0026184
133,Trent Richardson,RB,CLE,OAK,18.5,00-0029675
134,Fred Jackson,RB,BUF,JAX,16.9,00-0024204
135,Marshawn Lynch,RB,SEA,CHI,16.8,00-0025399
136,Steven Jackson,RB,LA,SF,16.7,00-0022736
137,Ahmad Bradshaw,RB,NYG,WAS,16.6,00-0025637
138,Arian Foster,RB,HOU,TEN,16.3,00-0026796
139,James Starks,RB,GB,MIN,16.2,00-0027791
140,CJ Spiller,RB,BUF,JAX,15.4,
141,Ray Rice,RB,BAL,PIT,15.3,00-0026195
142,Mikel Leshoure,RB,DET,IND,15.3,00-0027995
143,Vick Ballard,RB,IND,DET,15.2,00-0029547
144,Michael Turner,RB,ATL,NO,15.0,00-0022821
145,Jonathan Dwyer,RB,PIT,BAL,14.7,00-0027786
146,Alfred Morris,RB,WAS,NYG,14.4,00-0029141
147,Shonn Greene,RB,NYJ,ARI,13.4,00-0026899
148,Joique Bell,RB,DET,IND,13.2,00-0027218
149,Stevan Ridley,RB,NE,MIA,13.1,00-0028011
150,Doug Martin,RB,TB,DEN,12.8,00-0029613
151,Knowshon Moreno,RB,DEN,TB,12.3,00-0026988
152,Frank Gore,RB,SF,LAR,11.8,00-0023500
153,Marcel Reece,FB,OAK,CLE,10.6,00-0026393
154,Chris Johnson,RB,TEN,HOU,10.1,
155,Pierre Thomas,RB,NO,ATL,9.9,00-0024813
156,Peyton Hillis,RB,KC,CAR,9.8,00-0026367
157,Darren Sproles,RB,NO,ATL,9.7,00-0023564
158,Mark Ingram,RB,NO,ATL,8.2,00-0027966
159,Ryan Mathews,RB,LAC,CIN,8.1,00-0027864
160,Alex Green,RB,GB,MIN,8.0,00-0028034
161,Vonta Leach,RB,BAL,PIT,8.0,00-0022397
162,DeAngelo Williams,RB,CAR,KC,7.8,00-0024242
163,Montell Owens,FB,JAX,BUF,7.0,00-0024103
164,Mike Tolbert,FB,CAR,KC,6.9,00-0026069
165,Jason Snelling,RB,ATL,NO,6.8,00-0025631
166,Ronnie Brown,RB,LAC,CIN,6.7,00-0023437
167,Reggie Bush,RB,MIA,NE,6.4,00-0024217
168,Justin Forsett,RB,HOU,TEN,6.3,00-0026373
169,Danny Woodhead,RB,NE,MIA,5.9,00-0026019
170,Jacquizz Rodgers,RB,ATL,NO,5.9,00-0028083
171,Bilal Powell,RB,NYJ,ARI,5.8,00-0028064
172,Jeremy Stewart,RB,OAK,CLE,5.8,00-0029441
173,John Kuhn,FB,GB,MIN,5.8,00-0022999
174,Bernard Pierce,RB,BAL,PIT,4.9,00-0029264
175,Daniel Thomas,RB,MIA,NE,4.9,00-0028000
176,LeRon McClain,RB,LAC,CIN,4.6,
177,Matt Bryant,K,ATL,NO,0.0,00-0020578
178,Shaun Suisham,K,PIT,BAL,0.0,00-0023001
179,Ryan Succop,K,KC,CAR,0.0,00-0026968
180,Mason Crosby,K,GB,MIN,0.0,00-0025580
181,Stephen Gostkowski,K,NE,MIA,0.0,00-0024333
182,Dan Carpenter,K,MIA,NE,0.0,00-0026003
183,Rian Lindell,K,BUF,JAX,0.0,00-0019310
184,Greg Zuerlein,K,LA,SF,0.0,00-0029621
185,Lawrence Tynes,K,NYG,WAS,0.0,00-0019778
186,Garrett Hartley,K,NO,ATL,0.0,00-0025824
187,Alex Henery,K,PHI,DAL,0.0,00-0028058
188,Phil Dawson,K,CLE,OAK,0.0,00-0004091
189,Dan Bailey,K,DAL,PHI,0.0,00-0028660
190,Justin Tucker,K,BAL,PIT,0.0,00-0029597
191,Mike Nugent,K,CIN,LAC,0.0,00-0023482
192,Sebastian Janikowski,K,OAK,CLE,0.0,00-0019646
193,Matt Prater,K,DEN,TB,0.0,00-0023853
194,Nick Novak,K,LAC,CIN,0.0,00-0023096
195,David Akers,K,SF,LAR,0.0,00-0000108
196,Shayne Graham,K,HOU,TEN,0.0,00-0019536
197,Jay Feely,K,ARI,NYJ,0.0,00-0019770
198,Adam Vinatieri,K,IND,DET,0.0,00-0016919
199,Kai Forbath,K,WAS,NYG,0.0,00-0028787
200,Steven Hauschka,K,SEA,CHI,0.0,
201,Robbie Gould,K,CHI,SEA,0.0,00-0023252
202,Josh Scobee,K,JAX,BUF,0.0,00-0022874
203,Rob Bironas,K,TEN,HOU,0.0,00-0020962
204,Graham Gano,K,CAR,KC,0.0,00-0026858
205,Blair Walsh,K,MIN,GB,0.0,00-0029576
206,Nick Folk,K,NYJ,ARI,0.0,00-0025565
207,Arizona Cardinals,DST,ARI,NYJ,15.0,
208,Atlanta Falcons,DST,ATL,NO,15.0,
209,Los Angeles Chargers,DST,LAC,CIN,14.0,
210,Cincinnati Bengals,DST,CIN,LAC,12.0,
211,New York Jets,DST,NYJ,ARI,11.0,
212,Denver Broncos,DST,DEN,TB,9.0,
213,Buffalo Bills,DST,BUF,JAX,8.0,
214,Pittsburgh Steelers,DST,PIT,BAL,8.0,
215,Baltimore Ravens,DST,BAL,PIT,8.0,
216,Dallas Cowboys,DST,DAL,PHI,8.0,
217,Oakland Raiders,DST,OAK,CLE,8.0,
218,Philadelphia Eagles,DST,PHI,DAL,7.0,
219,San Francisco 49ers,DST,SF,LAR,6.0,
220,Miami Dolphins,DST,MIA,NE,6.0,
221,New England Patriots,DST,NE,MIA,6.0,
222,Green Bay Packers,DST,GB,MIN,5.0,
223,Chicago Bears,DST,CHI,SEA,4.0,
224,Cleveland Browns,DST,CLE,OAK,4.0,
225,Minnesota Vikings,DST,MIN,GB,4.0,
226,Detroit Lions,DST,DET,IND,4.0,
227,Jacksonville Jaguars,DST,JAX,BUF,3.0,
228,New York Giants,DST,NYG,WAS,3.0,
229,New Orleans Saints,DST,NO,ATL,3.0,
230,Washington Redskins,DST,WAS,NYG,2.0,
231,Tampa Bay Buccaneers,DST,TB,DEN,2.0,
232,Kansas City Chiefs,DST,KC,CAR,2.0,
233,Indianapolis Colts,DST,IND,DET,1.0,
234,Seattle Seahawks,DST,SEA,CHI,1.0,
235,Carolina Panthers,DST,CAR,KC,1.0,
236,Tennessee Titans,DST,TEN,HOU,0.0,
