Player,Position,Team,Opponent,Points
Clay Harbor,TE,PHI,DAL,1.30
Alex Smith,TE,CLE,OAK,1.10
John Phillips,TE,DAL,PHI,1.00
Mike Higgins,TE,NO,ATL,0.70
Jeff King,TE,ARI,NYJ,0.00
Jamaal Charles,RB,KC,CAR,20.80
DeMarco Murray,RB,DAL,PHI,20.20
BenJarvus Green-Ellis,RB,CIN,LAC,20.20
Matt Forte,RB,CHI,SEA,18.60
Trent Richardson,RB,CLE,OAK,18.50
Fred Jackson,RB,BUF,JAX,16.90
Marshawn Lynch,RB,SEA,CHI,16.80
Steven Jackson,RB,LAR,SF,16.70
Ahmad Bradshaw,RB,NYG,WAS,16.60
Arian Foster,RB,HOU,TEN,16.30
James Starks,RB,GB,MIN,16.20
CJ Spiller,RB,BUF,JAX,15.40
Ray Rice,RB,BAL,PIT,15.30
Mikel Leshoure,RB,DET,IND,15.30
Vick Ballard,RB,IND,DET,15.20
Michael Turner,RB,ATL,NO,15.00
Jonathan Dwyer,RB,PIT,BAL,14.70
Alfred Morris,RB,WAS,NYG,14.40
Shonn Greene,RB,NYJ,ARI,13.40
Joique Bell,RB,DET,IND,13.20
Stevan Ridley,RB,NE,MIA,13.10
Doug Martin,RB,TB,DEN,12.80
Knowshon Moreno,RB,DEN,TB,12.30
Frank Gore,RB,SF,LAR,11.80
Marcel Reece,FB,OAK,CLE,10.60
Chris Johnson,RB,TEN,HOU,10.10
Pierre Thomas,RB,NO,ATL,9.90
Peyton Hillis,RB,KC,CAR,9.80
Darren Sproles,RB,NO,ATL,9.70
Mark Ingram,RB,NO,ATL,8.20
Ryan Mathews,RB,LAC,CIN,8.10
Alex Green,RB,GB,MIN,8.00
Vonta Leach,RB,BAL,PIT,8.00
DeAngelo Williams,RB,CAR,KC,7.80
Montell Owens,FB,JAX,BUF,7.00
Mike Tolbert,FB,CAR,KC,6.90
Jason Snelling,RB,ATL,NO,6.80
Ronnie Brown,RB,LAC,CIN,6.70
Reggie Bush,RB,MIA,NE,6.40
Justin Forsett,RB,HOU,TEN,6.30
Danny Woodhead,RB,NE,MIA,5.90
Jacquizz Rodgers,RB,ATL,NO,5.90
Bilal Powell,RB,NYJ,ARI,5.80
Jeremy Stewart,RB,OAK,CLE,5.80
John Kuhn,FB,GB,MIN,5.80
Bernard Pierce,RB,BAL,PIT,4.90
Daniel Thomas,RB,MIA,NE,4.90
LeRon McClain,RB,LAC,CIN,4.60
Matt Bryant,K,ATL,NO,0.00
Shaun Suisham,K,PIT,BAL,0.00
Ryan Succop,K,KC,CAR,0.00
Mason Crosby,K,GB,MIN,0.00
Stephen Gostkowski,K,NE,MIA,0.00
Dan Carpenter,K,MIA,NE,0.00
Rian Lindell,K,BUF,JAX,0.00
Greg Zuerlein,K,LAR,SF,0.00
Lawrence Tynes,K,NYG,WAS,0.00
Garrett Hartley,K,NO,ATL,0.00
Alex Henery,K,PHI,DAL,0.00
Phil Dawson,K,CLE,OAK,0.00
Dan Bailey,K,DAL,PHI,0.00
Justin Tucker,K,BAL,PIT,0.00
Mike Nugent,K,CIN,LAC,0.00
Sebastian Janikowski,K,OAK,CLE,0.00
Matt Prater,K,DEN,TB,0.00
Nick Novak,K,LAC,CIN,0.00
David Akers,K,SF,LAR,0.00
Shayne Graham,K,HOU,TEN,0.00
Jay Feely,K,ARI,NYJ,0.00
Adam Vinatieri,K,IND,DET,0.00
Kai Forbath,K,WAS,NYG,0.00
Steven Hauschka,K,SEA,CHI,0.00
Robbie Gould,K,CHI,SEA,0.00
Josh Scobee,K,JAX,BUF,0.00
Rob Bironas,K,TEN,HOU,0.00
Graham Gano,K,CAR,KC,0.00
Blair Walsh,K,MIN,GB,0.00
Nick Folk,K,NYJ,ARI,0.00
Arizona Cardinals,DST,ARI,NYJ,15.00
Atlanta Falcons,DST,ATL,NO,15.00
Los Angeles Chargers,DST,LAC,CIN,14.00
Cincinnati Bengals,DST,CIN,LAC,12.00
New York Jets,DST,NYJ,ARI,11.00
Denver Broncos,DST,DEN,TB,9.00
Buffalo Bills,DST,BUF,JAX,8.00
Pittsburgh Steelers,DST,PIT,BAL,8.00
Baltimore Ravens,DST,BAL,PIT,8.00
Dallas Cowboys,DST,DAL,PHI,8.00
Oakland Raiders,DST,OAK,CLE,8.00
Philadelphia Eagles,DST,PHI,DAL,7.00
San Francisco 49ers,DST,SF,LAR,6.00
Miami Dolphins,DST,MIA,NE,6.00
New England Patriots,DST,NE,MIA,6.00
Green Bay Packers,DST,GB,MIN,5.00
Chicago Bears,DST,CHI,SEA,4.00
Cleveland Browns,DST,CLE,OAK,4.00
Minnesota Vikings,DST,MIN,GB,4.00
Detroit Lions,DST,DET,IND,4.00
Jacksonville Jaguars,DST,JAX,BUF,3.00
New York Giants,DST,NYG,WAS,3.00
New Orleans Saints,DST,NO,ATL,3.00
Washington Redskins,DST,WAS,NYG,2.00
Tampa Bay Buccaneers,DST,TB,DEN,2.00
Kansas City Chiefs,DST,KC,CAR,2.00
Indianapolis Colts,DST,IND,DET,1.00
Seattle Seahawks,DST,SEA,CHI,1.00
Carolina Panthers,DST,CAR,KC,1.00
Tennessee Titans,DST,TEN,HOU,0.00
