Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Josh McCown,QB,5,CLE,BAL,36,51,71,457,9,2,0,111,3,12,4,1,38.48,2015
2,Eli Manning,QB,5,NYG,SF,41,54,76,441,8,3,1,110,1,11,11,0,32.74,2015
3,Blake Bortles,QB,5,JAX,TB,23,33,70,303,9,4,1,125,1,21,21,0,32.22,2015
4,Andy Dalton,QB,5,CIN,SEA,30,44,68,331,8,2,1,96,7,18,3,1,31.04,2015
5,Tom Brady,QB,5,NE,DAL,20,27,74,275,10,2,0,131,2,3,2,1,25.30,2015
6,Joe Flacco,QB,5,BAL,CLE,19,35,54,210,6,1,0,82,2,2,1,2,24.60,2015
7,Philip Rivers,QB,5,LAC,PIT,35,48,73,365,8,2,1,100,0,0,0,0,24.60,2015
8,Brian Hoyer,QB,5,HOU,IND,24,31,77,312,10,2,1,117,1,14,14,0,23.88,2015
9,Tyrod Taylor,QB,5,BUF,TEN,10,17,59,109,6,1,0,97,8,76,10,1,23.36,2015
10,Sam Bradford,QB,5,PHI,NO,32,45,71,333,7,2,2,88,1,3,3,0,22.62,2015
11,Drew Brees,QB,5,NO,PHI,26,43,61,335,8,2,1,91,1,-1,-1,0,21.30,2015
12,Colin Kaepernick,QB,5,SF,NYG,23,35,66,262,8,2,0,107,3,23,8,0,20.78,2015
13,Jay Cutler,QB,5,CHI,KC,26,45,58,252,6,2,0,88,4,15,4,0,18.58,2015
14,Aaron Rodgers,QB,5,GB,LAR,19,30,63,241,8,2,2,83,8,39,5,0,18.54,2015
15,Carson Palmer,QB,5,ARI,DET,11,14,79,161,12,3,0,154,1,-1,-1,0,18.34,2015
16,Matt Hasselbeck,QB,5,IND,HOU,18,29,62,213,7,2,0,107,3,-3,-1,0,16.22,2015
17,Jameis Winston,QB,5,TB,JAX,13,19,68,209,11,1,0,122,4,9,2,0,15.26,2015
18,Russell Wilson,QB,5,SEA,CIN,15,23,65,213,9,1,1,91,3,21,7,0,13.62,2015
19,Michael Vick,QB,5,PIT,LAC,13,26,50,203,8,1,1,73,1,24,24,0,13.52,2015
20,Alex Smith,QB,5,KC,CHI,16,30,53,181,6,1,0,83,3,21,7,0,13.34,2015
21,Derek Carr,QB,5,OAK,DEN,26,39,67,249,6,1,1,82,1,-1,-1,0,11.86,2015
22,Marcus Mariota,QB,5,TEN,BUF,21,32,66,187,6,0,1,68,5,47,9,0,11.18,2015
23,Kirk Cousins,QB,5,WAS,ATL,21,32,66,219,7,1,2,70,1,1,1,0,10.86,2015
24,Dan Orlovsky,QB,5,DET,ARI,21,38,55,191,5,1,1,67,0,0,0,0,10.64,2015
25,Matt Ryan,QB,5,ATL,WAS,24,42,57,254,6,0,2,55,3,20,7,0,9.16,2015
26,Matthew Stafford,QB,5,DET,ARI,20,32,63,188,6,1,3,50,1,2,2,0,8.72,2015
27,Peyton Manning,QB,5,DEN,OAK,22,35,63,266,8,0,2,62,0,0,0,0,8.64,2015
28,Brandon Weeden,QB,5,DAL,NE,26,39,67,187,5,0,1,67,3,18,6,0,8.28,2015
29,Nick Foles,QB,5,LAR,GB,11,30,37,141,5,1,4,24,1,2,2,0,5.84,2015
30,Ryan Mallett,QB,5,HOU,IND,7,10,70,50,5,0,1,42,1,0,0,0,1.00,2015
31,Drew Stanton,QB,5,ARI,DET,1,4,25,10,3,0,0,40,3,-3,-1,0,0.10,2015
32,EJ Manuel,QB,5,BUF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
33,Luke McCown,QB,5,NO,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
34,BJ Daniels,QB,5,SEA,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
35,Jimmy Garoppolo,QB,5,NE,DAL,0,0,0,0,0,0,0,0,2,-2,-1,0,-0.20,2015
