Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Gary Barnidge,TE,5,CLE,BAL,10,8,80,139,1,35,14,17,0,0,0,0,0,30.90,2015
2,Antonio Gates,TE,5,LAC,PIT,11,9,82,92,2,12,8,10,0,0,0,0,0,30.20,2015
3,Tyler Eifert,TE,5,CIN,SEA,12,8,67,90,2,25,8,11,0,0,0,0,0,29.00,2015
4,Jacob Tamme,TE,5,ATL,WAS,10,8,80,94,0,25,9,12,0,0,0,0,0,17.40,2015
5,Larry Donnell,TE,5,NYG,SF,7,6,86,35,1,12,5,6,0,0,0,0,0,15.50,2015
6,Brent Celek,TE,5,PHI,NO,3,3,100,44,1,23,15,15,0,0,0,0,0,13.40,2015
7,Benjamin Watson,TE,5,NO,PHI,5,3,60,36,1,21,7,12,0,0,0,0,0,12.60,2015
8,Garrett Celek,TE,5,SF,NYG,5,3,60,26,1,15,5,9,0,0,0,0,0,11.60,2015
9,Zach Ertz,TE,5,PHI,NO,7,5,71,60,0,21,9,12,0,0,0,0,0,11.00,2015
10,Derek Carrier,TE,5,WAS,ATL,3,2,67,27,1,20,9,14,0,0,0,0,0,10.70,2015
11,Rob Gronkowski,TE,5,NE,DAL,5,4,80,67,0,33,13,17,0,0,0,0,0,10.70,2015
12,Darren Fells,TE,5,ARI,DET,2,2,100,25,1,14,13,13,0,0,0,0,0,10.50,2015
13,Richard Rodgers,TE,5,GB,LAR,8,6,75,45,0,18,6,8,0,0,0,0,0,10.50,2015
14,Ladarius Green,TE,5,LAC,PIT,5,5,100,50,0,24,10,10,0,0,0,0,0,10.00,2015
15,Will Tye,TE,5,NYG,SF,4,4,100,48,0,18,12,12,0,0,0,0,0,8.80,2015
16,Heath Miller,TE,5,PIT,LAC,3,3,100,46,0,26,15,15,0,0,0,0,0,7.60,2015
17,Delanie Walker,TE,5,TEN,BUF,6,4,67,36,0,16,6,9,0,0,0,0,0,7.60,2015
18,Jason Witten,TE,5,DAL,NE,6,5,83,33,0,16,6,7,0,0,0,1,1,7.30,2015
19,Martellus Bennett,TE,5,CHI,KC,11,4,36,32,0,11,3,8,0,0,0,0,0,7.20,2015
20,Travis Kelce,TE,5,KC,CHI,6,3,50,35,0,16,6,12,0,0,0,0,0,6.50,2015
21,Mychal Rivera,TE,5,OAK,DEN,3,3,100,33,0,19,11,11,0,0,0,1,0,6.30,2015
22,Jimmy Graham,TE,5,SEA,CIN,5,3,60,30,0,22,6,10,0,0,0,0,0,6.00,2015
23,Brandon Pettigrew,TE,5,DET,ARI,5,3,60,29,0,13,6,10,0,0,0,0,0,5.90,2015
24,Nick Boyle,TE,5,BAL,CLE,3,3,100,27,0,11,9,9,0,0,0,0,0,5.70,2015
25,Brandon Myers,TE,5,TB,JAX,2,2,100,34,0,17,17,17,0,0,0,0,0,5.40,2015
26,Clive Walford,TE,5,OAK,DEN,1,1,100,33,0,33,33,33,0,0,0,0,0,4.30,2015
27,Tim Wright,TE,5,DET,ARI,5,3,60,12,0,8,2,4,0,0,0,0,0,4.20,2015
28,Julius Thomas,TE,5,JAX,TB,2,2,100,20,0,15,10,10,0,0,0,0,0,4.00,2015
29,Luke Willson,TE,5,SEA,CIN,3,2,67,17,0,9,6,9,0,0,0,0,0,3.70,2015
30,Lance Kendricks,TE,5,LAR,GB,3,2,67,16,0,12,5,8,0,0,0,0,0,3.60,2015
31,Dwayne Allen,TE,5,IND,HOU,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2015
32,Coby Fleener,TE,5,IND,HOU,3,2,67,9,0,5,3,5,0,0,0,0,0,2.90,2015
33,Vance McDonald,TE,5,SF,NYG,3,2,67,9,0,6,3,5,0,0,0,0,0,2.90,2015
34,Garrett Graham,TE,5,HOU,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
35,Jared Cook,TE,5,LAR,GB,6,1,17,8,0,8,1,8,0,0,0,0,0,1.80,2015
36,Charles Clay,TE,5,BUF,TEN,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2015
37,Jim Dray,TE,5,CLE,BAL,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2015
