Player,Position,Team,Opponent,Points
Larry Donnell,TE,NYG,SF,15.50
Brent Celek,TE,PHI,NO,13.40
Benjamin Watson,TE,NO,PHI,12.60
Garrett Celek,TE,SF,NYG,11.60
Zach Ertz,TE,PHI,NO,11.00
Derek Carrier,TE,WAS,ATL,10.70
Rob Gronkowski,TE,NE,DAL,10.70
Darren Fells,TE,ARI,DET,10.50
Richard Rodgers,TE,GB,LAR,10.50
Ladarius Green,TE,LAC,PIT,10.00
Will Tye,TE,NYG,SF,8.80
Heath Miller,TE,PIT,LAC,7.60
Delanie Walker,TE,TEN,BUF,7.60
Jason Witten,TE,DAL,NE,7.30
Martellus Bennett,TE,CHI,KC,7.20
Travis Kelce,TE,KC,CHI,6.50
Mychal Rivera,TE,OAK,DEN,6.30
Jimmy Graham,TE,SEA,CIN,6.00
Brandon Pettigrew,TE,DET,ARI,5.90
Nick Boyle,TE,BAL,CLE,5.70
Brandon Myers,TE,TB,JAX,5.40
Clive Walford,TE,OAK,DEN,4.30
Tim Wright,TE,DET,ARI,4.20
Julius Thomas,TE,JAX,TB,4.00
Luke Willson,TE,SEA,CIN,3.70
Lance Kendricks,TE,LAR,GB,3.60
Dwayne Allen,TE,IND,HOU,3.10
Coby Fleener,TE,IND,HOU,2.90
Vance McDonald,TE,SF,NYG,2.90
Jared Cook,TE,LAR,GB,1.80
Garrett Graham,TE,HOU,IND,1.80
Jim Dray,TE,CLE,BAL,1.70
Charles Clay,TE,BUF,TEN,1.70
Rob Housler,TE,CLE,BAL,1.60
Blake Bell,TE,SF,NYG,1.60
CJ Fiedorowicz,TE,HOU,IND,1.40
Michael Hoomanawanui,TE,NO,PHI,1.40
Craig Stevens,TE,TEN,BUF,1.10
Jack Doyle,TE,IND,HOU,1.00
Maxx Williams,TE,BAL,CLE,1.00
Cory Harkey,TE,LAR,GB,0.00
Khari Lee,TE,CHI,KC,0.00
Tony Moeaki,TE,ATL,WAS,0.00
Demetrius Harris,TE,KC,CHI,0.00
Levine Toilolo,TE,ATL,WAS,0.00
Cooper Helfet,TE,SEA,CIN,0.00
Justin Forsett,RB,BAL,CLE,30.00
Thomas Rawls,RB,SEA,CIN,25.90
Le'Veon Bell,RB,PIT,LAC,25.70
DeMarco Murray,RB,PHI,NO,25.00
Shane Vereen,RB,NYG,SF,25.00
Dion Lewis,RB,NE,DAL,23.30
Matt Forte,RB,CHI,KC,21.90
Theo Riddick,RB,DET,ARI,21.30
Arian Foster,RB,HOU,IND,20.80
Todd Gurley,RB,LAR,GB,18.90
Ryan Mathews,RB,PHI,NO,18.60
Marcel Reece,FB,OAK,DEN,18.50
Charles Sims,RB,TB,JAX,17.60
TJ Yeldon,RB,JAX,TB,17.30
Darren McFadden,RB,DAL,NE,16.80
Carlos Hyde,RB,SF,NYG,16.70
Isaiah Crowell,RB,CLE,BAL,16.70
Ty Montgomery,RB,GB,LAR,15.90
Frank Gore,RB,IND,HOU,15.80
Melvin Gordon,RB,LAC,PIT,15.40
Giovani Bernard,RB,CIN,SEA,15.10
Antonio Andrews,RB,TEN,BUF,14.40
Duke Johnson,RB,CLE,BAL,13.70
Chris Johnson,RB,ARI,DET,13.30
David Johnson,RB,ARI,DET,12.60
Danny Woodhead,RB,LAC,PIT,12.60
Andre Ellington,RB,ARI,DET,12.30
Kyle Juszczyk,FB,BAL,CLE,12.10
Joseph Randle,RB,DAL,NE,11.40
Chris Thompson,RB,WAS,ATL,10.80
Matt Jones,RB,WAS,ATL,10.70
Rashad Jennings,RB,NYG,SF,10.70
Jamaal Charles,RB,KC,CHI,9.40
Mark Ingram,RB,NO,PHI,9.40
Latavius Murray,RB,OAK,DEN,8.70
James Starks,RB,GB,LAR,7.60
LeGarrette Blount,RB,NE,DAL,7.40
Bishop Sankey,RB,TEN,BUF,7.30
Anthony Dixon,RB,BUF,TEN,6.90
Fred Jackson,RB,SEA,CIN,6.40
CJ Anderson,RB,DEN,OAK,6.00
Javorius Allen,RB,BAL,CLE,5.80
Khiry Robinson,RB,NO,PHI,5.20
Benjamin Cunningham,RB,LAR,GB,4.80
Roy Helu,RB,OAK,DEN,4.80
Darren Sproles,RB,PHI,NO,4.70
Zach Zenner,RB,DET,ARI,4.70
Charcandrick West,RB,KC,CHI,4.60
Travis Coons,K,CLE,BAL,0.00
Brandon McManus,K,DEN,OAK,0.00
Connor Barth,K,TB,JAX,0.00
Josh Brown,K,NYG,SF,0.00
Josh Lambo,K,LAC,PIT,0.00
Dustin Hopkins,K,WAS,ATL,0.00
Mike Nugent,K,CIN,SEA,0.00
Phil Dawson,K,SF,NYG,0.00
Adam Vinatieri,K,IND,HOU,0.00
Nick Novak,K,HOU,IND,0.00
Dan Bailey,K,DAL,NE,0.00
Jason Myers,K,JAX,TB,0.00
Ryan Succop,K,TEN,BUF,0.00
Matt Bryant,K,ATL,WAS,0.00
Steven Hauschka,K,SEA,CIN,0.00
Mason Crosby,K,GB,LAR,0.00
Justin Tucker,K,BAL,CLE,0.00
Chris Boswell,K,PIT,LAC,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Chandler Catanzaro,K,ARI,DET,0.00
Robbie Gould,K,CHI,KC,0.00
Zach Hocker,K,NO,PHI,0.00
Matt Prater,K,DET,ARI,0.00
Cairo Santos,K,KC,CHI,0.00
Greg Zuerlein,K,LAR,GB,0.00
Dan Carpenter,K,BUF,TEN,0.00
Billy Cundiff,K,BUF,TEN,0.00
Tampa Bay Buccaneers,DST,TB,JAX,15.00
New England Patriots,DST,NE,DAL,14.00
Seattle Seahawks,DST,SEA,CIN,14.00
Philadelphia Eagles,DST,PHI,NO,14.00
Arizona Cardinals,DST,ARI,DET,14.00
Pittsburgh Steelers,DST,PIT,LAC,13.00
Oakland Raiders,DST,OAK,DEN,12.00
Atlanta Falcons,DST,ATL,WAS,12.00
Kansas City Chiefs,DST,KC,CHI,11.00
Washington Redskins,DST,WAS,ATL,10.00
Los Angeles Rams,DST,LAR,GB,9.00
Chicago Bears,DST,CHI,KC,9.00
Buffalo Bills,DST,BUF,TEN,8.00
Cincinnati Bengals,DST,CIN,SEA,7.00
Tennessee Titans,DST,TEN,BUF,7.00
Indianapolis Colts,DST,IND,HOU,6.00
Los Angeles Chargers,DST,LAC,PIT,6.00
Dallas Cowboys,DST,DAL,NE,4.00
Baltimore Ravens,DST,BAL,CLE,3.00
Jacksonville Jaguars,DST,JAX,TB,3.00
New York Giants,DST,NYG,SF,2.00
San Francisco 49ers,DST,SF,NYG,1.00
Houston Texans,DST,HOU,IND,0.00
Cleveland Browns,DST,CLE,BAL,0.00
New Orleans Saints,DST,NO,PHI,0.00
Detroit Lions,DST,DET,ARI,-2.00
