Rank,Player,Position,Week,Team,Opponent,TFL,Sacks,QBHits,Interceptions,FumRec,Safeties,DefTD,ReturnTD,PtsAllowed,Points,Year
1,Denver Broncos,DST,5,DEN,OAK,5,4,7,1,3,0,1,0,10,24.00,2015
2,Green Bay Packers,DST,5,GB,LAR,3,3,12,4,0,0,1,0,10,23.00,2015
3,Tampa Bay Buccaneers,DST,5,TB,JAX,7,6,9,1,1,0,1,0,31,15.00,2015
4,Seattle Seahawks,DST,5,SEA,CIN,7,4,4,1,1,0,1,0,27,14.00,2015
5,Philadelphia Eagles,DST,5,PHI,NO,7,5,7,1,3,0,0,0,17,14.00,2015
6,Arizona Cardinals,DST,5,ARI,DET,6,1,11,4,2,0,0,0,17,14.00,2015
7,New England Patriots,DST,5,NE,DAL,4,3,5,1,1,0,0,0,6,14.00,2015
8,Pittsburgh Steelers,DST,5,PIT,LAC,5,2,5,1,1,0,1,0,20,13.00,2015
9,Atlanta Falcons,DST,5,ATL,WAS,4,1,5,2,0,0,1,0,19,12.00,2015
10,Oakland Raiders,DST,5,OAK,DEN,3,2,5,2,1,0,0,0,16,12.00,2015
11,Kansas City Chiefs,DST,5,KC,CHI,3,2,5,0,1,0,1,0,18,11.00,2015
12,Washington Redskins,DST,5,WAS,ATL,3,3,5,2,1,0,0,0,25,10.00,2015
13,Los Angeles Rams,DST,5,LAR,GB,2,2,3,2,1,0,0,0,24,9.00,2015
14,Chicago Bears,DST,5,CHI,KC,4,3,3,0,0,0,0,0,17,9.00,2015
15,Buffalo Bills,DST,5,BUF,TEN,4,2,7,1,0,0,0,0,13,8.00,2015
16,Cincinnati Bengals,DST,5,CIN,SEA,3,4,10,1,0,0,0,0,24,7.00,2015
17,Tennessee Titans,DST,5,TEN,BUF,4,4,5,0,1,0,0,0,14,7.00,2015
18,Indianapolis Colts,DST,5,IND,HOU,4,1,3,2,0,0,0,0,20,6.00,2015
19,Los Angeles Chargers,DST,5,LAC,PIT,7,3,6,1,0,0,0,0,24,6.00,2015
20,Dallas Cowboys,DST,5,DAL,NE,4,5,8,0,0,0,0,0,30,4.00,2015
21,Baltimore Ravens,DST,5,BAL,CLE,7,4,7,0,0,0,0,0,33,3.00,2015
22,Jacksonville Jaguars,DST,5,JAX,TB,7,2,4,0,1,0,0,0,38,3.00,2015
23,New York Giants,DST,5,NYG,SF,7,2,5,0,0,0,0,0,27,2.00,2015
24,San Francisco 49ers,DST,5,SF,NYG,3,0,7,1,0,0,0,0,30,1.00,2015
25,Houston Texans,DST,5,HOU,IND,2,0,3,0,0,0,0,0,27,0.00,2015
26,Cleveland Browns,DST,5,CLE,BAL,5,1,2,0,0,0,0,0,30,0.00,2015
27,New Orleans Saints,DST,5,NO,PHI,3,0,0,2,0,0,0,0,39,0.00,2015
28,Detroit Lions,DST,5,DET,ARI,4,2,5,0,0,0,0,0,42,-2.00,2015
