Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Doug Martin,RB,5,TB,JAX,24,123,5,2,3,3,35,1,0,0,39.80,2015
2,Devonta Freeman,RB,5,ATL,WAS,27,153,6,1,8,7,44,0,1,0,35.70,2015
3,Justin Forsett,RB,5,BAL,CLE,21,121,6,1,5,4,49,0,0,0,30.00,2015
4,Thomas Rawls,RB,5,SEA,CIN,23,169,7,1,0,0,0,0,0,0,25.90,2015
5,Le'Veon Bell,RB,5,PIT,LAC,21,111,5,1,5,4,16,0,0,0,25.70,2015
6,DeMarco Murray,RB,5,PHI,NO,20,83,4,1,8,7,37,0,0,0,25.00,2015
7,Shane Vereen,RB,5,NYG,SF,5,24,5,0,8,8,86,1,0,0,25.00,2015
8,Dion Lewis,RB,5,NE,DAL,6,34,6,0,11,8,59,1,0,0,23.30,2015
9,Matt Forte,RB,5,CHI,KC,18,71,4,0,7,5,38,1,0,0,21.90,2015
10,Theo Riddick,RB,5,DET,ARI,0,0,0,0,13,10,53,1,0,0,21.30,2015
11,Arian Foster,RB,5,HOU,IND,19,41,2,0,10,9,77,0,0,0,20.80,2015
12,Todd Gurley,RB,5,LAR,GB,30,159,5,0,0,0,0,0,0,0,18.90,2015
13,Ryan Mathews,RB,5,PHI,NO,8,73,9,1,3,3,23,0,0,0,18.60,2015
14,Marcel Reece,FB,5,OAK,DEN,1,6,6,0,8,7,49,1,0,0,18.50,2015
15,Charles Sims,RB,5,TB,JAX,12,51,4,0,4,4,85,0,0,0,17.60,2015
16,TJ Yeldon,RB,5,JAX,TB,11,32,3,0,6,5,31,1,0,0,17.30,2015
17,Darren McFadden,RB,5,DAL,NE,5,16,3,0,10,9,62,0,0,0,16.80,2015
18,Carlos Hyde,RB,5,SF,NYG,21,93,4,1,5,1,4,0,0,0,16.70,2015
19,Isaiah Crowell,RB,5,CLE,BAL,13,49,4,0,2,2,38,1,0,0,16.70,2015
20,Ty Montgomery,RB,5,GB,LAR,0,0,0,0,5,4,59,1,0,0,15.90,2015
21,Frank Gore,RB,5,IND,HOU,22,98,5,1,0,0,0,0,0,0,15.80,2015
22,Melvin Gordon,RB,5,LAC,PIT,15,42,3,0,9,7,52,0,1,1,15.40,2015
23,Giovani Bernard,RB,5,CIN,SEA,15,80,5,0,8,5,21,0,0,0,15.10,2015
24,Antonio Andrews,RB,5,TEN,BUF,7,9,1,1,4,3,45,0,0,0,14.40,2015
25,Duke Johnson,RB,5,CLE,BAL,9,22,2,0,8,6,55,0,0,0,13.70,2015
26,Chris Johnson,RB,5,ARI,DET,11,103,9,0,0,0,0,0,0,0,13.30,2015
27,David Johnson,RB,5,ARI,DET,3,6,2,2,0,0,0,0,0,0,12.60,2015
28,Danny Woodhead,RB,5,LAC,PIT,4,10,3,0,7,5,66,0,0,0,12.60,2015
29,Andre Ellington,RB,5,ARI,DET,3,63,21,1,0,0,0,0,0,0,12.30,2015
30,Kyle Juszczyk,FB,5,BAL,CLE,0,0,0,0,6,3,31,1,0,0,12.10,2015
31,Joseph Randle,RB,5,DAL,NE,15,62,4,0,4,4,12,0,0,0,11.40,2015
32,Chris Thompson,RB,5,WAS,ATL,3,15,5,0,7,6,33,0,0,0,10.80,2015
33,Matt Jones,RB,5,WAS,ATL,11,20,2,1,2,1,17,0,0,0,10.70,2015
34,Rashad Jennings,RB,5,NYG,SF,11,46,4,0,4,4,21,0,0,0,10.70,2015
35,Jamaal Charles,RB,5,KC,CHI,12,58,5,0,4,1,26,0,0,0,9.40,2015
36,Mark Ingram,RB,5,NO,PHI,12,57,5,0,3,2,17,0,0,0,9.40,2015
37,Latavius Murray,RB,5,OAK,DEN,13,39,3,0,4,3,18,0,0,0,8.70,2015
38,James Starks,RB,5,GB,LAR,5,17,3,0,6,3,29,0,0,0,7.60,2015
39,LeGarrette Blount,RB,5,NE,DAL,13,74,6,0,0,0,0,0,0,0,7.40,2015
40,Bishop Sankey,RB,5,TEN,BUF,7,20,3,0,3,3,23,0,1,0,7.30,2015
41,Anthony Dixon,RB,5,BUF,TEN,7,19,3,0,3,3,20,0,0,0,6.90,2015
42,Fred Jackson,RB,5,SEA,CIN,2,5,3,0,3,3,29,0,0,0,6.40,2015
43,CJ Anderson,RB,5,DEN,OAK,11,22,2,0,2,2,18,0,0,0,6.00,2015
44,Javorius Allen,RB,5,BAL,CLE,8,58,7,0,1,0,0,0,0,0,5.80,2015
45,Khiry Robinson,RB,5,NO,PHI,5,30,6,0,2,2,2,0,0,0,5.20,2015
46,Benjamin Cunningham,RB,5,LAR,GB,0,0,0,0,2,2,28,0,0,0,4.80,2015
47,Roy Helu,RB,5,OAK,DEN,3,6,2,0,6,3,12,0,0,0,4.80,2015
48,Darren Sproles,RB,5,PHI,NO,5,27,5,0,2,1,10,0,0,0,4.70,2015
49,Zach Zenner,RB,5,DET,ARI,10,30,3,0,2,1,7,0,0,0,4.70,2015
50,Charcandrick West,RB,5,KC,CHI,7,31,4,0,2,1,5,0,0,0,4.60,2015
