Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Victor Cruz,WR,4,NYG,KC,16,10,63,164,1,69,10,16,0,0,0,0,0,35.40,2013
2,Torrey Smith,WR,4,BAL,BUF,12,5,42,166,1,74,14,33,0,0,0,0,0,30.60,2013
3,Demaryius Thomas,WR,4,DEN,PHI,10,9,90,86,2,15,9,10,0,0,0,0,0,29.60,2013
4,Nate Washington,WR,4,TEN,NYJ,8,4,50,105,2,77,13,26,0,0,0,0,0,29.50,2013
5,Alshon Jeffery,WR,4,CHI,DET,11,5,46,107,1,44,10,21,1,27,0,0,0,29.40,2013
6,Kenbrell Thompkins,WR,4,NE,ATL,11,6,55,127,1,49,12,21,0,0,0,0,0,27.70,2013
7,Wes Welker,WR,4,DEN,PHI,9,7,78,76,2,33,8,11,0,0,0,0,0,26.60,2013
8,Dez Bryant,WR,4,DAL,LAC,9,6,67,81,2,34,9,14,0,0,0,0,0,26.10,2013
9,Jerricho Cotchery,WR,4,PIT,MIN,6,5,83,103,1,36,17,21,0,0,0,0,0,24.30,2013
10,Greg Jennings,WR,4,MIN,PIT,4,3,75,92,2,70,23,31,0,0,0,0,0,24.20,2013
11,Reggie Wayne,WR,4,IND,JAX,11,5,46,100,1,31,9,20,0,0,0,0,0,24.00,2013
12,Andre Johnson,WR,4,HOU,SEA,12,9,75,110,0,17,9,12,0,0,0,0,0,23.00,2013
13,Jerome Simpson,WR,4,MIN,PIT,11,7,64,124,0,51,11,18,0,0,0,0,0,22.40,2013
14,Julian Edelman,WR,4,NE,ATL,9,7,78,118,0,44,13,17,0,0,0,0,0,21.80,2013
15,Antonio Brown,WR,4,PIT,MIN,13,12,92,88,0,15,7,7,1,10,0,0,0,21.80,2013
16,Anquan Boldin,WR,4,SF,LAR,7,5,71,90,1,42,13,18,0,0,0,0,0,20.00,2013
17,Julio Jones,WR,4,ATL,NE,13,6,46,108,0,49,8,18,0,0,0,1,0,19.80,2013
18,Robert Woods,WR,4,BUF,BAL,8,4,50,80,1,42,10,20,1,13,0,0,0,19.30,2013
19,Larry Fitzgerald,WR,4,ARI,TB,9,6,67,68,1,21,8,11,0,0,0,0,0,18.80,2013
20,Pierre Garcon,WR,4,WAS,OAK,7,6,86,59,1,16,8,10,0,0,0,0,0,17.90,2013
21,Brandon Marshall,WR,4,CHI,DET,14,7,50,79,0,24,6,11,0,0,0,0,0,16.90,2013
22,Marques Colston,WR,4,NO,MIA,8,7,88,96,0,21,12,14,0,0,0,0,0,16.60,2013
23,Dwayne Bowe,WR,4,KC,NYG,7,4,57,58,1,34,8,15,0,0,0,0,0,15.80,2013
24,Calvin Johnson,WR,4,DET,CHI,10,4,40,44,1,19,4,11,0,0,0,0,0,14.40,2013
25,Mike Williams,WR,4,TB,ARI,6,4,67,38,1,14,6,10,0,0,0,0,0,13.80,2013
26,Eric Decker,WR,4,DEN,PHI,7,5,71,88,0,52,13,18,0,0,0,0,0,13.80,2013
27,Michael Floyd,WR,4,ARI,TB,10,5,50,87,0,27,9,17,0,0,0,0,0,13.70,2013
28,Marlon Brown,WR,4,BAL,BUF,8,4,50,34,1,14,4,9,0,0,0,0,0,13.40,2013
29,Brandon Gibson,WR,4,MIA,NO,8,6,75,71,0,28,9,12,0,0,0,0,0,13.10,2013
30,Cecil Shorts,WR,4,JAX,IND,12,7,58,61,0,15,5,9,0,0,0,0,0,13.10,2013
31,Terrance Williams,WR,4,DAL,LAC,8,7,88,71,0,14,9,10,0,0,0,1,1,13.10,2013
32,Keenan Allen,WR,4,LAC,DAL,6,5,83,80,0,31,13,16,0,0,0,0,0,13.00,2013
33,Jeff Maehl,WR,4,PHI,DEN,2,2,100,43,1,37,22,22,0,0,0,0,0,12.30,2013
34,AJ Green,WR,4,CIN,CLE,15,7,47,51,0,16,3,7,0,0,0,0,0,12.10,2013
35,Harry Douglas,WR,4,ATL,NE,6,5,83,68,0,40,11,14,0,0,0,0,0,11.80,2013
36,Josh Gordon,WR,4,CLE,CIN,9,4,44,71,0,33,8,18,0,0,0,0,0,11.10,2013
37,Vincent Brown,WR,4,LAC,DAL,9,7,78,41,0,19,5,6,0,0,0,0,0,11.10,2013
38,Austin Pettis,WR,4,LAR,SF,9,5,56,59,0,27,7,12,0,0,0,0,0,10.90,2013
39,Denarius Moore,WR,4,OAK,WAS,6,4,67,66,0,34,11,17,0,0,0,0,0,10.60,2013
40,Kendall Wright,WR,4,TEN,NYJ,9,5,56,56,0,25,6,11,0,0,0,0,0,10.60,2013
41,Jeremy Kerley,WR,4,NYJ,TEN,5,4,80,65,0,23,13,16,0,0,0,0,0,10.50,2013
