Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Tony Gonzalez,TE,4,ATL,NE,14,12,86,149,2,25,11,12,0,0,0,0,0,41.90,2013
2,Antonio Gates,TE,4,LAC,DAL,10,10,100,136,1,56,14,14,0,0,0,0,0,32.60,2013
3,Jimmy Graham,TE,4,NO,MIA,4,4,100,100,2,43,25,25,0,0,0,0,0,29.00,2013
4,Jordan Cameron,TE,4,CLE,CIN,12,10,83,91,1,31,8,9,0,0,0,0,0,25.10,2013
5,Coby Fleener,TE,4,IND,JAX,7,5,71,77,1,31,11,15,0,0,0,0,0,18.70,2013
6,Garrett Graham,TE,4,HOU,SEA,6,5,83,69,1,31,12,14,0,0,0,1,0,17.90,2013
7,Sean McGrath,TE,4,KC,NYG,5,5,100,64,1,23,13,13,0,0,0,0,0,17.40,2013
8,Martellus Bennett,TE,4,CHI,DET,12,8,67,90,0,30,8,11,0,0,0,0,0,17.00,2013
9,Charles Clay,TE,4,MIA,NO,6,6,100,42,1,14,7,7,0,0,0,0,0,16.20,2013
10,Kellen Winslow,TE,4,NYJ,TEN,9,6,67,73,0,25,8,12,0,0,0,0,0,13.30,2013
11,Owen Daniels,TE,4,HOU,SEA,11,6,55,72,0,21,7,12,0,0,0,0,0,13.20,2013
12,Heath Miller,TE,4,PIT,MIN,8,6,75,70,0,28,9,12,0,0,0,0,0,13.00,2013
13,Mychal Rivera,TE,4,OAK,WAS,6,2,33,44,1,26,7,22,0,0,0,0,0,12.40,2013
14,Brandon Pettigrew,TE,4,DET,CHI,7,7,100,54,0,11,8,8,0,0,0,0,0,12.40,2013
15,Jeff Cumberland,TE,4,NYJ,TEN,1,1,100,34,1,34,34,34,0,0,0,0,0,10.40,2013
16,Delanie Walker,TE,4,TEN,NYJ,4,3,75,14,1,7,4,5,0,0,0,0,0,10.40,2013
17,Vernon Davis,TE,4,SF,LAR,4,2,50,18,1,12,5,9,0,0,0,0,0,9.80,2013
18,Jason Witten,TE,4,DAL,LAC,10,5,50,43,0,11,4,9,0,0,0,0,0,9.30,2013
19,Tim Wright,TE,4,TB,ARI,6,5,83,41,0,15,7,8,0,0,0,0,0,9.10,2013
20,Brent Celek,TE,4,PHI,DEN,6,3,50,57,0,27,10,19,0,0,0,0,0,8.70,2013
21,Jared Cook,TE,4,LAR,SF,9,4,44,45,0,18,5,11,0,0,0,0,0,8.50,2013
22,Jermaine Gresham,TE,4,CIN,CLE,5,3,60,53,0,26,11,18,0,0,0,0,0,8.30,2013
23,Julius Thomas,TE,4,DEN,PHI,4,4,100,43,0,13,11,11,0,0,0,0,0,8.30,2013
24,Lance Kendricks,TE,4,LAR,SF,1,1,100,6,1,6,6,6,0,0,0,0,0,7.60,2013
25,Benjamin Watson,TE,4,NO,MIA,2,1,50,4,1,4,2,4,0,0,0,0,0,7.40,2013
26,Dallas Clark,TE,4,BAL,BUF,9,4,44,34,0,17,4,9,0,0,0,0,0,7.40,2013
27,Matthew Mulligan,TE,4,NE,ATL,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2013
28,Tyler Eifert,TE,4,CIN,CLE,5,3,60,39,0,29,8,13,0,0,0,0,0,6.90,2013
29,Clay Harbor,TE,4,JAX,IND,3,2,67,39,0,31,13,20,0,0,0,0,0,5.90,2013
30,Logan Paulsen,TE,4,WAS,OAK,2,2,100,46,0,33,23,23,0,0,0,1,1,5.60,2013
31,Zach Ertz,TE,4,PHI,DEN,2,1,50,38,0,38,19,38,0,0,0,0,0,4.80,2013
