Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Darren Sproles,RB,4,NO,MIA,4,28,7,1,8,7,114,1,1,1,35.20,2013
2,Arian Foster,RB,4,HOU,SEA,27,102,4,0,8,6,69,1,0,0,32.10,2013
3,Reggie Bush,RB,4,DET,CHI,18,139,8,1,6,4,34,0,1,0,30.30,2013
4,Adrian Peterson,RB,4,MIN,PIT,23,140,6,2,1,0,0,0,0,0,29.00,2013
5,Danny Woodhead,RB,4,LAC,DAL,5,32,6,0,7,5,54,2,0,0,25.60,2013
6,Le'Veon Bell,RB,4,PIT,MIN,16,57,4,2,5,4,27,0,0,0,24.40,2013
7,Jamaal Charles,RB,4,KC,NYG,18,65,4,0,11,5,62,1,0,0,23.70,2013
8,Frank Gore,RB,4,SF,LAR,20,153,8,1,2,0,0,0,1,1,23.30,2013
9,Matt Forte,RB,4,CHI,DET,14,95,7,1,6,5,22,0,0,0,22.70,2013
10,Marshawn Lynch,RB,4,SEA,HOU,17,98,6,1,3,3,45,0,1,1,22.30,2013
11,Rashad Jennings,RB,4,OAK,WAS,14,45,3,0,8,8,71,0,0,0,19.60,2013
12,Roy Helu,RB,4,WAS,OAK,13,41,3,1,3,2,43,0,0,0,16.40,2013
13,Knowshon Moreno,RB,4,DEN,PHI,12,78,7,1,1,1,13,0,0,0,16.10,2013
14,Chris Ogbonnaya,RB,4,CLE,CIN,5,27,5,0,5,5,21,1,0,0,15.80,2013
15,Dexter McCluster,RB,4,KC,NYG,0,0,0,0,5,5,48,0,0,0,15.80,2013
16,Jacquizz Rodgers,RB,4,ATL,NE,7,32,5,0,6,6,56,0,0,0,14.80,2013
17,Fred Jackson,RB,4,BUF,BAL,16,87,5,1,0,0,0,0,2,0,14.70,2013
18,Ryan Mathews,RB,4,LAC,DAL,19,62,3,0,4,4,41,0,0,0,14.30,2013
19,DeMarco Murray,RB,4,DAL,LAC,14,70,5,0,5,5,22,0,1,0,14.20,2013
20,Lamar Miller,RB,4,MIA,NO,11,62,6,1,3,1,6,0,0,0,13.80,2013
21,Bilal Powell,RB,4,NYJ,TEN,14,66,5,0,5,3,42,0,0,0,13.80,2013
22,Trent Richardson,RB,4,IND,JAX,20,60,3,1,1,1,6,0,0,0,13.60,2013
23,Giovani Bernard,RB,4,CIN,CLE,10,37,4,0,7,6,38,0,0,0,13.50,2013
24,Chris Polk,RB,4,PHI,DEN,3,33,11,1,2,2,19,0,0,0,13.20,2013
25,Kendall Hunter,RB,4,SF,LAR,11,49,5,1,1,1,9,0,0,0,12.80,2013
26,LeGarrette Blount,RB,4,NE,ATL,9,64,7,1,0,0,0,0,0,0,12.40,2013
27,LeSean McCoy,RB,4,PHI,DEN,16,73,5,0,3,1,21,0,0,0,10.40,2013
28,Stevan Ridley,RB,4,NE,ATL,11,53,5,0,2,2,26,0,0,0,9.90,2013
29,Donald Brown,RB,4,IND,JAX,3,65,22,0,2,2,11,0,0,0,9.60,2013
30,Doug Martin,RB,4,TB,ARI,27,45,2,0,4,3,16,0,0,0,9.10,2013
31,Pierre Thomas,RB,4,NO,MIA,4,1,0,0,6,5,37,0,0,0,8.80,2013
32,David Wilson,RB,4,NYG,KC,13,55,4,0,3,2,8,0,0,0,8.30,2013
33,Andre Ellington,RB,4,ARI,TB,4,29,7,0,6,3,22,0,0,0,8.10,2013
34,Bryce Brown,RB,4,PHI,DEN,8,19,2,0,3,2,41,0,0,0,8.00,2013
35,CJ Spiller,RB,4,BUF,BAL,23,77,3,0,0,0,0,0,0,0,7.70,2013
36,Ronnie Hillman,RB,4,DEN,PHI,11,36,3,0,3,2,21,0,0,0,7.70,2013
37,Joique Bell,RB,4,DET,CHI,7,12,2,0,4,4,30,0,1,1,7.20,2013
38,Alfred Morris,RB,4,WAS,OAK,16,71,4,0,0,0,0,0,0,0,7.10,2013
39,Anthony Dixon,RB,4,SF,LAR,3,6,2,1,0,0,0,0,0,0,6.60,2013
40,Tommy Bohanon,FB,4,NYJ,TEN,4,17,4,0,3,3,17,0,0,0,6.40,2013
41,Marcus Thigpen,RB,4,MIA,NO,0,0,0,0,2,1,50,0,0,0,6.00,2013
42,Rashard Mendenhall,RB,4,ARI,TB,12,21,2,0,4,3,13,0,2,1,5.40,2013
43,Benjamin Cunningham,RB,4,LAR,SF,4,6,2,0,1,1,17,0,0,0,5.30,2013
44,Bruce Miller,FB,4,SF,LAR,0,0,0,0,3,3,22,0,0,0,5.20,2013
45,Chris Johnson,RB,4,TEN,NYJ,15,21,1,0,2,2,10,0,0,0,5.10,2013
46,Bobby Rainey,RB,4,CLE,CIN,6,9,2,0,2,2,20,0,0,0,4.90,2013
47,Willis McGahee,RB,4,CLE,CIN,15,46,3,0,0,0,0,0,0,0,4.60,2013
48,Ben Tate,RB,4,HOU,SEA,7,44,6,0,1,1,1,0,1,1,4.50,2013
49,Jason Snelling,RB,4,ATL,NE,8,26,3,0,3,1,8,0,0,0,4.40,2013
50,Jackie Battle,FB,4,TEN,NYJ,11,42,4,0,0,0,0,0,0,0,4.20,2013
