,Player,Position,Team,Opponent,Points,PlayerID
0,Philip Rivers,QB,LAC,DAL,30.04,00-0022942
1,Matt Ryan,QB,ATL,NE,26.84,00-0026143
2,Alex Smith,QB,KC,NYG,25.22,00-0023436
3,Jay Cutler,QB,CHI,DET,24.58,00-0024226
4,Matt Schaub,QB,HOU,SEA,23.7,00-0022787
5,Tom Brady,QB,NE,ATL,23.44,00-0019596
6,Ben Roethlisberger,QB,PIT,MIN,20.32,00-0022924
7,Andrew Luck,QB,IND,JAX,19.88,00-0029668
8,Joe Flacco,QB,BAL,BUF,19.88,00-0026158
9,Jake Locker,QB,TEN,NYJ,19.66,00-0027946
10,Brian Hoyer,QB,CLE,CIN,19.46,00-0026625
11,Tony Romo,QB,DAL,LAC,19.34,00-0021678
12,Matthew Stafford,QB,DET,CHI,18.48,00-0026498
13,Matt Cassel,QB,MIN,PIT,18.42,00-0023662
14,Colin Kaepernick,QB,SF,LAR,14.78,00-0027974
15,Ryan Tannehill,QB,MIA,NO,14.76,00-0029701
16,Robert Griffin III,QB,WAS,OAK,14.08,00-0029532
17,Michael Vick,QB,PHI,DEN,14.02,
18,Carson Palmer,QB,ARI,TB,12.52,00-0021429
19,Geno Smith,QB,NYJ,TEN,12.26,00-0030565
20,Russell Wilson,QB,SEA,HOU,11.62,00-0029263
21,Eli Manning,QB,NYG,KC,10.88,00-0022803
22,Matt Flynn,QB,OAK,WAS,10.48,00-0026349
23,Sam Bradford,QB,LA,SF,9.68,00-0027854
24,Mike Glennon,QB,TB,ARI,8.62,00-0030520
25,Ryan Fitzpatrick,QB,TEN,NYJ,8.12,00-0023682
26,EJ Manuel,QB,BUF,BAL,7.78,00-0030526
27,Andy Dalton,QB,CIN,CLE,7.54,00-0027973
28,Nick Foles,QB,PHI,DEN,5.96,00-0029567
29,Blaine Gabbert,QB,JAX,IND,5.16,00-0027948
30,Matt Hasselbeck,QB,IND,JAX,1.48,00-0007091
31,Brock Osweiler,QB,DEN,PHI,0.7,00-0029682
32,Colt McCoy,QB,SF,LAR,0.0,00-0027688
33,Joe Webb,QB,MIN,PIT,0.0,00-0027796
34,Luke McCown,QB,NO,MIA,0.0,00-0022864
35,Chase Daniel,QB,KC,NYG,-0.2,00-0026544
36,Demaryius Thomas,WR,DEN,PHI,29.6,00-0027874
37,Nate Washington,WR,TEN,NYJ,29.5,00-0023367
38,Alshon Jeffery,WR,CHI,DET,29.4,00-0029137
39,Kenbrell Thompkins,WR,NE,ATL,27.7,00-0030000
40,Wes Welker,WR,DEN,PHI,26.6,00-0022427
41,Dez Bryant,WR,DAL,LAC,26.1,00-0027902
42,Jerricho Cotchery,WR,PIT,MIN,24.3,00-0022811
43,Greg Jennings,WR,MIN,PIT,24.2,00-0024267
44,Reggie Wayne,WR,IND,JAX,24.0,00-0020498
45,Andre Johnson,WR,HOU,SEA,23.0,00-0022044
46,Jerome Simpson,WR,MIN,PIT,22.4,00-0026186
47,Julian Edelman,WR,NE,ATL,21.8,00-0027150
48,Antonio Brown,WR,PIT,MIN,21.8,00-0027793
49,Anquan Boldin,WR,SF,LAR,20.0,00-0022084
50,Julio Jones,WR,ATL,NE,19.8,00-0027944
51,Robert Woods,WR,BUF,BAL,19.3,00-0030431
52,Larry Fitzgerald,WR,ARI,TB,18.8,00-0022921
53,Pierre Garcon,WR,WAS,OAK,17.9,00-0026345
54,Brandon Marshall,WR,CHI,DET,16.9,00-0024334
55,Marques Colston,WR,NO,MIA,16.6,00-0024466
56,Dwayne Bowe,WR,KC,NYG,15.8,00-0025410
57,Calvin Johnson,WR,DET,CHI,14.4,00-0025389
58,Mike Williams,WR,TB,ARI,13.8,00-0033536
59,Eric Decker,WR,DEN,PHI,13.8,00-0027690
60,Michael Floyd,WR,ARI,TB,13.7,00-0029638
61,Marlon Brown,WR,BAL,BUF,13.4,00-0030400
62,Brandon Gibson,WR,MIA,NO,13.1,00-0026937
63,Cecil Shorts,WR,JAX,IND,13.1,00-0028052
64,Terrance Williams,WR,DAL,LAC,13.1,00-0030542
65,Keenan Allen,WR,LAC,DAL,13.0,00-0030279
66,Jeff Maehl,WR,PHI,DEN,12.3,00-0028543
67,AJ Green,WR,CIN,CLE,12.1,00-0027942
68,Harry Douglas,WR,ATL,NE,11.8,00-0026224
69,Josh Gordon,WR,CLE,CIN,11.1,00-0029664
70,Vincent Brown,WR,LAC,DAL,11.1,00-0028020
71,Austin Pettis,WR,LA,SF,10.9,00-0028016
72,Denarius Moore,WR,OAK,WAS,10.6,00-0028086
73,Kendall Wright,WR,TEN,NYJ,10.6,00-0029708
74,Jeremy Kerley,WR,NYJ,TEN,10.5,00-0028091
75,Damian Williams,WR,TEN,NYJ,10.3,00-0027893
76,Earl Bennett,WR,CHI,DET,9.9,00-0026210
77,Ace Sanders,WR,JAX,IND,9.9,00-0030550
78,Emmanuel Sanders,WR,PIT,MIN,9.7,00-0027685
79,TY Hilton,WR,IND,JAX,9.1,00-0029608
80,Deonte Thompson,WR,BAL,BUF,9.0,00-0029388
81,Chris Givens,WR,LA,SF,8.9,
82,Leonard Hankerson,WR,WAS,OAK,8.9,00-0028017
83,Kris Durham,WR,DET,CHI,8.8,00-0028045
84,Jimmy Graham,TE,NO,MIA,29.0,00-0027696
85,Jordan Cameron,TE,CLE,CIN,25.1,00-0028040
86,Coby Fleener,TE,IND,JAX,18.7,00-0029697
87,Garrett Graham,TE,HOU,SEA,17.9,00-0027718
88,Sean McGrath,TE,KC,NYG,17.4,00-0029391
89,Martellus Bennett,TE,CHI,DET,17.0,00-0026201
90,Charles Clay,TE,MIA,NO,16.2,00-0028112
91,Kellen Winslow,TE,NYJ,TEN,13.3,00-0022922
92,Owen Daniels,TE,HOU,SEA,13.2,00-0024313
93,Heath Miller,TE,PIT,MIN,13.0,00-0023465
94,Mychal Rivera,TE,OAK,WAS,12.4,00-0030514
95,Brandon Pettigrew,TE,DET,CHI,12.4,00-0026996
96,Jeff Cumberland,TE,NYJ,TEN,10.4,00-0027321
97,Delanie Walker,TE,TEN,NYJ,10.4,00-0024389
98,Vernon Davis,TE,SF,LAR,9.8,00-0024221
99,Jason Witten,TE,DAL,LAC,9.3,00-0022127
100,Tim Wright,TE,TB,ARI,9.1,
101,Brent Celek,TE,PHI,DEN,8.7,00-0025549
102,Jared Cook,TE,LA,SF,8.5,00-0027061
103,Jermaine Gresham,TE,CIN,CLE,8.3,00-0027873
104,Julius Thomas,TE,DEN,PHI,8.3,00-0028067
105,Lance Kendricks,TE,LA,SF,7.6,00-0027985
106,Benjamin Watson,TE,NO,MIA,7.4,00-0022943
107,Dallas Clark,TE,BAL,BUF,7.4,00-0022165
108,Matthew Mulligan,TE,NE,ATL,7.1,00-0026008
109,Tyler Eifert,TE,CIN,CLE,6.9,00-0030549
110,Clay Harbor,TE,JAX,IND,5.9,00-0027725
111,Logan Paulsen,TE,WAS,OAK,5.6,00-0027215
112,Zach Ertz,TE,PHI,DEN,4.8,00-0030061
113,Scott Chandler,TE,BUF,BAL,4.8,00-0025516
114,Kevin Brock,TE,KC,NYG,4.7,00-0026699
115,Niles Paul,TE,WAS,OAK,4.0,00-0028093
116,Lee Smith,TE,BUF,BAL,3.8,00-0028097
117,Rob Housler,TE,ARI,TB,3.3,00-0028007
118,Tony Scheffler,TE,DET,CHI,3.2,00-0024276
119,Ed Dickson,TE,BAL,BUF,3.2,00-0027675
120,Dominique Jones,TE,IND,JAX,3.1,00-0028994
121,Kyle Rudolph,TE,MIN,PIT,2.6,00-0027981
122,James Casey,TE,PHI,DEN,2.2,00-0027109
123,Jim Dray,TE,ARI,TB,2.0,00-0027825
124,Vance McDonald,TE,SF,LAR,1.9,00-0030470
125,David Johnson,TE,PIT,MIN,1.8,
126,Jeron Mastrud,TE,OAK,WAS,1.8,00-0027445
127,Zach Miller,TE,SEA,HOU,1.7,00-0027125
128,John Phillips,TE,LAC,DAL,1.7,00-0027139
129,Virgil Green,TE,DEN,PHI,1.5,00-0028142
130,John Carlson,TE,MIN,PIT,1.4,00-0026178
131,Levine Toilolo,TE,ATL,NE,1.4,00-0030443
132,Reggie Bush,RB,DET,CHI,30.3,00-0024217
133,Adrian Peterson,RB,MIN,PIT,29.0,00-0025394
134,Danny Woodhead,RB,LAC,DAL,25.6,00-0026019
135,Le'Veon Bell,RB,PIT,MIN,24.4,00-0030496
136,Jamaal Charles,RB,KC,NYG,23.7,00-0026213
137,Frank Gore,RB,SF,LAR,23.3,00-0023500
138,Matt Forte,RB,CHI,DET,22.7,00-0026184
139,Marshawn Lynch,RB,SEA,HOU,22.3,00-0025399
140,Rashad Jennings,RB,OAK,WAS,19.6,00-0027155
141,Roy Helu,RB,WAS,OAK,16.4,00-0028043
142,Knowshon Moreno,RB,DEN,PHI,16.1,00-0026988
143,Chris Ogbonnaya,RB,CLE,CIN,15.8,00-0027140
144,Dexter McCluster,RB,KC,NYG,15.8,00-0027651
