Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Devin Thomas,WR,13,WAS,NO,7,7,100,100,2,40,14,14,0,0,0,0,0,32.00,2009
2,Santonio Holmes,WR,13,PIT,OAK,9,8,89,149,1,57,17,19,0,0,0,0,0,31.90,2009
3,Louis Murphy,WR,13,OAK,PIT,6,4,67,128,2,75,21,32,0,0,0,0,0,31.80,2009
4,Chad Johnson,WR,13,CIN,DET,14,9,64,137,1,36,10,15,0,0,0,0,0,31.70,2009
5,Larry Fitzgerald,WR,13,ARI,MIN,12,8,67,143,1,34,12,18,0,0,0,0,0,31.30,2009
6,Robert Meachem,WR,13,NO,WAS,10,8,80,142,1,53,14,18,0,0,0,0,0,31.20,2009
7,Davone Bess,WR,13,MIA,NE,14,10,71,117,1,19,8,12,0,0,0,1,0,30.70,2009
8,Wes Welker,WR,13,NE,MIA,13,10,77,167,0,58,13,17,0,0,0,0,0,29.70,2009
9,Miles Austin,WR,13,DAL,NYG,12,10,83,104,1,22,9,10,0,0,0,0,0,29.40,2009
10,Anquan Boldin,WR,13,ARI,MIN,9,7,78,98,2,39,11,14,0,0,0,0,0,28.80,2009
11,Roddy White,WR,13,ATL,PHI,20,9,45,104,1,35,5,12,0,0,0,0,0,28.40,2009
12,Calvin Johnson,WR,13,DET,CIN,11,6,55,123,1,54,11,21,0,0,0,0,0,27.30,2009
13,Roy Williams,WR,13,DAL,NYG,10,6,60,60,2,25,6,10,0,0,0,0,0,24.00,2009
14,Andre Johnson,WR,13,HOU,JAX,17,7,41,99,1,53,6,14,0,0,0,0,0,22.90,2009
15,Brandon Marshall,WR,13,DEN,KC,10,7,70,94,1,49,9,13,1,2,0,0,0,22.60,2009
16,Pierre Garcon,WR,13,IND,TEN,10,6,60,136,0,36,14,23,0,0,0,0,0,22.60,2009
17,Percy Harvin,WR,13,MIN,ARI,7,6,86,79,1,31,11,13,2,22,0,0,0,22.10,2009
