Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jason Witten,TE,13,DAL,NYG,16,14,88,156,0,32,10,11,0,0,0,0,0,32.60,2009
2,Antonio Gates,TE,13,LAC,CLE,9,8,89,167,0,56,19,21,0,0,0,0,0,27.70,2009
3,Jermichael Finley,TE,13,GB,BAL,8,7,88,79,2,29,10,11,0,0,0,0,0,26.90,2009
4,Vernon Davis,TE,13,SF,SEA,9,6,67,111,1,42,12,19,0,0,0,0,0,26.10,2009
5,Bo Scaife,TE,13,TEN,IND,5,5,100,56,1,17,11,11,0,0,0,0,0,16.60,2009
6,Fred Davis,TE,13,WAS,NO,9,5,56,53,1,15,6,11,0,0,0,0,0,16.30,2009
7,Tony Gonzalez,TE,13,ATL,PHI,13,8,62,72,0,24,6,9,0,0,0,0,0,15.20,2009
8,Evan Moore,TE,13,CLE,LAC,11,6,55,80,0,18,7,13,0,0,0,0,0,14.00,2009
9,Anthony Fasano,TE,13,MIA,NE,7,5,71,67,0,19,10,13,0,0,0,0,0,11.70,2009
10,Kellen Winslow,TE,13,TB,CAR,6,4,67,69,0,25,12,17,0,0,0,0,0,10.90,2009
11,Zach Miller,TE,13,JAX,HOU,3,3,100,74,0,62,25,25,0,0,0,0,0,10.40,2009
12,Todd Heap,TE,13,BAL,GB,10,5,50,52,0,23,5,10,0,0,0,0,0,10.20,2009
13,Daniel Graham,TE,13,DEN,KC,3,2,67,20,1,13,7,10,0,0,0,0,0,10.00,2009
14,Brent Celek,TE,13,PHI,ATL,4,2,50,16,1,11,4,8,0,0,0,0,0,9.60,2009
15,Visanthe Shiancoe,TE,13,MIN,ARI,4,2,50,14,1,11,4,7,0,0,0,0,0,9.40,2009
16,Ernest Wilford,TE,13,JAX,HOU,3,2,67,11,1,7,4,6,0,0,0,0,0,9.10,2009
17,Jeremy Shockey,TE,13,NO,WAS,6,4,67,47,0,15,8,12,0,0,0,0,0,8.70,2009
18,Zach Miller,TE,13,OAK,PIT,6,4,67,43,0,16,7,11,0,0,0,0,0,8.30,2009
19,Delanie Walker,TE,13,SF,SEA,4,3,75,28,0,18,7,9,1,7,0,0,0,6.50,2009
20,David Thomas,TE,13,NO,WAS,3,3,100,31,0,21,10,10,0,0,0,0,0,6.10,2009
21,Marcedes Lewis,TE,13,JAX,HOU,1,1,100,47,0,47,47,47,0,0,0,0,0,5.70,2009
22,Dallas Clark,TE,13,IND,TEN,6,3,50,25,0,11,4,8,0,0,0,0,0,5.50,2009
23,Brad Cottam,TE,13,KC,DEN,5,3,60,21,0,13,4,7,0,0,0,0,0,5.10,2009
24,Randy McMichael,TE,13,LAR,CHI,5,3,60,18,0,9,4,6,0,0,0,0,0,4.80,2009
25,Jeff King,TE,13,CAR,TB,3,3,100,17,0,15,6,6,0,0,0,0,0,4.70,2009
26,Deon Butler,TE,13,SEA,SF,1,1,100,32,0,32,32,32,0,0,0,0,0,4.20,2009
27,Martellus Bennett,TE,13,DAL,NYG,3,2,67,20,0,18,7,10,0,0,0,0,0,4.00,2009
28,Leonard Pope,TE,13,KC,DEN,3,2,67,18,0,11,6,9,0,0,0,0,0,3.80,2009
29,Heath Miller,TE,13,PIT,OAK,3,1,33,27,0,27,9,27,0,0,0,0,0,3.70,2009
30,Kevin Boss,TE,13,NYG,DAL,3,1,33,10,0,10,3,10,1,16,0,0,0,3.60,2009
31,Alge Crumpler,TE,13,TEN,IND,4,2,50,14,0,9,4,7,0,0,0,0,0,3.40,2009
32,Dante Rosario,TE,13,CAR,TB,3,2,67,11,0,6,4,6,0,0,0,0,0,3.10,2009
33,Tony Scheffler,TE,13,DEN,KC,4,1,25,19,0,19,5,19,0,0,0,0,0,2.90,2009
34,Mike Sellers,TE,13,WAS,NO,2,2,100,17,0,16,9,9,0,0,0,1,1,2.70,2009
35,JP Foschi,TE,13,CIN,DET,3,1,33,16,0,16,5,16,0,0,0,0,0,2.60,2009
36,Tony Stewart,TE,13,OAK,PIT,2,2,100,4,0,3,2,2,0,0,0,0,0,2.40,2009
37,Will Heller,TE,13,DET,CIN,4,1,25,11,0,11,3,11,0,0,0,0,0,2.10,2009
38,Greg Olsen,TE,13,CHI,LAR,3,2,67,1,0,1,0,1,0,0,0,0,0,2.10,2009
39,Jerramy Stevens,TE,13,TB,CAR,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2009
40,Casey Fitzsimmons,TE,13,DET,CIN,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2009
41,John Carlson,TE,13,SEA,SF,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2009
42,Joel Dreessen,TE,13,HOU,JAX,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2009
43,John Phillips,TE,13,DAL,NYG,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2009
44,Ben Patrick,TE,13,ARI,MIN,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2009
45,Chris Baker,TE,13,NE,MIA,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
46,Dustin Keller,TE,13,NYJ,BUF,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
47,Donald Lee,TE,13,GB,BAL,3,1,33,3,0,3,1,3,0,0,0,0,0,1.30,2009
48,Jonathan Stupar,TE,13,BUF,NYJ,1,1,100,1,0,1,1,1,0,0,0,0,0,1.10,2009
49,Shawn Nelson,TE,13,BUF,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
50,Matthew Mulligan,TE,13,NYJ,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
