Player,Position,Team,Opponent,Points
Percy Harvin,WR,MIN,ARI,22.10
Steve Smith,WR,NYG,DAL,20.00
Hines Ward,WR,PIT,OAK,19.70
Josh Morgan,WR,SF,SEA,19.60
Antonio Bryant,WR,TB,CAR,19.60
Earl Bennett,WR,CHI,LAR,15.40
Sam Aiken,WR,NE,MIA,15.10
Randy Moss,WR,NE,MIA,14.60
Sidney Rice,WR,MIN,ARI,14.20
Brian Hartline,WR,MIA,NE,14.10
Kelley Washington,WR,BAL,GB,13.90
Greg Jennings,WR,GB,BAL,13.70
Kenny Britt,WR,TEN,IND,13.60
Braylon Edwards,WR,NYJ,BUF,13.50
Chaz Schilens,WR,OAK,PIT,13.50
Marques Colston,WR,NO,WAS,12.60
Devery Henderson,WR,NO,WAS,12.40
Jeremy Maclin,WR,PHI,ATL,12.30
Michael Crabtree,WR,SF,SEA,12.00
Austin Collie,WR,IND,TEN,11.80
Santana Moss,WR,WAS,NO,11.80
Hakeem Nicks,WR,NYG,DAL,11.70
Antwaan Randle El,WR,WAS,NO,11.30
Donald Driver,WR,GB,BAL,11.10
Brian Robiskie,WR,CLE,LAC,10.90
Steve Smith,WR,CAR,TB,10.80
Jerricho Cotchery,WR,NYJ,BUF,10.80
Maurice Stovall,WR,TB,CAR,10.80
Nate Hughes,WR,JAX,HOU,10.50
Mohamed Massaquoi,WR,CLE,LAC,10.40
Nate Burleson,WR,SEA,SF,10.40
JohnnieLee Higgins,WR,OAK,PIT,10.30
Greg Camarillo,WR,MIA,NE,10.10
Kevin Walter,WR,HOU,JAX,9.40
Jermichael Finley,TE,GB,BAL,26.90
Vernon Davis,TE,SF,SEA,26.10
Bo Scaife,TE,TEN,IND,16.60
Fred Davis,TE,WAS,NO,16.30
Tony Gonzalez,TE,ATL,PHI,15.20
Evan Moore,TE,CLE,LAC,14.00
Anthony Fasano,TE,MIA,NE,11.70
Kellen Winslow,TE,TB,CAR,10.90
Zach Miller,TE,JAX,HOU,10.40
Todd Heap,TE,BAL,GB,10.20
Daniel Graham,TE,DEN,KC,10.00
Brent Celek,TE,PHI,ATL,9.60
Visanthe Shiancoe,TE,MIN,ARI,9.40
Ernest Wilford,TE,JAX,HOU,9.10
Jeremy Shockey,TE,NO,WAS,8.70
Zach Miller,TE,OAK,PIT,8.30
Delanie Walker,TE,SF,SEA,6.50
David Thomas,TE,NO,WAS,6.10
Marcedes Lewis,TE,JAX,HOU,5.70
Dallas Clark,TE,IND,TEN,5.50
Brad Cottam,TE,KC,DEN,5.10
Randy McMichael,TE,LAR,CHI,4.80
Jeff King,TE,CAR,TB,4.70
Deon Butler,TE,SEA,SF,4.20
Martellus Bennett,TE,DAL,NYG,4.00
Leonard Pope,TE,KC,DEN,3.80
Heath Miller,TE,PIT,OAK,3.70
Kevin Boss,TE,NYG,DAL,3.60
Alge Crumpler,TE,TEN,IND,3.40
Dante Rosario,TE,CAR,TB,3.10
Tony Scheffler,TE,DEN,KC,2.90
Mike Sellers,TE,WAS,NO,2.70
JP Foschi,TE,CIN,DET,2.60
Tony Stewart,TE,OAK,PIT,2.40
Will Heller,TE,DET,CIN,2.10
Greg Olsen,TE,CHI,LAR,2.10
Casey Fitzsimmons,TE,DET,CIN,1.90
Jerramy Stevens,TE,TB,CAR,1.90
John Carlson,TE,SEA,SF,1.90
Joel Dreessen,TE,HOU,JAX,1.80
John Phillips,TE,DAL,NYG,1.80
Ben Patrick,TE,ARI,MIN,1.70
Chris Baker,TE,NE,MIA,1.60
Dustin Keller,TE,NYJ,BUF,1.50
Donald Lee,TE,GB,BAL,1.30
Jonathan Stupar,TE,BUF,NYJ,1.10
Jacob Tamme,TE,IND,TEN,0.00
Todd Yoder,TE,WAS,NO,0.00
Brandon Jacobs,RB,NYG,DAL,24.30
Chris Johnson,RB,TEN,IND,23.10
Jonathan Stewart,RB,CAR,TB,22.60
Knowshon Moreno,RB,DEN,KC,20.60
Rashard Mendenhall,RB,PIT,OAK,19.30
Steven Jackson,RB,LAR,CHI,19.10
Correll Buckhalter,RB,DEN,KC,18.80
Kevin Smith,RB,DET,CIN,18.40
Darren Sproles,RB,LAC,CLE,18.30
Leonard Weaver,FB,PHI,ATL,18.00
Cedric Benson,RB,CIN,DET,17.50
Pierre Thomas,RB,NO,WAS,16.20
Matt Forte,RB,CHI,LAR,15.60
LaDainian Tomlinson,RB,LAC,CLE,15.50
Thomas Jones,RB,NYJ,BUF,13.90
Mike Tolbert,FB,LAC,CLE,13.60
Marshawn Lynch,RB,BUF,NYJ,13.40
Cadillac Williams,RB,TB,CAR,12.60
Adrian Peterson,RB,MIN,ARI,12.50
Justin Forsett,RB,SEA,SF,12.40
Jamaal Charles,RB,KC,DEN,11.90
Julius Jones,RB,SEA,SF,11.40
Frank Gore,RB,SF,SEA,10.20
Ricky Williams,RB,MIA,NE,10.10
Rock Cartwright,RB,WAS,NO,10.00
Justin Fargas,RB,OAK,PIT,9.60
Chris Brown,RB,HOU,JAX,9.60
Ryan Moats,RB,HOU,JAX,9.50
Kevin Faulk,RB,NE,MIA,9.40
Maurice Jones-Drew,RB,JAX,HOU,9.20
Ray Rice,RB,BAL,GB,9.10
Chester Taylor,RB,MIN,ARI,8.90
Sammy Morris,RB,NE,MIA,8.50
Fred Jackson,RB,BUF,NYJ,8.50
Derrick Ward,RB,TB,CAR,7.90
Jason Snelling,RB,ATL,PHI,7.20
Reggie Bush,RB,NO,WAS,6.80
Marion Barber,RB,DAL,NYG,6.30
Jerious Norwood,RB,ATL,PHI,6.20
Shonn Greene,RB,NYJ,BUF,5.90
Laurence Maroney,RB,NE,MIA,5.90
Mike Hart,RB,IND,TEN,5.80
Tim Hightower,RB,ARI,MIN,5.80
Willis McGahee,RB,BAL,GB,5.60
LeSean McCoy,RB,PHI,ATL,5.60
Justin Griffith,RB,SEA,SF,5.50
Felix Jones,RB,DAL,NYG,4.90
Kenneth Darby,RB,LAR,CHI,4.80
Jay Feely,K,NYJ,BUF,0.00
Josh Scobee,K,JAX,HOU,0.00
Shaun Suisham,K,WAS,NO,0.00
Neil Rackers,K,ARI,MIN,0.00
Nate Kaeding,K,LAC,CLE,0.00
Shayne Graham,K,CIN,DET,0.00
Dan Carpenter,K,MIA,NE,0.00
John Kasay,K,CAR,TB,0.00
David Akers,K,PHI,ATL,0.00
Matt Stover,K,IND,TEN,0.00
Sebastian Janikowski,K,OAK,PIT,0.00
Mason Crosby,K,GB,BAL,0.00
Josh Brown,K,LAR,CHI,0.00
Olindo Mare,K,SEA,SF,0.00
Lawrence Tynes,K,NYG,DAL,0.00
Ryan Succop,K,KC,DEN,0.00
Rian Lindell,K,BUF,NYJ,0.00
Connor Barth,K,TB,CAR,0.00
Nick Folk,K,DAL,NYG,0.00
Jeff Reed,K,PIT,OAK,0.00
Ryan Longwell,K,MIN,ARI,0.00
Rob Bironas,K,TEN,IND,0.00
Phil Dawson,K,CLE,LAC,0.00
Robbie Gould,K,CHI,LAR,0.00
Joe Nedney,K,SF,SEA,0.00
Kris Brown,K,HOU,JAX,0.00
Thomas Howard,K,OAK,PIT,0.00
Stephen Gostkowski,K,NE,MIA,0.00
Billy Cundiff,K,BAL,GB,0.00
Jason Hanson,K,DET,CIN,0.00
Matt Bryant,K,ATL,PHI,0.00
David Buehler,K,DAL,NYG,0.00
Rhys Lloyd,K,CAR,TB,0.00
Philadelphia Eagles,DST,PHI,ATL,18.00
Cincinnati Bengals,DST,CIN,DET,17.00
New Orleans Saints,DST,NO,WAS,13.00
Green Bay Packers,DST,GB,BAL,12.00
Chicago Bears,DST,CHI,LAR,11.00
New York Jets,DST,NYJ,BUF,11.00
New York Giants,DST,NYG,DAL,10.00
Jacksonville Jaguars,DST,JAX,HOU,9.00
Detroit Lions,DST,DET,CIN,9.00
San Francisco 49ers,DST,SF,SEA,8.00
Arizona Cardinals,DST,ARI,MIN,8.00
Houston Texans,DST,HOU,JAX,8.00
Baltimore Ravens,DST,BAL,GB,7.00
Tampa Bay Buccaneers,DST,TB,CAR,6.00
Indianapolis Colts,DST,IND,TEN,6.00
Buffalo Bills,DST,BUF,NYJ,6.00
Seattle Seahawks,DST,SEA,SF,6.00
Kansas City Chiefs,DST,KC,DEN,5.00
Los Angeles Rams,DST,LAR,CHI,5.00
Miami Dolphins,DST,MIA,NE,4.00
Dallas Cowboys,DST,DAL,NYG,4.00
Los Angeles Chargers,DST,LAC,CLE,4.00
New England Patriots,DST,NE,MIA,3.00
Pittsburgh Steelers,DST,PIT,OAK,3.00
Washington Redskins,DST,WAS,NO,3.00
Oakland Raiders,DST,OAK,PIT,3.00
Minnesota Vikings,DST,MIN,ARI,1.00
Atlanta Falcons,DST,ATL,PHI,1.00
Tennessee Titans,DST,TEN,IND,0.00
Cleveland Browns,DST,CLE,LAC,0.00
