Rank,Player,Position,Week,Team,Opponent,FGMade,FGAtt,FGPct,FGLong,XPMade,XPAtt,Points,Year
1,Blair Walsh,K,15,MIN,LAR,5,5,100,53,3,3,0.00,2012
2,Shayne Graham,K,15,HOU,IND,5,6,83,46,2,2,0.00,2012
3,Sebastian Janikowski,K,15,OAK,KC,5,6,83,57,0,0,0.00,2012
4,Steven Hauschka,K,15,SEA,BUF,3,3,100,33,5,5,0.00,2012
5,Dan Carpenter,K,15,MIA,JAX,3,3,100,53,1,1,0.00,2012
6,Garrett Hartley,K,15,NO,TB,2,2,100,36,5,5,0.00,2012
7,David Akers,K,15,SF,NE,2,3,67,28,5,5,0.00,2012
8,Josh Brown,K,15,CIN,PHI,2,2,100,32,4,4,0.00,2012
9,Matt Bryant,K,15,ATL,NYG,2,2,100,38,4,4,0.00,2012
10,Matt Prater,K,15,DEN,BAL,2,3,67,36,4,4,0.00,2012
11,Jay Feely,K,15,ARI,DET,1,1,100,51,5,5,0.00,2012
12,Stephen Gostkowski,K,15,NE,SF,2,2,100,41,4,4,0.00,2012
13,Dan Bailey,K,15,DAL,PIT,2,2,100,50,3,3,0.00,2012
14,Kai Forbath,K,15,WAS,CLE,1,1,100,44,5,5,0.00,2012
15,Alex Henery,K,15,PHI,CIN,2,2,100,22,1,1,0.00,2012
16,Olindo Mare,K,15,CHI,GB,2,2,100,34,1,1,0.00,2012
17,Graham Gano,K,15,CAR,LAC,1,1,100,33,4,4,0.00,2012
18,Shaun Suisham,K,15,PIT,DAL,1,1,100,32,3,3,0.00,2012
19,Justin Tucker,K,15,BAL,DEN,1,1,100,45,2,2,0.00,2012
20,Adam Vinatieri,K,15,IND,HOU,1,1,100,26,2,2,0.00,2012
21,Rian Lindell,K,15,BUF,SEA,1,1,100,41,2,2,0.00,2012
22,Jason Hanson,K,15,DET,ARI,1,1,100,41,1,1,0.00,2012
23,Nick Folk,K,15,NYJ,TEN,1,1,100,22,1,1,0.00,2012
24,Mason Crosby,K,15,GB,CHI,0,2,0,0,3,3,0.00,2012
25,Phil Dawson,K,15,CLE,WAS,0,0,0,0,3,3,0.00,2012
26,Josh Scobee,K,15,JAX,MIA,1,1,100,37,0,0,0.00,2012
27,Greg Zuerlein,K,15,LAR,MIN,0,1,0,0,2,2,0.00,2012
28,Rob Bironas,K,15,TEN,NYJ,0,1,0,0,2,2,0.00,2012
29,Nick Novak,K,15,LAC,CAR,0,0,0,0,1,1,0.00,2012
30,Lawrence Tynes,K,15,NYG,ATL,0,1,0,0,0,0,0.00,2012
31,Ryan Succop,K,15,KC,OAK,0,0,0,0,0,0,0.00,2012
