Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Andre Johnson,WR,15,HOU,IND,13,11,85,151,1,52,12,14,0,0,0,0,0,35.10,2012
2,Michael Crabtree,WR,15,SF,NE,12,7,58,107,2,38,9,15,0,0,0,0,0,32.70,2012
3,Brandon Lloyd,WR,15,NE,SF,16,10,63,190,0,53,12,19,0,0,0,0,0,32.00,2012
4,Eric Decker,WR,15,DEN,BAL,11,8,73,133,1,51,12,17,0,0,0,0,0,30.30,2012
5,James Jones,WR,15,GB,CHI,7,5,71,60,3,29,9,12,0,0,0,0,0,29.00,2012
6,Steve Johnson,WR,15,BUF,SEA,12,8,67,115,1,25,10,14,0,0,0,0,0,28.50,2012
7,Julio Jones,WR,15,ATL,NYG,6,6,100,74,2,40,12,12,1,18,0,0,0,27.20,2012
8,Calvin Johnson,WR,15,DET,ARI,17,10,59,121,0,30,7,12,0,0,0,0,0,25.10,2012
9,Antonio Brown,WR,15,PIT,DAL,12,8,67,76,1,18,6,10,0,0,0,2,1,20.60,2012
10,Danny Amendola,WR,15,LAR,MIN,12,6,50,58,1,26,5,10,0,0,0,0,0,19.80,2012
11,Leonard Hankerson,WR,15,WAS,CLE,3,2,67,56,2,54,19,28,0,0,0,0,0,19.60,2012
12,Randall Cobb,WR,15,GB,CHI,8,6,75,115,0,31,14,19,0,0,0,1,1,19.50,2012
13,Steve Smith,WR,15,CAR,LAC,9,6,67,57,1,18,6,10,1,15,0,0,0,19.20,2012
14,Cecil Shorts,WR,15,JAX,MIA,11,6,55,101,0,30,9,17,0,0,0,0,0,19.10,2012
15,AJ Green,WR,15,CIN,PHI,10,6,60,57,1,13,6,10,0,0,0,0,0,17.70,2012
16,Brandon Marshall,WR,15,CHI,GB,7,6,86,56,1,15,8,9,0,0,0,1,0,17.60,2012
17,TY Hilton,WR,15,IND,HOU,6,3,50,78,1,61,13,26,0,0,0,0,0,16.80,2012
18,Dez Bryant,WR,15,DAL,PIT,9,4,44,59,1,24,7,15,0,0,0,0,0,15.90,2012
19,Justin Blackmon,WR,15,JAX,MIA,11,6,55,93,0,38,9,16,0,0,0,0,0,15.30,2012
20,Miles Austin,WR,15,DAL,PIT,10,7,70,79,0,19,8,11,0,0,0,0,0,14.90,2012
21,Lance Moore,WR,15,NO,TB,5,4,80,42,1,16,8,11,0,0,0,0,0,14.20,2012
22,Joseph Morgan,WR,15,NO,TB,3,2,67,61,1,34,20,31,0,0,0,0,0,14.10,2012
23,Vincent Jackson,WR,15,TB,NO,12,6,50,81,0,19,7,14,0,0,0,0,0,14.10,2012
24,Travis Benjamin,WR,15,CLE,WAS,1,1,100,69,1,69,69,69,0,0,0,0,0,13.90,2012
25,Brandon Gibson,WR,15,LAR,MIN,8,6,75,76,0,18,10,13,0,0,0,0,0,13.60,2012
26,Mike Wallace,WR,15,PIT,DAL,10,4,40,95,0,60,10,24,0,0,0,0,0,13.50,2012
27,Domenik Hixon,WR,15,NYG,ATL,6,5,83,80,0,37,13,16,0,0,0,0,0,13.00,2012
28,Brian Hartline,WR,15,MIA,JAX,6,5,83,77,0,37,13,15,0,0,0,0,0,12.70,2012
29,Pierre Garcon,WR,15,WAS,CLE,12,6,50,65,0,17,5,11,0,0,0,0,0,12.50,2012
30,Greg Little,WR,15,CLE,WAS,9,5,56,74,0,30,8,15,0,0,0,0,0,12.40,2012
31,Randy Moss,WR,15,SF,NE,4,2,50,36,1,24,9,18,0,0,0,0,0,11.60,2012
32,Sidney Rice,WR,15,SEA,BUF,5,4,80,76,0,41,15,19,0,0,0,0,0,11.60,2012
33,Harry Douglas,WR,15,ATL,NYG,3,3,100,83,0,37,28,28,1,-1,0,0,0,11.20,2012
34,Rod Streater,WR,15,OAK,KC,6,5,83,62,0,19,10,12,0,0,0,0,0,11.20,2012
35,Riley Cooper,WR,15,PHI,CIN,7,3,43,20,1,11,3,7,0,0,0,0,0,11.00,2012
36,Santana Moss,WR,15,WAS,CLE,6,5,83,57,0,20,10,11,0,0,0,1,0,10.70,2012
37,Wes Welker,WR,15,NE,SF,9,5,56,56,0,15,6,11,0,0,0,0,0,10.60,2012
38,Austin Pettis,WR,15,LAR,MIN,6,5,83,55,0,23,9,11,0,0,0,0,0,10.50,2012
39,Mike Williams,WR,15,TB,NO,7,4,57,63,0,24,9,16,0,0,0,0,0,10.30,2012
40,Jeremy Maclin,WR,15,PHI,CIN,9,4,44,73,0,46,8,18,0,0,0,1,1,10.30,2012
41,Nate Washington,WR,15,TEN,NYJ,6,4,67,62,0,30,10,16,0,0,0,0,0,10.20,2012
42,Josh Morgan,WR,15,WAS,CLE,4,4,100,60,0,32,15,15,0,0,0,0,0,10.00,2012
43,Denarius Moore,WR,15,OAK,KC,8,5,63,46,0,18,6,9,0,0,0,1,0,9.60,2012
44,Golden Tate,WR,15,SEA,BUF,4,3,75,64,0,44,16,21,0,0,0,0,0,9.40,2012
45,Brian Quick,WR,15,LAR,MIN,3,2,67,12,1,8,4,6,0,0,0,0,0,9.20,2012
46,Marques Colston,WR,15,NO,TB,3,3,100,60,0,26,20,20,0,0,0,0,0,9.00,2012
47,Greg Jennings,WR,15,GB,CHI,7,4,57,50,0,19,7,13,0,0,0,0,0,9.00,2012
48,Dwayne Harris,WR,15,DAL,PIT,4,4,100,46,0,18,12,12,0,0,0,0,0,8.60,2012
49,Jacoby Jones,WR,15,BAL,DEN,4,3,75,51,0,43,13,17,0,0,0,1,0,8.10,2012
50,Braylon Edwards,WR,15,NYJ,TEN,5,3,60,47,0,17,9,16,0,0,0,0,0,7.70,2012
