Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dennis Pitta,TE,15,BAL,DEN,10,7,70,125,2,61,13,18,0,0,0,0,0,34.50,2012
2,Aaron Hernandez,TE,15,NE,SF,19,10,53,92,1,20,5,9,0,0,0,0,0,25.20,2012
3,Heath Miller,TE,15,PIT,DAL,7,7,100,92,1,30,13,13,0,0,0,0,0,22.20,2012
4,Anthony Fasano,TE,15,MIA,JAX,7,6,86,56,1,22,8,9,0,0,0,0,0,19.60,2012
5,Tony Gonzalez,TE,15,ATL,NYG,7,6,86,49,1,12,7,8,0,0,0,0,0,16.90,2012
6,Jeff Cumberland,TE,15,NYJ,TEN,9,4,44,53,1,22,6,13,0,0,0,0,0,15.30,2012
7,Jason Witten,TE,15,DAL,PIT,8,5,63,43,1,17,5,9,0,0,0,0,0,15.30,2012
8,Antonio Gates,TE,15,LAC,CAR,6,4,67,31,1,9,5,8,0,0,0,0,0,13.10,2012
9,Dwayne Allen,TE,15,IND,HOU,3,3,100,36,1,16,12,12,1,3,0,0,0,12.90,2012
10,Lance Kendricks,TE,15,LAR,MIN,5,3,60,35,1,16,7,12,0,0,0,0,0,12.50,2012
11,Jermaine Gresham,TE,15,CIN,PHI,9,6,67,63,0,19,7,11,0,0,0,0,0,12.30,2012
12,Dallas Clark,TE,15,TB,NO,12,8,67,42,0,10,4,5,0,0,0,0,0,12.20,2012
13,Jimmy Graham,TE,15,NO,TB,9,5,56,69,0,24,8,14,0,0,0,0,0,11.90,2012
14,Zach Miller,TE,15,SEA,BUF,3,3,100,26,1,14,9,9,0,0,0,0,0,11.60,2012
15,Jermichael Finley,TE,15,GB,CHI,6,5,83,61,0,31,10,12,0,0,0,0,0,11.10,2012
16,Scott Chandler,TE,15,BUF,SEA,8,5,63,58,0,21,7,12,0,0,0,0,0,10.80,2012
17,Greg Olsen,TE,15,CAR,LAC,9,5,56,56,0,26,6,11,0,0,0,0,0,10.60,2012
18,Delanie Walker,TE,15,SF,NE,2,2,100,34,1,34,17,17,0,0,0,1,1,10.40,2012
19,David Thomas,TE,15,NO,TB,2,2,100,21,1,12,11,11,0,0,0,0,0,10.10,2012
20,Logan Paulsen,TE,15,WAS,CLE,5,4,80,47,0,19,9,12,0,0,0,0,0,8.70,2012
21,Owen Daniels,TE,15,HOU,IND,7,4,57,40,0,17,6,10,0,0,0,0,0,8.00,2012
22,Tony Scheffler,TE,15,DET,ARI,7,3,43,36,0,29,5,12,0,0,0,0,0,6.60,2012
23,Tony Moeaki,TE,15,KC,OAK,4,3,75,36,0,17,9,12,0,0,0,0,0,6.60,2012
24,James Hanna,TE,15,DAL,PIT,2,2,100,45,0,29,23,23,0,0,0,0,0,6.50,2012
25,Jordan Cameron,TE,15,CLE,WAS,3,3,100,34,0,28,11,11,0,0,0,0,0,6.40,2012
26,Joel Dreessen,TE,15,DEN,BAL,3,2,67,36,0,28,12,18,0,0,0,0,0,5.60,2012
27,Luke Stocker,TE,15,TB,NO,3,3,100,23,0,15,8,8,0,0,0,0,0,5.30,2012
28,Kyle Rudolph,TE,15,MIN,LAR,4,3,75,22,0,14,6,7,0,0,0,0,0,5.20,2012
29,Michael Hoomanawanui,TE,15,NE,SF,1,1,100,41,0,41,41,41,0,0,0,0,0,5.10,2012
30,Clay Harbor,TE,15,PHI,CIN,6,3,50,28,0,14,5,9,0,0,0,1,1,4.80,2012
31,John Carlson,TE,15,MIN,LAR,3,3,100,17,0,14,6,6,0,0,0,0,0,4.70,2012
32,Will Heller,TE,15,DET,ARI,3,2,67,18,0,12,6,9,0,0,0,0,0,3.80,2012
33,Marcedes Lewis,TE,15,JAX,MIA,4,3,75,8,0,9,2,3,0,0,0,0,0,3.80,2012
34,Craig Stevens,TE,15,TEN,NYJ,3,2,67,16,0,11,5,8,0,0,0,0,0,3.60,2012
35,Brandon Myers,TE,15,OAK,KC,4,2,50,15,0,14,4,8,0,0,0,0,0,3.50,2012
36,Rob Housler,TE,15,ARI,DET,2,2,100,13,0,7,7,7,0,0,0,0,0,3.30,2012
37,Benjamin Watson,TE,15,CLE,WAS,4,2,50,12,0,8,3,6,0,0,0,0,0,3.20,2012
38,Coby Fleener,TE,15,IND,HOU,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2012
39,Cory Harkey,TE,15,LAR,MIN,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2012
40,Gary Barnidge,TE,15,CAR,LAC,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2012
41,Alex Smith,TE,15,CLE,WAS,2,2,100,8,0,7,4,4,0,0,0,0,0,2.80,2012
42,Charles Clay,TE,15,MIA,JAX,2,2,100,8,0,6,4,4,0,0,0,0,0,2.80,2012
43,Martellus Bennett,TE,15,NYG,ATL,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2012
44,Dorin Dickerson,TE,15,BUF,SEA,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2012
45,Vernon Davis,TE,15,SF,NE,3,1,33,10,0,10,3,10,0,0,0,0,0,2.00,2012
46,James Casey,TE,15,HOU,IND,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2012
47,Dante Rosario,TE,15,LAC,CAR,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2012
48,Jeff King,TE,15,ARI,DET,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2012
49,Ben Hartsock,TE,15,CAR,LAC,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2012
50,Konrad Reuland,TE,15,NYJ,TEN,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2012
