Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dustin Keller,TE,2,NYJ,NE,9,7,78,115,1,39,13,16,0,0,0,0,0,27.50,2010
2,Antonio Gates,TE,2,LAC,JAX,7,5,71,57,2,26,8,11,0,0,0,0,0,22.70,2010
3,Brandon Pettigrew,TE,2,DET,PHI,8,7,88,108,0,35,14,15,0,0,0,0,0,20.80,2010
4,Dallas Clark,TE,2,IND,NYG,7,5,71,83,1,50,12,17,0,0,0,0,0,19.30,2010
5,Aaron Hernandez,TE,2,NE,NYJ,6,6,100,101,0,46,17,17,0,0,0,0,0,19.10,2010
6,Jermichael Finley,TE,2,GB,BUF,6,4,67,103,0,34,17,26,0,0,0,0,0,17.30,2010
7,Chris Cooley,TE,2,WAS,HOU,3,3,100,64,1,35,21,21,0,0,0,0,0,15.40,2010
8,Visanthe Shiancoe,TE,2,MIN,MIA,9,6,67,86,0,33,10,14,0,0,0,0,0,14.60,2010
9,Vernon Davis,TE,2,SF,NO,7,4,57,78,0,41,11,20,0,0,0,0,0,13.80,2010
10,Kellen Winslow,TE,2,TB,CAR,4,4,100,83,0,40,21,21,0,0,0,0,0,12.30,2010
11,Marcedes Lewis,TE,2,JAX,LAC,9,5,56,70,0,26,8,14,0,0,0,0,0,12.00,2010
12,Martellus Bennett,TE,2,DAL,CHI,8,7,88,45,0,16,6,6,0,0,0,0,0,11.50,2010
13,Greg Olsen,TE,2,CHI,DAL,1,1,100,39,1,39,39,39,0,0,0,0,0,10.90,2010
14,Tony Moeaki,TE,2,KC,CLE,10,5,50,58,0,20,6,12,0,0,0,0,0,10.80,2010
15,Benjamin Watson,TE,2,CLE,KC,6,4,67,62,0,44,10,16,0,0,0,0,0,10.20,2010
16,Jason Witten,TE,2,DAL,CHI,8,5,63,51,0,23,6,10,0,0,0,0,0,10.10,2010
17,David Thomas,TE,2,NO,SF,4,3,75,10,1,4,3,3,0,0,0,0,0,10.00,2010
18,Deon Butler,TE,2,SEA,DEN,8,5,63,50,0,20,6,10,0,0,0,0,0,10.00,2010
19,John Carlson,TE,2,SEA,DEN,10,5,50,48,0,22,5,10,0,0,0,0,0,9.80,2010
20,Zach Miller,TE,2,OAK,LAR,4,3,75,49,0,24,12,16,0,0,0,0,0,7.90,2010
21,Mike Sellers,TE,2,WAS,HOU,6,4,67,38,0,22,6,10,1,0,0,0,0,7.80,2010
22,Dante Rosario,TE,2,CAR,TB,6,3,50,47,0,26,8,16,0,0,0,0,0,7.70,2010
23,Todd Heap,TE,2,BAL,CIN,6,4,67,35,0,19,6,9,0,0,0,0,0,7.50,2010
24,Fred Davis,TE,2,WAS,HOU,1,1,100,62,0,62,62,62,0,0,0,0,0,7.20,2010
25,Jeremy Shockey,TE,2,NO,SF,5,3,60,37,0,20,7,12,0,0,0,0,0,6.70,2010
26,Brent Celek,TE,2,PHI,DET,5,3,60,27,0,11,5,9,0,0,0,0,0,5.70,2010
27,Bo Scaife,TE,2,TEN,PIT,3,3,100,20,0,7,7,7,0,0,0,0,0,5.00,2010
28,Daniel Fells,TE,2,LAR,OAK,2,1,50,36,0,36,18,36,0,0,0,0,0,4.60,2010
29,Jermaine Gresham,TE,2,CIN,BAL,5,3,60,15,0,7,3,5,0,0,0,0,0,4.50,2010
30,Owen Daniels,TE,2,HOU,WAS,5,2,40,24,0,15,5,12,0,0,0,0,0,4.40,2010
31,Tony Gonzalez,TE,2,ATL,ARI,2,2,100,19,0,13,10,10,0,0,0,0,0,3.90,2010
32,Joel Dreessen,TE,2,HOU,WAS,1,1,100,28,0,28,28,28,0,0,0,0,0,3.80,2010
33,Delanie Walker,TE,2,SF,NO,2,2,100,26,0,22,13,13,0,0,0,1,1,3.60,2010
34,Jonathan Stupar,TE,2,BUF,GB,2,2,100,14,0,9,7,7,0,0,0,0,0,3.40,2010
35,Jimmy Kleinsasser,TE,2,MIN,MIA,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2010
36,Ed Dickson,TE,2,BAL,CIN,2,1,50,17,0,17,9,17,0,0,0,0,0,2.70,2010
37,Daniel Graham,TE,2,DEN,SEA,3,2,67,6,0,10,2,3,0,0,0,0,0,2.60,2010
38,Garrett Mills,TE,2,PHI,DET,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2010
39,Rob Gronkowski,TE,2,NE,NYJ,2,1,50,14,0,14,7,14,0,0,0,0,0,2.40,2010
40,Billy Bajema,TE,2,LAR,OAK,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2010
41,Heath Miller,TE,2,PIT,TEN,4,2,50,3,0,5,1,2,0,0,0,0,0,2.30,2010
42,Ben Patrick,TE,2,ARI,ATL,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2010
43,Reggie Kelly,TE,2,CIN,BAL,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2010
44,Craig Stevens,TE,2,TEN,PIT,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2010
45,Bear Pascoe,TE,2,NYG,IND,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2010
46,Nate Byham,TE,2,SF,NO,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2010
47,Tony Scheffler,TE,2,DET,PHI,4,1,25,5,0,5,1,5,0,0,0,0,0,1.50,2010
48,Jared Cook,TE,2,TEN,PIT,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2010
49,Ernest Wilford,TE,2,JAX,LAC,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2010
50,Dennis Pitta,TE,2,BAL,CIN,3,1,33,1,0,1,0,1,0,0,0,0,0,1.10,2010
