Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Andre Johnson,WR,2,HOU,WAS,17,12,71,158,1,34,9,13,0,0,0,0,0,36.80,2010
2,Kevin Walter,WR,2,HOU,WAS,11,11,100,144,1,35,13,13,0,0,0,0,0,34.40,2010
3,Mike Sims-Walker,WR,2,JAX,LAC,12,10,83,105,1,20,9,11,0,0,0,1,1,28.50,2010
4,Miles Austin,WR,2,DAL,CHI,15,10,67,142,0,21,10,14,0,0,0,0,0,27.20,2010
5,DeSean Jackson,WR,2,PHI,DET,7,4,57,135,1,53,19,34,1,5,0,0,0,27.00,2010
6,Demaryius Thomas,WR,2,DEN,SEA,9,8,89,97,1,21,11,12,0,0,0,0,0,23.70,2010
7,Reggie Wayne,WR,2,IND,NYG,9,7,78,96,1,34,11,14,0,0,0,0,0,22.60,2010
8,Louis Murphy,WR,2,OAK,LAR,10,6,60,91,1,27,9,15,0,0,0,0,0,21.10,2010
9,Roddy White,WR,2,ATL,ARI,12,7,58,78,1,24,7,11,0,0,0,0,0,20.80,2010
10,Malcom Floyd,WR,2,LAC,JAX,4,3,75,95,1,54,24,32,0,0,0,0,0,18.50,2010
11,Santana Moss,WR,2,WAS,HOU,13,10,77,89,0,13,7,9,1,-8,0,0,0,18.10,2010
12,Devin Hester,WR,2,CHI,DAL,6,4,67,77,1,38,13,19,0,0,0,0,0,17.70,2010
13,Mario Manningham,WR,2,NYG,IND,6,4,67,75,1,54,13,19,1,2,0,0,0,17.70,2010
14,Eddie Royal,WR,2,DEN,SEA,5,5,100,65,1,34,13,13,0,0,0,0,0,17.50,2010
15,Braylon Edwards,WR,2,NYJ,NE,6,5,83,45,1,13,8,9,0,0,0,0,0,17.50,2010
16,Jacoby Jones,WR,2,HOU,WAS,9,6,67,53,1,20,6,9,0,0,0,0,0,17.30,2010
17,Calvin Johnson,WR,2,DET,PHI,11,4,36,50,1,19,5,13,0,0,0,0,0,17.00,2010
