Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Larry Fitzgerald,WR,17,ARI,SF,17,11,65,125,1,31,7,11,0,0,0,0,0,32.50,2010
2,Jerome Simpson,WR,17,CIN,BAL,14,12,86,123,1,21,9,10,1,2,0,2,2,31.50,2010
3,Mario Manningham,WR,17,NYG,WAS,7,4,57,101,1,92,14,25,0,0,0,0,0,23.10,2010
4,Mike Wallace,WR,17,PIT,CLE,5,3,60,105,1,56,21,35,0,0,0,0,0,22.50,2010
5,Nate Burleson,WR,17,DET,MIN,8,6,75,83,1,33,10,14,1,20,0,0,0,22.30,2010
6,Reggie Wayne,WR,17,IND,TEN,10,9,90,68,1,12,7,8,0,0,0,0,0,21.80,2010
7,Pierre Garcon,WR,17,IND,TEN,13,7,54,78,1,30,6,11,0,0,0,0,0,20.80,2010
8,Chad Hall,WR,17,PHI,DAL,8,6,75,84,1,48,11,14,1,2,0,0,0,20.60,2010
9,Kenny Britt,WR,17,TEN,IND,9,5,56,85,1,22,9,17,0,0,0,0,0,19.50,2010
10,Roddy White,WR,17,ATL,CAR,8,6,75,62,1,14,8,10,0,0,0,0,0,18.20,2010
11,Julian Edelman,WR,17,NE,MIA,5,3,60,72,0,40,14,24,1,13,0,0,0,17.50,2010
12,Dezmon Briscoe,WR,17,TB,NO,5,4,80,65,1,54,13,16,0,0,0,0,0,16.50,2010
13,Brandon Lloyd,WR,17,DEN,LAC,14,5,36,73,1,17,5,15,1,-18,0,0,0,16.50,2010
14,Anthony Armstrong,WR,17,WAS,NYG,9,2,22,84,1,64,9,42,0,0,0,0,0,16.40,2010
15,Andre Caldwell,WR,17,CIN,BAL,11,7,64,94,0,39,9,13,0,0,0,0,0,16.40,2010
16,Brandon LaFell,WR,17,CAR,ATL,8,4,50,63,0,28,8,16,1,60,0,0,0,16.30,2010
17,Brandon Tate,WR,17,NE,MIA,3,2,67,82,1,42,27,41,0,0,0,0,0,16.20,2010
18,Hines Ward,WR,17,PIT,CLE,6,5,83,45,1,16,8,9,0,0,0,0,0,15.50,2010
19,Santana Moss,WR,17,WAS,NYG,12,9,75,74,0,18,6,8,0,0,0,1,1,15.40,2010
20,Adrian Arrington,WR,17,NO,TB,9,7,78,79,0,17,9,11,0,0,0,0,0,14.90,2010
21,Brandon Marshall,WR,17,MIA,NE,12,5,42,97,0,35,8,19,0,0,0,0,0,14.70,2010
22,Percy Harvin,WR,17,MIN,DET,14,8,57,69,0,20,5,9,2,-4,0,0,0,14.50,2010
23,Mike Williams,WR,17,TB,NO,5,4,80,40,1,18,8,10,0,0,0,0,0,14.00,2010
24,Greg Jennings,WR,17,GB,CHI,10,4,40,97,0,46,10,24,0,0,0,0,0,13.70,2010
25,Rashied Davis,WR,17,CHI,GB,10,7,70,63,0,21,6,9,0,0,0,0,0,13.30,2010
26,Derek Hagan,WR,17,NYG,WAS,9,6,67,70,0,17,8,12,0,0,0,0,0,13.00,2010
27,Jacoby Ford,WR,17,OAK,KC,2,1,50,35,0,35,18,35,2,22,1,0,0,12.70,2010
28,Davone Bess,WR,17,MIA,NE,9,3,33,35,1,21,4,12,0,0,0,0,0,12.50,2010
29,Braylon Edwards,WR,17,NYJ,BUF,2,1,50,52,1,52,26,52,0,0,0,0,0,12.20,2010
30,Ted Ginn,WR,17,SF,ARI,4,2,50,41,1,37,10,21,0,0,0,1,0,12.10,2010
31,Jacoby Jones,WR,17,HOU,JAX,7,5,71,70,0,32,10,14,0,0,0,0,0,12.00,2010
32,Legedu Naanee,WR,17,LAC,DEN,9,4,44,79,0,26,9,20,0,0,0,0,0,11.90,2010
33,Dwayne Bowe,WR,17,KC,OAK,10,5,50,68,0,19,7,14,0,0,0,0,0,11.80,2010
34,Brian Robiskie,WR,17,CLE,PIT,6,2,33,35,1,20,6,18,0,0,0,0,0,11.50,2010
35,Ruvell Martin,WR,17,SEA,LAR,3,3,100,85,0,61,28,28,0,0,0,0,0,11.50,2010
36,Chaz Schilens,WR,17,OAK,KC,5,3,60,24,1,11,5,8,0,0,0,0,0,11.40,2010
37,Lance Moore,WR,17,NO,TB,9,6,67,53,0,21,6,9,0,0,0,0,0,11.30,2010
38,Steve Johnson,WR,17,BUF,NYJ,12,5,42,72,0,33,6,14,0,0,0,1,1,11.20,2010
39,Mike Williams,WR,17,SEA,LAR,6,3,50,16,1,6,3,5,0,0,0,0,0,10.60,2010
40,Eric Decker,WR,17,DEN,LAC,3,2,67,22,1,16,7,11,0,0,0,0,0,10.20,2010
41,Michael Jenkins,WR,17,ATL,CAR,8,5,63,52,0,17,7,10,0,0,0,0,0,10.20,2010
42,Jason Hill,WR,17,JAX,HOU,4,3,75,68,0,44,17,23,0,0,0,0,0,9.80,2010
43,David Gettis,WR,17,CAR,ATL,8,4,50,33,0,13,4,8,1,19,0,1,0,9.20,2010
44,Antonio Brown,WR,17,PIT,CLE,4,4,100,52,0,26,13,13,0,0,0,0,0,9.20,2010
45,Blair White,WR,17,IND,TEN,7,4,57,51,0,20,7,13,0,0,0,0,0,9.10,2010
46,Josh Morgan,WR,17,SF,ARI,4,3,75,59,0,32,15,20,0,0,0,0,0,8.90,2010
47,Ben Obomanu,WR,17,SEA,LAR,8,5,63,39,0,13,5,8,0,0,0,0,0,8.90,2010
48,Santonio Holmes,WR,17,NYJ,BUF,1,1,100,17,1,17,17,17,0,0,0,0,0,8.70,2010
49,Michael Crabtree,WR,17,SF,ARI,6,4,67,47,0,18,8,12,0,0,0,0,0,8.70,2010
50,Kevin Walter,WR,17,HOU,JAX,5,3,60,54,0,23,11,18,0,0,0,0,0,8.40,2010
