Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Michael Vick,QB,15,PHI,NYG,21,35,60,242,7,3,1,98,10,130,13,1,42.68,2010
2,Rex Grossman,QB,15,WAS,DAL,25,43,58,322,8,4,2,93,1,-1,-1,0,32.78,2010
3,Eli Manning,QB,15,NYG,PHI,23,39,59,289,7,4,1,106,0,0,0,0,26.56,2010
4,Jon Kitna,QB,15,DAL,WAS,25,37,68,305,8,2,0,111,4,11,3,0,24.30,2010
5,Tim Tebow,QB,15,DEN,OAK,8,16,50,138,9,1,0,101,8,78,10,1,23.32,2010
6,Matt Schaub,QB,15,HOU,TEN,35,54,65,325,6,2,1,86,0,0,0,0,23.00,2010
7,Philip Rivers,QB,15,LAC,SF,19,25,76,273,11,3,0,151,0,0,0,0,22.92,2010
8,Drew Brees,QB,15,NO,BAL,29,46,63,267,6,3,1,91,0,0,0,0,21.68,2010
9,Matt Flynn,QB,15,GB,NE,24,37,65,251,7,3,1,100,3,13,4,0,21.34,2010
10,David Garrard,QB,15,JAX,IND,24,38,63,294,8,2,1,94,4,8,2,0,19.56,2010
11,Jay Cutler,QB,15,CHI,MIN,14,24,58,194,8,3,1,107,1,-1,-1,0,18.66,2010
12,Matt Ryan,QB,15,ATL,SEA,20,35,57,174,5,3,1,87,6,6,1,0,18.56,2010
13,Ryan Fitzpatrick,QB,15,BUF,MIA,16,26,62,223,9,2,1,99,3,19,6,0,17.82,2010
14,Colt McCoy,QB,15,CLE,CIN,19,25,76,243,10,2,0,133,0,0,0,0,17.72,2010
15,Peyton Manning,QB,15,IND,JAX,29,39,74,229,6,2,0,106,0,0,0,0,17.16,2010
16,Ben Roethlisberger,QB,15,PIT,NYJ,23,44,52,264,6,1,0,78,2,25,13,0,17.06,2010
17,Josh Freeman,QB,15,TB,DET,21,32,66,251,8,1,0,100,5,29,6,0,16.94,2010
18,Drew Stanton,QB,15,DET,TB,23,37,62,252,7,1,0,91,2,24,12,0,16.48,2010
19,Kerry Collins,QB,15,TEN,HOU,14,24,58,237,10,2,1,102,2,-2,-1,0,16.28,2010
20,Jason Campbell,QB,15,OAK,DEN,15,26,58,238,9,1,2,69,5,41,8,0,15.62,2010
21,Joe Flacco,QB,15,BAL,NO,10,20,50,172,9,2,0,113,1,2,2,0,15.08,2010
22,Tom Brady,QB,15,NE,GB,15,24,63,163,7,2,0,110,0,0,0,0,14.52,2010
23,Mark Sanchez,QB,15,NYJ,PIT,19,29,66,170,6,0,0,81,3,15,5,1,14.30,2010
24,Chad Henne,QB,15,MIA,BUF,33,45,73,276,6,1,1,87,0,0,0,0,14.04,2010
25,Joe Webb,QB,15,MIN,CHI,15,26,58,129,5,0,2,39,6,38,6,1,12.96,2010
26,Charlie Whitehurst,QB,15,SEA,ATL,8,16,50,83,5,0,0,65,3,10,3,1,12.32,2010
27,Matt Cassel,QB,15,KC,LAR,15,29,52,184,6,1,1,69,6,17,3,0,12.06,2010
28,Jimmy Clausen,QB,15,CAR,ARI,13,19,68,141,7,1,0,108,5,14,3,0,11.04,2010
29,Carson Palmer,QB,15,CIN,CLE,14,23,61,209,9,0,0,91,5,-1,0,0,8.26,2010
30,John Skelton,QB,15,ARI,CAR,17,33,52,196,6,0,1,57,2,10,5,0,6.84,2010
31,Alex Smith,QB,15,SF,LAC,19,29,66,165,6,0,1,66,1,6,6,0,6.20,2010
32,Brett Favre,QB,15,MIN,CHI,5,7,71,63,9,1,1,99,1,0,0,0,5.52,2010
33,Sam Bradford,QB,15,LAR,KC,21,43,49,181,4,0,2,41,2,2,1,0,5.44,2010
34,Matt Hasselbeck,QB,15,SEA,ATL,10,17,59,71,4,0,2,29,2,4,2,0,0.24,2010
35,Josh Johnson,QB,15,TB,DET,1,1,100,1,1,0,0,79,0,0,0,0,0.04,2010
36,Chase Daniel,QB,15,NO,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
37,Sage Rosenfels,QB,15,NYG,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
38,Kyle Boller,QB,15,OAK,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
39,Billy Volek,QB,15,LAC,SF,0,0,0,0,0,0,0,0,3,-2,-1,0,-0.20,2010
