Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Ray Rice,RB,15,BAL,NO,31,153,5,1,7,5,80,1,0,0,43.30,2010
2,Jamaal Charles,RB,15,KC,LAR,11,126,12,1,5,3,27,0,0,0,27.30,2010
3,Cedric Benson,RB,15,CIN,CLE,31,150,5,1,1,0,0,0,0,0,24.00,2010
4,Maurice Morris,RB,15,DET,TB,15,109,7,1,4,3,10,0,0,0,23.90,2010
5,Chris Johnson,RB,15,TEN,HOU,24,130,5,1,2,1,7,0,0,0,23.70,2010
6,Donald Brown,RB,15,IND,JAX,14,129,9,1,1,1,4,0,0,0,23.30,2010
7,Darren McFadden,RB,15,OAK,DEN,20,119,6,0,4,4,39,0,1,1,21.80,2010
8,Steven Jackson,RB,15,LAR,KC,19,67,4,1,6,5,37,0,0,0,21.40,2010
9,Ryan Torain,RB,15,WAS,DAL,11,53,5,0,6,5,48,1,0,0,21.10,2010
10,LeGarrette Blount,RB,15,TB,DET,15,110,7,1,0,0,0,0,0,0,20.00,2010
11,Rashard Mendenhall,RB,15,PIT,NYJ,17,100,6,1,1,0,0,0,0,0,19.00,2010
12,Tashard Choice,RB,15,DAL,WAS,15,53,4,1,5,4,31,0,0,0,18.40,2010
13,Jonathan Stewart,RB,15,CAR,ARI,27,137,5,0,2,1,2,0,1,1,16.90,2010
14,Marcel Reece,FB,15,OAK,DEN,3,9,3,0,6,2,79,1,0,0,16.80,2010
15,Thomas Jones,RB,15,KC,LAR,22,62,3,1,1,1,16,0,0,0,14.80,2010
16,Marshawn Lynch,RB,15,SEA,ATL,12,60,5,1,1,1,17,0,0,0,14.70,2010
17,Rashad Jennings,RB,15,JAX,IND,3,13,4,0,8,7,64,0,0,0,14.70,2010
18,Michael Bush,RB,15,OAK,DEN,12,24,2,2,0,0,0,0,0,0,14.40,2010
19,John Kuhn,FB,15,GB,NE,6,21,4,0,3,3,27,1,0,0,13.80,2010
20,Felix Jones,RB,15,DAL,WAS,12,70,6,0,3,2,47,0,0,0,13.70,2010
21,BenJarvus Green-Ellis,RB,15,NE,GB,6,38,6,1,2,2,12,0,0,0,13.00,2010
22,Jason Snelling,RB,15,ATL,SEA,4,6,2,0,5,4,15,1,2,0,12.10,2010
23,Arian Foster,RB,15,HOU,TEN,11,15,1,0,7,6,46,0,0,0,12.10,2010
24,LeSean McCoy,RB,15,PHI,NYG,10,64,6,0,6,4,13,0,0,0,11.70,2010
25,Toby Gerhart,RB,15,MIN,CHI,16,77,5,0,4,3,18,0,1,1,11.50,2010
26,Ronnie Brown,RB,15,MIA,BUF,10,39,4,1,1,1,3,0,0,0,11.20,2010
27,Brandon Jackson,RB,15,GB,NE,22,99,5,0,2,1,3,0,0,0,11.20,2010
28,Brian Westbrook,RB,15,SF,LAC,8,22,3,1,4,2,8,0,0,0,11.00,2010
29,Matt Forte,RB,15,CHI,MIN,17,92,5,0,1,1,6,0,0,0,10.80,2010
30,Mike Tolbert,FB,15,LAC,SF,17,46,3,1,1,0,0,0,0,0,10.60,2010
31,Ricky Williams,RB,15,MIA,BUF,7,19,3,0,6,5,34,0,0,0,10.30,2010
32,Peyton Hillis,RB,15,CLE,CIN,14,59,4,0,3,2,23,0,0,0,10.20,2010
33,Reggie Bush,RB,15,NO,BAL,4,-4,-1,0,7,7,36,0,0,0,10.20,2010
34,Ahmad Bradshaw,RB,15,NYG,PHI,19,66,4,0,2,2,14,0,0,0,10.00,2010
35,Maurice Jones-Drew,RB,15,JAX,IND,15,46,3,0,3,2,22,0,0,0,8.80,2010
36,Cadillac Williams,RB,15,TB,DET,7,38,5,0,3,2,26,0,0,0,8.40,2010
37,Michael Turner,RB,15,ATL,SEA,25,82,3,0,0,0,0,0,0,0,8.20,2010
38,Danny Woodhead,RB,15,NE,GB,9,59,7,0,2,1,12,0,0,0,8.10,2010
39,Darren Sproles,RB,15,LAC,SF,2,1,1,0,6,5,30,0,0,0,8.10,2010
40,Javon Ringer,RB,15,TEN,HOU,4,19,5,1,0,0,0,0,0,0,7.90,2010
41,Mike Goodson,RB,15,CAR,ARI,10,21,2,0,3,2,27,0,0,0,6.80,2010
42,LaDainian Tomlinson,RB,15,NYJ,PIT,11,49,5,0,1,1,6,0,0,0,6.50,2010
43,Tim Hightower,RB,15,ARI,CAR,6,16,3,0,4,3,12,0,1,0,5.80,2010
44,CJ Spiller,RB,15,BUF,MIA,9,16,2,0,2,2,21,0,0,0,5.70,2010
45,Ryan Mathews,RB,15,LAC,SF,17,56,3,0,0,0,0,0,0,0,5.60,2010
46,Shonn Greene,RB,15,NYJ,PIT,12,40,3,0,2,1,5,0,0,0,5.50,2010
47,Willis McGahee,RB,15,BAL,NO,7,53,8,0,0,0,0,0,0,0,5.30,2010
48,Earnest Graham,RB,15,TB,DET,1,-1,-1,0,3,3,21,0,0,0,5.00,2010
49,Dimitri Nance,RB,15,GB,NE,6,11,2,0,2,2,16,0,0,0,4.70,2010
50,Anthony Dixon,RB,15,SF,LAC,6,33,6,0,1,1,2,0,0,0,4.50,2010
