Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Carlos Hyde,RB,1,SF,MIN,26,168,7,2,2,2,14,0,0,0,35.20,2015
2,Matt Forte,RB,1,CHI,GB,24,141,6,1,8,5,25,0,0,0,30.60,2015
3,Chris Ivory,RB,1,NYJ,CLE,20,91,5,2,1,1,9,0,0,0,23.00,2015
4,Bishop Sankey,RB,1,TEN,TB,12,74,6,1,3,2,12,1,1,0,22.60,2015
5,Jamaal Charles,RB,1,KC,HOU,16,57,4,0,8,5,46,1,1,0,21.30,2015
6,Danny Woodhead,RB,1,LAC,DET,13,43,3,2,6,3,19,0,0,0,21.20,2015
7,Mark Ingram,RB,1,NO,ARI,9,24,3,0,9,8,98,0,0,0,20.20,2015
8,Darren Sproles,RB,1,PHI,ATL,5,50,10,0,9,7,76,0,1,0,19.60,2015
9,Ameer Abdullah,RB,1,DET,LAC,7,50,7,1,4,4,44,0,1,0,19.40,2015
10,Jeremy Hill,RB,1,CIN,OAK,19,63,3,2,0,0,0,0,0,0,18.30,2015
11,DeMarco Murray,RB,1,PHI,ATL,8,9,1,1,5,4,11,1,0,0,18.00,2015
12,Eddie Lacy,RB,1,GB,CHI,19,85,5,1,3,2,14,0,0,0,17.90,2015
13,Marcel Reece,FB,1,OAK,CIN,0,0,0,0,4,3,26,2,0,0,17.60,2015
14,Marshawn Lynch,RB,1,SEA,LAR,18,73,4,0,7,5,31,0,0,0,17.40,2015
15,DeAngelo Williams,RB,1,PIT,NE,21,127,6,0,1,1,5,0,0,0,17.20,2015
16,Benjamin Cunningham,RB,1,LAR,SEA,16,45,3,0,7,4,77,0,0,0,16.20,2015
17,Dion Lewis,RB,1,NE,PIT,15,69,5,0,5,4,51,0,1,0,16.00,2015
18,Alfred Morris,RB,1,WAS,MIA,25,121,5,0,0,0,0,0,0,0,15.10,2015
19,Latavius Murray,RB,1,OAK,CIN,11,44,4,0,7,7,36,0,0,0,15.00,2015
20,Lance Dunbar,RB,1,DAL,NYG,0,0,0,0,8,8,70,0,0,0,15.00,2015
21,Giovani Bernard,RB,1,CIN,OAK,8,63,8,0,6,6,25,0,0,0,14.80,2015
22,Joseph Randle,RB,1,DAL,NYG,16,65,4,0,3,3,42,0,1,0,13.70,2015
23,Andre Ellington,RB,1,ARI,NO,12,69,6,1,3,1,7,0,1,1,13.60,2015
24,David Johnson,RB,1,ARI,NO,0,0,0,0,2,1,55,1,0,0,12.50,2015
25,Jonathan Stewart,RB,1,CAR,JAX,18,56,3,0,4,4,25,0,0,0,12.10,2015
26,Khiry Robinson,RB,1,NO,ARI,8,19,2,0,6,5,51,0,0,0,12.00,2015
27,Ryan Mathews,RB,1,PHI,ATL,3,4,1,1,4,3,24,0,0,0,11.80,2015
28,Theo Riddick,RB,1,DET,LAC,0,0,0,0,2,2,37,1,0,0,11.70,2015
29,LeSean McCoy,RB,1,BUF,IND,17,41,2,0,4,3,46,0,0,0,11.70,2015
30,Karlos Williams,RB,1,BUF,IND,6,55,9,1,0,0,0,0,0,0,11.50,2015
31,Rashad Jennings,RB,1,NYG,DAL,13,52,4,1,1,0,0,0,0,0,11.20,2015
32,Shane Vereen,RB,1,NYG,DAL,3,14,5,0,5,4,45,0,1,0,9.90,2015
33,Bilal Powell,RB,1,NYJ,CLE,12,62,5,0,4,2,16,0,0,0,9.80,2015
34,TJ Yeldon,RB,1,JAX,CAR,12,51,4,0,4,3,16,0,0,0,9.70,2015
35,Justin Forsett,RB,1,BAL,DEN,14,43,3,0,7,4,13,0,0,0,9.60,2015
36,CJ Anderson,RB,1,DEN,BAL,12,29,2,0,8,4,19,0,0,0,8.80,2015
37,Melvin Gordon,RB,1,LAC,DET,14,51,4,0,3,3,16,0,1,1,8.70,2015
38,Lamar Miller,RB,1,MIA,WAS,13,53,4,0,1,1,22,0,0,0,8.50,2015
39,Adrian Peterson,RB,1,MIN,SF,10,31,3,0,3,3,21,0,0,0,8.20,2015
40,Tevin Coleman,RB,1,ATL,PHI,20,80,4,0,2,0,0,0,0,0,8.00,2015
41,Devonta Freeman,RB,1,ATL,PHI,10,18,2,0,4,3,29,0,0,0,7.70,2015
42,Will Johnson,FB,1,PIT,NE,4,7,2,1,0,0,0,0,0,0,6.70,2015
43,Denard Robinson,RB,1,JAX,CAR,5,19,4,0,2,2,26,0,0,0,6.50,2015
44,Doug Martin,RB,1,TB,TEN,11,52,5,0,1,1,2,0,0,0,6.40,2015
45,Anthony Dixon,RB,1,BUF,IND,3,1,0,1,0,0,0,0,0,0,6.10,2015
46,Joique Bell,RB,1,DET,LAC,6,14,2,0,2,2,27,0,0,0,6.10,2015
47,Alfred Blue,RB,1,HOU,KC,9,42,5,0,2,1,7,0,0,0,5.90,2015
48,Kyle Juszczyk,FB,1,BAL,DEN,0,0,0,0,4,4,17,0,0,0,5.70,2015
49,Charles Sims,RB,1,TB,TEN,5,12,2,0,5,2,23,0,0,0,5.50,2015
50,Jamize Olawale,FB,1,OAK,CIN,1,6,6,0,3,3,19,0,0,0,5.50,2015
