Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Tyler Eifert,TE,1,CIN,OAK,12,9,75,104,2,31,9,12,0,0,0,0,0,34.40,2015
2,Rob Gronkowski,TE,1,NE,PIT,8,5,63,94,3,52,12,19,0,0,0,0,0,32.40,2015
3,Travis Kelce,TE,1,KC,HOU,6,6,100,106,2,42,18,18,0,0,0,0,0,31.60,2015
4,Austin Seferian-Jenkins,TE,1,TB,TEN,7,5,71,110,2,41,16,22,0,0,0,0,0,31.00,2015
5,Jason Witten,TE,1,DAL,NYG,9,8,89,60,2,15,7,8,0,0,0,0,0,26.00,2015
6,Jordan Reed,TE,1,WAS,MIA,11,7,64,63,1,25,6,9,0,0,0,0,0,19.30,2015
7,Ladarius Green,TE,1,LAC,DET,6,5,83,74,1,22,12,15,0,0,0,0,0,18.40,2015
8,Darren Fells,TE,1,ARI,NO,5,4,80,82,1,48,16,21,0,0,0,0,0,18.20,2015
9,Jimmy Graham,TE,1,SEA,LAR,8,6,75,51,1,19,6,9,0,0,0,0,0,17.10,2015
10,Martellus Bennett,TE,1,CHI,GB,7,5,71,55,1,24,8,11,0,0,0,0,0,16.50,2015
11,Heath Miller,TE,1,PIT,NE,11,8,73,84,0,18,8,11,0,0,0,0,0,16.40,2015
12,Eric Ebron,TE,1,DET,LAC,5,4,80,53,1,18,11,13,0,0,0,0,0,15.30,2015
13,Jared Cook,TE,1,LAR,SEA,6,5,83,85,0,30,14,17,0,0,0,0,0,13.50,2015
14,Delanie Walker,TE,1,TEN,TB,3,3,100,43,1,22,14,14,0,0,0,0,0,13.30,2015
15,Lance Kendricks,TE,1,LAR,SEA,2,2,100,42,1,37,21,21,0,0,0,0,0,12.20,2015
16,Jordan Cameron,TE,1,MIA,WAS,7,4,57,73,0,27,10,18,0,0,0,0,0,11.30,2015
17,Dwayne Allen,TE,1,IND,BUF,6,3,50,17,1,8,3,6,0,0,0,0,0,10.70,2015
18,Kyle Rudolph,TE,1,MIN,SF,7,5,71,53,0,19,8,11,0,0,0,0,0,10.30,2015
19,Gavin Escobar,TE,1,DAL,NYG,2,2,100,8,1,6,4,4,0,0,0,0,0,8.80,2015
20,Charles Clay,TE,1,BUF,IND,4,4,100,43,0,27,11,11,0,0,0,1,0,8.30,2015
21,Vernon Davis,TE,1,SF,MIN,6,3,50,47,0,20,8,16,0,0,0,0,0,7.70,2015
22,Zach Ertz,TE,1,PHI,ATL,8,3,38,46,0,21,6,15,0,0,0,0,0,7.60,2015
23,Scott Chandler,TE,1,NE,PIT,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2015
24,Garrett Celek,TE,1,SF,MIN,4,3,75,40,0,20,10,13,0,0,0,0,0,7.00,2015
25,Gary Barnidge,TE,1,CLE,NYJ,5,3,60,38,0,22,8,13,0,0,0,0,0,6.80,2015
26,Richard Rodgers,TE,1,GB,CHI,3,3,100,27,0,20,9,9,1,11,0,0,0,6.80,2015
27,Daniel Fells,TE,1,NYG,DAL,4,3,75,33,0,13,8,11,0,0,0,0,0,6.30,2015
28,Larry Donnell,TE,1,NYG,DAL,4,3,75,21,0,8,5,7,0,0,0,1,0,5.10,2015
29,Benjamin Watson,TE,1,NO,ARI,5,3,60,19,0,8,4,6,0,0,0,0,0,4.90,2015
30,Jacob Tamme,TE,1,ATL,PHI,3,3,100,19,0,8,6,6,0,0,0,0,0,4.90,2015
31,Crockett Gillmore,TE,1,BAL,DEN,4,2,50,23,0,14,6,12,0,0,0,0,0,4.30,2015
32,Coby Fleener,TE,1,IND,BUF,1,1,100,5,0,5,5,5,0,0,0,0,0,3.50,2015
33,Ryan Griffin,TE,1,HOU,KC,4,1,25,18,0,18,5,18,0,0,0,0,0,2.80,2015
34,Anthony Fasano,TE,1,TEN,TB,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2015
35,Derek Carrier,TE,1,WAS,MIA,2,2,100,8,0,9,4,4,0,0,0,0,0,2.80,2015
36,CJ Fiedorowicz,TE,1,HOU,KC,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2015
37,Maxx Williams,TE,1,BAL,DEN,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2015
38,Owen Daniels,TE,1,DEN,BAL,2,2,100,5,0,9,3,3,0,0,0,0,0,2.50,2015
39,Jim Dray,TE,1,CLE,NYJ,3,1,33,13,0,13,4,13,0,0,0,0,0,2.30,2015
40,Greg Olsen,TE,1,CAR,JAX,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2015
41,Ed Dickson,TE,1,CAR,JAX,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2015
42,Brent Celek,TE,1,PHI,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2015
43,Vance McDonald,TE,1,SF,MIN,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2015
44,Jermaine Gresham,TE,1,ARI,NO,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2015
45,Mychal Rivera,TE,1,OAK,CIN,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2015
46,Levine Toilolo,TE,1,ATL,PHI,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2015
47,Rhett Ellison,TE,1,MIN,SF,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2015
48,Clive Walford,TE,1,OAK,CIN,2,1,50,1,0,1,1,1,0,0,0,0,0,1.10,2015
49,Michael Williams,TE,1,NE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
50,Michael Hoomanawanui,TE,1,NE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2015
