Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Julio Jones,WR,1,ATL,PHI,11,9,82,141,2,44,13,16,0,0,0,0,0,38.10,2015
2,Keenan Allen,WR,1,LAC,DET,17,15,88,166,0,21,10,11,0,0,0,0,0,34.60,2015
3,DeAndre Hopkins,WR,1,HOU,KC,13,9,69,98,2,17,8,11,0,0,0,0,0,32.80,2015
4,Antonio Brown,WR,1,PIT,NE,11,9,82,133,1,37,12,15,0,0,0,0,0,31.30,2015
5,Jordan Matthews,WR,1,PHI,ATL,13,10,77,102,0,25,8,10,0,0,0,0,0,23.20,2015
6,Kendall Wright,WR,1,TEN,TB,4,4,100,101,1,52,25,25,0,0,0,0,0,23.10,2015
7,Julian Edelman,WR,1,NE,PIT,12,11,92,97,0,14,8,9,1,9,0,0,0,21.60,2015
8,James Jones,WR,1,GB,CHI,4,4,100,51,2,34,13,13,0,0,0,0,0,21.10,2015
9,Jarvis Landry,WR,1,MIA,WAS,12,8,67,53,0,20,4,7,1,14,0,0,0,20.70,2015
10,Steve Johnson,WR,1,LAC,DET,6,6,100,82,1,34,14,14,0,0,0,0,0,20.20,2015
11,Percy Harvin,WR,1,BUF,IND,5,5,100,79,1,51,16,16,1,9,0,0,0,19.80,2015
12,Nate Washington,WR,1,HOU,KC,11,6,55,105,0,32,10,18,0,0,0,0,0,19.50,2015
13,Brandon Marshall,WR,1,NYJ,CLE,9,6,67,62,1,18,7,10,0,0,0,0,0,18.20,2015
14,Travis Benjamin,WR,1,CLE,NYJ,3,3,100,89,1,54,30,30,0,0,0,0,0,17.90,2015
15,Donte Moncrief,WR,1,IND,BUF,11,6,55,46,1,15,4,8,0,0,0,0,0,16.60,2015
16,TY Hilton,WR,1,IND,BUF,14,7,50,88,0,30,6,13,0,0,0,0,0,15.80,2015
17,Rashad Greene,WR,1,JAX,CAR,13,7,54,28,1,6,2,4,0,0,0,0,0,15.80,2015
18,Jermaine Kearse,WR,1,SEA,LAR,10,8,80,76,0,23,8,10,0,0,0,0,0,15.60,2015
19,Tavon Austin,WR,1,LAR,SEA,5,2,40,-2,0,7,0,-1,4,17,1,1,0,15.50,2015
20,Randall Cobb,WR,1,GB,CHI,5,5,100,38,1,10,8,8,0,0,0,0,0,14.80,2015
21,Larry Fitzgerald,WR,1,ARI,NO,8,6,75,87,0,29,11,15,0,0,0,0,0,14.70,2015
22,John Brown,WR,1,ARI,NO,7,4,57,46,1,14,7,12,0,0,0,0,0,14.60,2015
23,Jerricho Cotchery,WR,1,CAR,JAX,6,4,67,45,1,24,8,11,0,0,0,0,0,14.50,2015
24,Emmanuel Sanders,WR,1,DEN,BAL,12,8,67,65,0,18,5,8,0,0,0,0,0,14.50,2015
25,Brandon Coleman,WR,1,NO,ARI,7,4,57,41,1,19,6,10,0,0,0,0,0,14.10,2015
26,Rishard Matthews,WR,1,MIA,WAS,6,4,67,34,1,15,6,9,0,0,0,0,0,13.40,2015
27,Pierre Garcon,WR,1,WAS,MIA,8,6,75,74,0,22,9,12,0,0,0,0,0,13.40,2015
28,Tyler Lockett,WR,1,SEA,LAR,4,4,100,34,0,12,9,9,0,0,0,0,0,13.40,2015
29,Demaryius Thomas,WR,1,DEN,BAL,11,7,64,60,0,11,6,9,0,0,0,0,0,13.00,2015
30,Alshon Jeffery,WR,1,CHI,GB,11,5,46,78,0,25,7,16,0,0,0,0,0,12.80,2015
31,Roddy White,WR,1,ATL,PHI,8,4,50,84,0,25,11,21,0,0,0,0,0,12.40,2015
32,Mike Wallace,WR,1,MIN,SF,7,6,86,63,0,19,9,11,0,0,0,0,0,12.30,2015
33,Eric Decker,WR,1,NYJ,CLE,3,2,67,37,1,22,12,19,0,0,0,0,0,11.70,2015
34,AJ Green,WR,1,CIN,OAK,8,5,63,63,0,30,8,13,0,0,0,0,0,11.30,2015
35,Terrance Williams,WR,1,DAL,NYG,8,5,63,60,0,21,8,12,0,0,0,0,0,11.00,2015
36,Markus Wheaton,WR,1,PIT,NE,7,3,43,55,0,26,8,18,0,0,0,0,0,10.50,2015
37,Doug Baldwin,WR,1,SEA,LAR,9,7,78,35,0,8,4,5,0,0,0,0,0,10.50,2015
38,Harry Douglas,WR,1,TEN,TB,2,2,100,24,1,20,12,12,0,0,0,0,0,10.40,2015
39,Jeremy Maclin,WR,1,KC,HOU,9,5,56,52,0,20,6,10,0,0,0,0,0,10.20,2015
40,Allen Hurns,WR,1,JAX,CAR,7,5,71,60,0,24,9,12,0,0,0,1,1,10.00,2015
41,Davante Adams,WR,1,GB,CHI,8,4,50,59,0,25,7,15,0,0,0,0,0,9.90,2015
42,Darrius Heyward-Bey,WR,1,PIT,NE,7,4,57,58,0,43,8,15,0,0,0,0,0,9.80,2015
43,Dez Bryant,WR,1,DAL,NYG,7,5,71,48,0,18,7,10,0,0,0,0,0,9.80,2015
44,Cecil Shorts,WR,1,HOU,KC,8,4,50,57,0,20,7,14,0,0,0,0,0,9.70,2015
45,Amari Cooper,WR,1,OAK,CIN,9,5,56,47,0,24,5,9,0,0,0,0,0,9.70,2015
46,Chris Owusu,WR,1,NYJ,CLE,6,4,67,55,0,43,9,14,0,0,0,0,0,9.50,2015
47,Odell Beckham Jr,WR,1,NYG,DAL,8,5,63,44,0,16,6,9,0,0,0,0,0,9.40,2015
48,Brandin Cooks,WR,1,NO,ARI,8,4,50,49,0,30,6,12,1,4,0,0,0,9.30,2015
49,Vincent Jackson,WR,1,TB,TEN,11,4,36,51,0,18,5,13,0,0,0,0,0,9.10,2015
50,Stedman Bailey,WR,1,LAR,SEA,4,3,75,58,0,29,15,19,0,0,0,0,0,8.80,2015
