Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Alshon Jeffery,WR,5,CHI,NO,13,10,77,218,1,58,17,22,0,0,0,0,0,40.80,2013
2,Dez Bryant,WR,5,DAL,DEN,10,6,60,141,2,79,14,24,0,0,0,1,1,34.10,2013
3,TY Hilton,WR,5,IND,SEA,6,5,83,140,2,73,23,28,0,0,0,0,0,34.00,2013
4,Terrance Williams,WR,5,DAL,DEN,4,4,100,151,1,82,38,38,1,2,0,0,0,30.30,2013
5,DeSean Jackson,WR,5,PHI,NYG,12,7,58,132,1,56,11,19,0,0,0,0,0,29.20,2013
6,Rueben Randle,WR,5,NYG,PHI,13,6,46,96,2,26,7,16,0,0,0,0,0,27.60,2013
7,Justin Blackmon,WR,5,JAX,LAR,9,5,56,136,1,67,15,27,0,0,0,0,0,27.60,2013
8,Keenan Allen,WR,5,LAC,OAK,9,6,67,115,1,30,13,19,0,0,0,0,0,26.50,2013
9,Hakeem Nicks,WR,5,NYG,PHI,12,9,75,142,0,49,12,16,0,0,0,0,0,26.20,2013
10,James Jones,WR,5,GB,DET,6,4,67,127,1,83,21,32,0,0,0,0,0,25.70,2013
11,Vincent Brown,WR,5,LAC,OAK,8,7,88,117,0,51,15,17,0,0,0,0,0,21.70,2013
12,Torrey Smith,WR,5,BAL,MIA,9,6,67,121,0,41,13,20,0,0,0,0,0,21.10,2013
13,Austin Pettis,WR,5,LAR,JAX,5,4,80,49,2,31,10,12,0,0,0,0,0,20.90,2013
14,Mike Wallace,WR,5,MIA,BAL,16,7,44,105,0,49,7,15,0,0,0,0,0,20.50,2013
15,Terrelle Pryor,WR,5,OAK,LAC,0,0,0,0,0,0,0,0,11,31,0,1,0,19.94,2013
16,Denarius Moore,WR,5,OAK,LAC,8,5,63,84,1,35,11,17,0,0,0,0,0,19.40,2013
17,Eric Decker,WR,5,DEN,DAL,8,5,63,87,1,57,11,17,0,0,0,1,1,18.70,2013
18,Josh Gordon,WR,5,CLE,BUF,6,4,67,86,1,37,14,22,0,0,0,0,0,18.60,2013
19,Cecil Shorts,WR,5,JAX,LAR,10,5,50,74,1,28,7,15,0,0,0,0,0,18.40,2013
20,Julio Jones,WR,5,ATL,NYJ,11,8,73,99,0,46,9,12,0,0,0,0,0,17.90,2013
21,Jeremy Kerley,WR,5,NYJ,ATL,6,5,83,68,1,21,11,14,0,0,0,0,0,17.80,2013
22,Golden Tate,WR,5,SEA,IND,11,5,46,61,1,27,6,12,0,0,0,1,0,17.10,2013
23,Wes Welker,WR,5,DEN,DAL,6,5,83,49,1,16,8,10,0,0,0,0,0,15.90,2013
24,Randall Cobb,WR,5,GB,DET,8,4,50,35,0,22,4,9,2,72,0,0,0,14.70,2013
25,Cole Beasley,WR,5,DAL,DEN,4,4,100,47,1,23,12,12,0,0,0,0,0,14.70,2013
26,Rod Streater,WR,5,OAK,LAC,3,3,100,56,1,44,19,19,0,0,0,0,0,14.60,2013
27,Reggie Wayne,WR,5,IND,SEA,9,6,67,65,0,19,7,11,0,0,0,0,0,14.50,2013
28,Kendall Wright,WR,5,TEN,KC,8,6,75,74,0,24,9,12,0,0,0,0,0,13.40,2013
29,Jordy Nelson,WR,5,GB,DET,7,5,71,82,0,31,12,16,0,0,0,0,0,13.20,2013
30,Brandon Marshall,WR,5,CHI,NO,5,4,80,30,1,12,6,8,0,0,0,0,0,13.00,2013
31,Doug Baldwin,WR,5,SEA,IND,9,5,56,80,0,27,9,16,0,0,0,0,0,13.00,2013
32,Donnie Avery,WR,5,KC,TEN,4,3,75,91,0,44,23,30,0,0,0,0,0,12.10,2013
33,Kris Durham,WR,5,DET,GB,8,3,38,30,1,13,4,10,0,0,0,0,0,12.00,2013
34,Ted Ginn,WR,5,CAR,ARI,5,4,80,78,0,32,16,20,0,0,0,0,0,11.80,2013
35,Brandon Gibson,WR,5,MIA,BAL,5,4,80,74,0,46,15,19,0,0,0,0,0,11.40,2013
36,Robert Woods,WR,5,BUF,CLE,13,5,39,64,0,24,5,13,0,0,0,0,0,11.40,2013
