Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Pierre Thomas,RB,5,NO,CHI,19,36,2,0,9,9,55,2,1,0,30.10,2013
2,Jamaal Charles,RB,5,KC,TEN,22,108,5,1,9,5,37,0,1,1,27.50,2013
3,Ray Rice,RB,5,BAL,MIA,27,74,3,2,7,6,28,0,1,1,27.20,2013
4,Knowshon Moreno,RB,5,DEN,DAL,19,93,5,1,5,5,57,0,1,0,26.00,2013
5,Fred Jackson,RB,5,BUF,CLE,17,53,3,2,6,4,40,0,0,0,25.30,2013
6,Jacquizz Rodgers,RB,5,ATL,NYJ,14,43,3,2,4,4,15,0,0,0,21.80,2013
7,Danny Woodhead,RB,5,LAC,OAK,9,17,2,0,9,9,58,1,1,1,21.50,2013
8,LeSean McCoy,RB,5,PHI,NYG,20,46,2,1,8,6,46,0,0,0,21.20,2013
9,Chris Johnson,RB,5,TEN,KC,10,17,2,0,5,4,63,1,0,0,18.00,2013
10,Arian Foster,RB,5,HOU,SF,21,98,5,0,5,4,20,0,0,0,15.80,2013
11,Matt Forte,RB,5,CHI,NO,12,55,5,0,6,4,40,0,0,0,15.50,2013
12,Marshawn Lynch,RB,5,SEA,IND,17,102,6,0,2,1,5,0,0,0,14.70,2013
13,Frank Gore,RB,5,SF,HOU,17,81,5,1,0,0,0,0,0,0,14.10,2013
14,Jason Snelling,RB,5,ATL,NYJ,7,13,2,0,5,5,10,1,0,0,13.30,2013
15,Willis McGahee,RB,5,CLE,BUF,26,72,3,1,2,0,0,0,0,0,13.20,2013
16,Rashard Mendenhall,RB,5,ARI,CAR,17,43,3,1,2,2,7,0,0,0,13.00,2013
17,BenJarvus Green-Ellis,RB,5,CIN,NE,19,67,4,1,1,0,0,0,0,0,12.70,2013
18,CJ Spiller,RB,5,BUF,CLE,8,66,8,1,0,0,0,0,0,0,12.60,2013
19,Brandon Bolden,RB,5,NE,CIN,5,24,5,0,8,6,40,0,0,0,12.40,2013
20,Andre Ellington,RB,5,ARI,CAR,7,52,7,0,4,4,31,0,0,0,12.30,2013
21,Donald Brown,RB,5,IND,SEA,6,37,6,1,2,2,3,0,0,0,12.00,2013
22,DeMarco Murray,RB,5,DAL,DEN,12,43,4,1,1,1,5,0,0,0,11.80,2013
23,Reggie Bush,RB,5,DET,GB,13,44,3,0,6,4,25,0,0,0,10.90,2013
24,Eddie Lacy,RB,5,GB,DET,23,99,4,0,1,1,-2,0,0,0,10.70,2013
25,Maurice Jones-Drew,RB,5,JAX,LAR,17,70,4,0,3,2,16,0,0,0,10.60,2013
26,Ronnie Hillman,RB,5,DEN,DAL,7,17,2,0,4,4,42,0,0,0,9.90,2013
27,Joique Bell,RB,5,DET,GB,5,21,4,0,4,4,30,0,0,0,9.10,2013
28,DeAngelo Williams,RB,5,CAR,ARI,12,39,3,0,3,2,30,0,0,0,8.90,2013
29,Marcel Reece,FB,5,OAK,LAC,7,32,5,0,3,3,25,0,0,0,8.70,2013
30,Giovani Bernard,RB,5,CIN,NE,13,62,5,0,3,2,7,0,1,1,7.90,2013
31,Zac Stacy,RB,5,LAR,JAX,14,78,6,0,1,0,0,0,0,0,7.80,2013
32,David Wilson,RB,5,NYG,PHI,6,16,3,1,1,0,0,0,0,0,7.60,2013
33,Anthony Dixon,RB,5,SF,HOU,5,12,2,1,0,0,0,0,0,0,7.20,2013
34,Jackie Battle,FB,5,TEN,KC,6,38,6,0,2,1,24,0,0,0,7.20,2013
35,Darren Sproles,RB,5,NO,CHI,3,10,3,0,3,3,31,0,0,0,7.10,2013
36,Jed Collins,FB,5,NO,CHI,3,11,4,0,5,4,17,0,0,0,6.80,2013
37,Ronnie Brown,RB,5,LAC,OAK,7,11,2,0,3,3,21,0,0,0,6.20,2013
38,Bilal Powell,RB,5,NYJ,ATL,12,38,3,0,2,1,9,0,0,0,5.70,2013
39,Trent Richardson,RB,5,IND,SEA,18,56,3,0,1,0,0,0,0,0,5.60,2013
40,Mike Goodson,RB,5,NYJ,ATL,3,32,11,0,2,1,9,0,0,0,5.10,2013
41,Mike Tolbert,FB,5,CAR,ARI,4,31,8,0,1,1,9,0,0,0,5.00,2013
42,Ben Tate,RB,5,HOU,SF,7,28,4,0,2,2,12,0,1,1,5.00,2013
43,Daryl Richardson,RB,5,LAR,JAX,13,48,4,0,1,0,0,0,0,0,4.80,2013
44,Alfonso Smith,RB,5,ARI,CAR,1,-2,-2,0,3,3,20,0,0,0,4.80,2013
45,Bernard Pierce,RB,5,BAL,MIA,11,46,4,0,0,0,0,0,0,0,4.60,2013
46,Rashad Jennings,RB,5,OAK,LAC,10,41,4,0,0,0,0,0,0,0,4.10,2013
47,LeGarrette Blount,RB,5,NE,CIN,12,51,4,0,0,0,0,0,1,1,4.10,2013
48,Jamize Olawale,FB,5,OAK,LAC,0,0,0,0,2,2,15,0,0,0,3.50,2013
49,Anthony Sherman,FB,5,KC,TEN,0,0,0,0,2,2,13,0,0,0,3.30,2013
50,Daniel Thomas,RB,5,MIA,BAL,2,1,1,0,2,2,11,0,0,0,3.20,2013
