Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Peyton Hillis,RB,9,CLE,NE,29,184,6,2,3,3,36,0,1,1,39.00,2010
2,Arian Foster,RB,9,HOU,LAC,27,127,5,2,6,4,70,0,0,0,38.70,2010
3,Adrian Peterson,RB,9,MIN,ARI,15,81,5,1,4,4,63,1,0,0,30.40,2010
4,Michael Turner,RB,9,ATL,TB,24,107,5,2,0,0,0,0,0,0,25.70,2010
5,Ahmad Bradshaw,RB,9,NYG,SEA,19,57,3,2,4,4,35,0,0,0,25.20,2010
6,Ray Rice,RB,9,BAL,MIA,22,83,4,0,8,7,97,0,0,0,25.00,2010
7,Brandon Jackson,RB,9,GB,DAL,13,42,3,1,5,4,26,1,0,0,22.80,2010
8,Rashard Mendenhall,RB,9,PIT,CIN,22,99,5,1,3,3,31,0,0,0,22.00,2010
9,Ronnie Brown,RB,9,MIA,BAL,9,59,7,1,6,5,40,0,0,0,20.90,2010
10,LaDainian Tomlinson,RB,9,NYJ,DET,15,55,4,0,9,6,47,0,0,0,16.20,2010
11,Willis McGahee,RB,9,BAL,MIA,6,24,4,0,3,3,42,1,0,0,15.60,2010
12,Cedric Benson,RB,9,CIN,PIT,18,54,3,1,2,2,20,0,0,0,15.40,2010
13,Jamaal Charles,RB,9,KC,OAK,10,53,5,0,8,5,47,0,0,0,15.00,2010
14,Darren McFadden,RB,9,OAK,KC,17,89,5,0,4,4,25,0,1,1,14.40,2010
15,Jahvid Best,RB,9,DET,NYJ,16,48,3,0,9,5,40,0,0,0,13.80,2010
16,Fred Jackson,RB,9,BUF,CHI,8,16,2,1,7,5,20,0,1,1,13.60,2010
17,LeSean McCoy,RB,9,PHI,IND,16,95,6,0,4,3,8,0,0,0,13.30,2010
18,Javarris James,RB,9,IND,PHI,4,12,3,2,0,0,0,0,0,0,13.20,2010
19,Donald Brown,RB,9,IND,PHI,15,50,3,0,3,3,47,0,0,0,12.70,2010
20,Danny Woodhead,RB,9,NE,CLE,9,54,6,0,5,2,38,0,0,0,11.20,2010
21,Matt Forte,RB,9,CHI,BUF,14,49,4,0,5,3,12,0,0,0,11.10,2010
22,Ladell Betts,RB,9,NO,CAR,13,31,2,1,2,1,1,0,0,0,10.20,2010
23,Chester Taylor,RB,9,CHI,BUF,10,13,1,1,1,1,14,0,0,0,9.70,2010
24,Jason Snelling,RB,9,ATL,TB,5,15,3,0,5,5,24,0,0,0,8.90,2010
25,Tyrell Sutton,RB,9,CAR,NO,7,41,6,0,3,3,15,0,0,0,8.60,2010
26,Julius Jones,RB,9,NO,CAR,6,68,11,0,3,2,-6,0,0,0,8.20,2010
27,John Kuhn,FB,9,GB,DAL,13,50,4,0,2,2,12,0,0,0,8.20,2010
28,LaRod Stephens-Howling,RB,9,ARI,MIN,4,0,0,0,2,1,9,0,0,0,7.90,2010
29,Brandon Jacobs,RB,9,NYG,SEA,11,78,7,0,0,0,0,0,0,0,7.80,2010
30,Mike Goodson,RB,9,CAR,NO,9,29,3,0,4,3,18,0,0,0,7.70,2010
31,Shonn Greene,RB,9,NYJ,DET,10,46,5,0,2,2,9,0,0,0,7.50,2010
32,Ryan Mathews,RB,9,LAC,HOU,9,42,5,0,2,2,18,0,1,1,7.00,2010
33,DJ Ware,RB,9,NYG,SEA,13,66,5,0,0,0,0,0,0,0,6.60,2010
34,Jacob Hester,RB,9,LAC,HOU,4,7,2,0,4,3,28,0,0,0,6.50,2010
35,Mike Tolbert,FB,9,LAC,HOU,8,32,4,0,1,1,2,0,0,0,6.40,2010
36,Corey McIntyre,FB,9,BUF,CHI,1,1,1,1,1,0,0,0,0,0,6.10,2010
37,Chris Ivory,RB,9,NO,CAR,12,50,4,0,0,0,0,0,0,0,5.00,2010
38,Marshawn Lynch,RB,9,SEA,NYG,11,48,4,0,0,0,0,0,0,0,4.80,2010
39,Kevin Smith,RB,9,DET,NYJ,5,10,2,0,1,1,27,0,0,0,4.70,2010
40,LeGarrette Blount,RB,9,TB,ATL,13,46,4,0,0,0,0,0,0,0,4.60,2010
41,Brian Leonard,RB,9,CIN,PIT,0,0,0,0,3,3,14,0,0,0,4.40,2010
42,Tim Hightower,RB,9,ARI,MIN,13,39,3,0,1,0,0,0,0,0,3.90,2010
43,CJ Spiller,RB,9,BUF,CHI,7,20,3,0,2,1,5,0,0,0,3.50,2010
44,Mewelde Moore,RB,9,PIT,CIN,2,5,3,0,2,2,8,0,0,0,3.30,2010
45,Thomas Jones,RB,9,KC,OAK,19,32,2,0,0,0,0,0,1,0,3.20,2010
46,Cadillac Williams,RB,9,TB,ATL,8,13,2,0,2,1,9,0,0,0,3.20,2010
47,Marcel Reece,FB,9,OAK,KC,1,4,4,0,3,2,8,0,0,0,3.20,2010
48,Tony Fiammetta,FB,9,CAR,NO,1,11,11,0,2,1,2,0,0,0,2.30,2010
49,Owen Schmitt,FB,9,PHI,IND,0,0,0,0,1,1,12,0,0,0,2.20,2010
50,Sammy Morris,RB,9,NE,CLE,0,0,0,0,1,1,22,0,1,1,2.20,2010
