Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Terrell Owens,WR,9,CIN,PIT,14,10,71,141,2,27,10,14,0,0,0,0,0,39.10,2010
2,Seyi Ajirotutu,WR,9,LAC,HOU,5,4,80,111,2,55,22,28,0,0,0,0,0,30.10,2010
3,Jacoby Ford,WR,9,OAK,KC,9,6,67,148,0,47,16,25,0,0,0,0,0,29.80,2010
4,James Jones,WR,9,GB,DAL,9,8,89,123,1,31,14,15,0,0,0,1,0,29.30,2010
5,DeSean Jackson,WR,9,PHI,IND,8,7,88,109,1,58,14,16,3,20,0,0,0,28.90,2010
6,Steve Johnson,WR,9,BUF,CHI,14,11,79,145,0,45,10,13,0,0,0,0,0,28.50,2010
7,Hakeem Nicks,WR,9,NYG,SEA,13,6,46,128,1,46,10,21,0,0,0,0,0,27.80,2010
8,Nate Burleson,WR,9,DET,NYJ,8,7,88,113,1,36,14,16,0,0,0,0,0,27.30,2010
9,Mike Wallace,WR,9,PIT,CIN,7,5,71,110,1,39,16,22,0,0,0,1,0,25.00,2010
10,Percy Harvin,WR,9,MIN,ARI,12,9,75,126,0,28,11,14,0,0,0,1,1,23.60,2010
11,Dez Bryant,WR,9,DAL,GB,10,9,90,86,1,41,9,10,0,0,0,1,1,22.60,2010
12,Greg Jennings,WR,9,GB,DAL,7,7,100,80,1,33,11,11,0,0,0,0,0,21.00,2010
13,Larry Fitzgerald,WR,9,ARI,MIN,10,7,70,107,0,30,11,15,0,0,0,0,0,20.70,2010
14,Santonio Holmes,WR,9,NYJ,DET,9,5,56,114,0,52,13,23,0,0,0,0,0,19.40,2010
15,Reggie Wayne,WR,9,IND,PHI,16,11,69,83,0,18,5,8,0,0,0,0,0,19.30,2010
16,Roscoe Parrish,WR,9,BUF,CHI,11,7,64,60,1,14,6,9,0,0,0,0,0,19.00,2010
17,Mike Williams,WR,9,TB,ATL,10,4,40,89,1,58,9,22,0,0,0,0,0,18.90,2010
18,Dwayne Bowe,WR,9,KC,OAK,12,5,42,63,1,20,5,13,0,0,0,0,0,17.30,2010
19,Bernard Berrian,WR,9,MIN,ARI,11,9,82,89,0,22,8,10,1,-8,0,0,0,17.10,2010
20,Braylon Edwards,WR,9,NYJ,DET,8,3,38,78,1,74,10,26,0,0,0,1,1,15.80,2010
21,Earl Bennett,WR,9,CHI,BUF,5,4,80,52,1,26,10,13,1,5,0,0,0,15.70,2010
22,Steve Smith,WR,9,NYG,SEA,7,4,57,46,1,17,7,12,0,0,0,0,0,14.60,2010
23,Marques Colston,WR,9,NO,CAR,9,8,89,65,0,16,7,8,0,0,0,0,0,14.50,2010
24,Derrick Mason,WR,9,BAL,MIA,5,4,80,42,1,12,8,11,0,0,0,0,0,14.20,2010
25,Lance Moore,WR,9,NO,CAR,8,6,75,77,0,36,10,13,0,0,0,0,0,13.70,2010
26,Micheal Spurlock,WR,9,TB,ATL,2,2,100,46,0,43,23,23,0,0,0,0,0,12.60,2010
27,Brian Hartline,WR,9,MIA,BAL,5,4,80,85,0,34,17,21,0,0,0,0,0,12.50,2010
28,Andre Roberts,WR,9,ARI,MIN,2,2,100,29,1,30,15,15,0,0,0,0,0,10.90,2010
29,Ben Obomanu,WR,9,SEA,NYG,1,1,100,36,1,36,36,36,0,0,0,0,0,10.60,2010
30,Greg Camarillo,WR,9,MIN,ARI,5,4,80,66,0,31,13,17,0,0,0,0,0,10.60,2010
31,Patrick Crayton,WR,9,LAC,HOU,4,3,75,70,0,47,18,23,0,0,0,0,0,10.00,2010
32,Davone Bess,WR,9,MIA,BAL,8,5,63,50,0,22,6,10,0,0,0,0,0,10.00,2010
33,Mohamed Massaquoi,WR,9,CLE,NE,4,4,100,58,0,22,15,15,0,0,0,0,0,9.80,2010
34,Chansi Stuckey,WR,9,CLE,NE,3,2,67,6,0,4,2,3,1,11,1,0,0,9.70,2010
35,Mario Manningham,WR,9,NYG,SEA,4,4,100,56,0,32,14,14,0,0,0,0,0,9.60,2010
36,Roddy White,WR,9,ATL,TB,6,4,67,49,0,22,8,12,1,3,0,0,0,9.20,2010
37,Hines Ward,WR,9,PIT,CIN,6,3,50,10,1,8,2,3,0,0,0,1,1,9.00,2010
38,Arrelious Benn,WR,9,TB,ATL,1,1,100,14,1,14,14,14,1,4,0,0,0,8.80,2010
39,Jeremy Maclin,WR,9,PHI,IND,8,4,50,48,0,22,6,12,0,0,0,0,0,8.80,2010
40,Jordan Shipley,WR,9,CIN,PIT,7,4,57,47,0,26,7,12,0,0,0,0,0,8.70,2010
41,Jordy Nelson,WR,9,GB,DAL,6,4,67,42,0,27,7,11,0,0,0,0,0,8.20,2010
42,Verran Tucker,WR,9,KC,OAK,1,1,100,11,1,11,11,11,0,0,0,0,0,8.10,2010
43,Andre Johnson,WR,9,HOU,LAC,7,4,57,41,0,17,6,10,0,0,0,0,0,8.10,2010
44,Jacoby Jones,WR,9,HOU,LAC,5,4,80,41,0,17,8,10,0,0,0,0,0,8.10,2010
45,Brandon Marshall,WR,9,MIA,BAL,8,5,63,30,0,21,4,6,0,0,0,1,0,8.00,2010
46,Johnny Knox,WR,9,CHI,BUF,5,3,60,49,0,24,10,16,0,0,0,0,0,7.90,2010
47,Antwaan Randle El,WR,9,PIT,CIN,3,1,33,10,0,10,3,10,1,2,0,0,0,7.76,2010
48,Wes Welker,WR,9,NE,CLE,6,4,67,36,0,11,6,9,0,0,0,0,0,7.60,2010
49,Michael Jenkins,WR,9,ATL,TB,4,2,50,55,0,43,14,28,0,0,0,0,0,7.50,2010
50,Blair White,WR,9,IND,PHI,5,3,60,42,0,33,8,14,0,0,0,0,0,7.20,2010
