Player,Position,Team,Opponent,Points
Michael Palmer,TE,ATL,TB,9.10
James Casey,TE,HOU,LAC,8.80
Kevin Boss,TE,NYG,SEA,8.50
David Thomas,TE,NO,CAR,8.50
Jeremy Shockey,TE,NO,CAR,7.70
Rob Gronkowski,TE,NE,CLE,7.70
Jason Witten,TE,DAL,GB,7.40
Kellen Winslow,TE,TB,ATL,6.10
Anthony Fasano,TE,MIA,BAL,5.60
Heath Miller,TE,PIT,CIN,5.10
Martellus Bennett,TE,DAL,GB,5.00
Brandon Myers,TE,OAK,KC,5.00
Kris Wilson,TE,LAC,HOU,4.70
Jeff King,TE,CAR,NO,4.70
Todd Heap,TE,BAL,MIA,4.30
Tony Scheffler,TE,DET,NYJ,4.20
Deon Butler,TE,SEA,NYG,3.50
Benjamin Watson,TE,CLE,NE,3.40
Jermaine Gresham,TE,CIN,PIT,3.10
Dante Rosario,TE,CAR,NO,3.00
John Carlson,TE,SEA,NYG,2.90
Evan Moore,TE,CLE,NE,2.70
Jim Dray,TE,ARI,MIN,2.70
Matt Spaeth,TE,PIT,CIN,2.20
David Martin,TE,BUF,CHI,2.10
Bear Pascoe,TE,NYG,SEA,2.00
Brandon Manumaleuna,TE,CHI,BUF,1.90
Chris Baker,TE,SEA,NYG,1.70
Tom Crabtree,TE,GB,DAL,1.40
Stephen Spach,TE,ARI,MIN,1.40
Jeff Dugan,TE,MIN,ARI,1.30
Robert Royal,TE,CLE,NE,0.00
Will Heller,TE,DET,NYJ,0.00
Ben Patrick,TE,ARI,MIN,0.00
Travis Beckum,TE,NYG,SEA,0.00
Gijon Robinson,TE,IND,PHI,0.00
Brent Celek,TE,PHI,IND,0.00
Reggie Kelly,TE,CIN,PIT,0.00
John Gilmore,TE,TB,ATL,0.00
Adrian Peterson,RB,MIN,ARI,30.40
Michael Turner,RB,ATL,TB,25.70
Ahmad Bradshaw,RB,NYG,SEA,25.20
Ray Rice,RB,BAL,MIA,25.00
Brandon Jackson,RB,GB,DAL,22.80
Rashard Mendenhall,RB,PIT,CIN,22.00
Ronnie Brown,RB,MIA,BAL,20.90
LaDainian Tomlinson,RB,NYJ,DET,16.20
Willis McGahee,RB,BAL,MIA,15.60
Cedric Benson,RB,CIN,PIT,15.40
Jamaal Charles,RB,KC,OAK,15.00
Darren McFadden,RB,OAK,KC,14.40
Jahvid Best,RB,DET,NYJ,13.80
Fred Jackson,RB,BUF,CHI,13.60
LeSean McCoy,RB,PHI,IND,13.30
Javarris James,RB,IND,PHI,13.20
Donald Brown,RB,IND,PHI,12.70
Danny Woodhead,RB,NE,CLE,11.20
Matt Forte,RB,CHI,BUF,11.10
Ladell Betts,RB,NO,CAR,10.20
Chester Taylor,RB,CHI,BUF,9.70
Jason Snelling,RB,ATL,TB,8.90
Tyrell Sutton,RB,CAR,NO,8.60
John Kuhn,FB,GB,DAL,8.20
Julius Jones,RB,NO,CAR,8.20
LaRod Stephens-Howling,RB,ARI,MIN,7.90
Brandon Jacobs,RB,NYG,SEA,7.80
Mike Goodson,RB,CAR,NO,7.70
Shonn Greene,RB,NYJ,DET,7.50
Ryan Mathews,RB,LAC,HOU,7.00
DJ Ware,RB,NYG,SEA,6.60
Jacob Hester,RB,LAC,HOU,6.50
Mike Tolbert,FB,LAC,HOU,6.40
Corey McIntyre,FB,BUF,CHI,6.10
Chris Ivory,RB,NO,CAR,5.00
Marshawn Lynch,RB,SEA,NYG,4.80
Kevin Smith,RB,DET,NYJ,4.70
LeGarrette Blount,RB,TB,ATL,4.60
Brian Leonard,RB,CIN,PIT,4.40
Tim Hightower,RB,ARI,MIN,3.90
CJ Spiller,RB,BUF,CHI,3.50
Mewelde Moore,RB,PIT,CIN,3.30
Thomas Jones,RB,KC,OAK,3.20
Cadillac Williams,RB,TB,ATL,3.20
Marcel Reece,FB,OAK,KC,3.20
Tony Fiammetta,FB,CAR,NO,2.30
Owen Schmitt,FB,PHI,IND,2.20
Sammy Morris,RB,NE,CLE,2.20
Lawrence Tynes,K,NYG,SEA,0.00
Nick Folk,K,NYJ,DET,0.00
Neil Rackers,K,HOU,LAC,0.00
Jeff Reed,K,PIT,CIN,0.00
Sebastian Janikowski,K,OAK,KC,0.00
Phil Dawson,K,CLE,NE,0.00
Garrett Hartley,K,NO,CAR,0.00
Ryan Longwell,K,MIN,ARI,0.00
Mason Crosby,K,GB,DAL,0.00
Matt Bryant,K,ATL,TB,0.00
Ryan Succop,K,KC,OAK,0.00
Adam Vinatieri,K,IND,PHI,0.00
Jay Feely,K,ARI,MIN,0.00
Dan Carpenter,K,MIA,BAL,0.00
Connor Barth,K,TB,ATL,0.00
Mike Nugent,K,CIN,PIT,0.00
Kris Brown,K,LAC,HOU,0.00
John Kasay,K,CAR,NO,0.00
Robbie Gould,K,CHI,BUF,0.00
Jason Hanson,K,DET,NYJ,0.00
Olindo Mare,K,SEA,NYG,0.00
Rian Lindell,K,BUF,CHI,0.00
Stephen Gostkowski,K,NE,CLE,0.00
David Buehler,K,DAL,GB,0.00
Thomas Howard,K,OAK,KC,0.00
Rhys Lloyd,K,CAR,NO,0.00
New Orleans Saints,DST,NO,CAR,21.00
Oakland Raiders,DST,OAK,KC,14.00
Baltimore Ravens,DST,BAL,MIA,12.00
Kansas City Chiefs,DST,KC,OAK,10.00
New York Giants,DST,NYG,SEA,10.00
Chicago Bears,DST,CHI,BUF,10.00
Pittsburgh Steelers,DST,PIT,CIN,10.00
Cleveland Browns,DST,CLE,NE,8.00
Minnesota Vikings,DST,MIN,ARI,7.00
Philadelphia Eagles,DST,PHI,IND,7.00
Tampa Bay Buccaneers,DST,TB,ATL,6.00
Cincinnati Bengals,DST,CIN,PIT,5.00
Atlanta Falcons,DST,ATL,TB,5.00
Detroit Lions,DST,DET,NYJ,5.00
Los Angeles Chargers,DST,LAC,HOU,4.00
Houston Texans,DST,HOU,LAC,4.00
Miami Dolphins,DST,MIA,BAL,4.00
Buffalo Bills,DST,BUF,CHI,3.00
Indianapolis Colts,DST,IND,PHI,3.00
New York Jets,DST,NYJ,DET,3.00
Carolina Panthers,DST,CAR,NO,2.00
Dallas Cowboys,DST,DAL,GB,2.00
New England Patriots,DST,NE,CLE,1.00
Seattle Seahawks,DST,SEA,NYG,-2.00
