,Player,Position,Team,Opponent,Points,PlayerID
41,Larry Fitzgerald,WR,ARI,MIN,20.7,00-0022921
42,Santonio Holmes,WR,NYJ,DET,19.4,00-0024240
43,Reggie Wayne,WR,IND,PHI,19.3,00-0020498
44,Roscoe Parrish,WR,BUF,CHI,19.0,00-0023490
45,Mike Williams,WR,TB,ATL,18.9,00-0033536
46,Dwayne Bowe,WR,KC,OAK,17.3,00-0025410
47,Bernard Berrian,WR,MIN,ARI,17.1,00-0022807
48,Braylon Edwards,WR,NYJ,DET,15.8,00-0023438
49,Earl Bennett,WR,CHI,BUF,15.7,00-0026210
50,Steve Smith,WR,NYG,SEA,14.6,
51,Marques Colston,WR,NO,CAR,14.5,00-0024466
52,Derrick Mason,WR,BAL,MIA,14.2,00-0010500
53,Lance Moore,WR,NO,CAR,13.7,00-0023310
54,Micheal Spurlock,WR,TB,ATL,12.6,00-0023968
55,Brian Hartline,WR,MIA,BAL,12.5,00-0027077
56,Andre Roberts,WR,ARI,MIN,10.9,00-0027691
57,Ben Obomanu,WR,SEA,NYG,10.6,00-0024463
58,Greg Camarillo,WR,MIN,ARI,10.6,00-0023408
59,Patrick Crayton,WR,LAC,HOU,10.0,00-0022766
60,Davone Bess,WR,MIA,BAL,10.0,00-0026000
61,Mohamed Massaquoi,WR,CLE,NE,9.8,00-0027026
62,Chansi Stuckey,WR,CLE,NE,9.7,00-0025622
63,Mario Manningham,WR,NYG,SEA,9.6,00-0026235
64,Roddy White,WR,ATL,TB,9.2,00-0023462
65,Hines Ward,WR,PIT,CIN,9.0,00-0017162
66,Arrelious Benn,WR,TB,ATL,8.8,00-0027654
67,Jeremy Maclin,WR,PHI,IND,8.8,00-0026995
68,Jordan Shipley,WR,CIN,PIT,8.7,00-0027687
69,Jordy Nelson,WR,GB,DAL,8.2,00-0026176
70,Verran Tucker,WR,KC,OAK,8.1,00-0027429
71,Jacoby Jones,WR,HOU,LAC,8.1,00-0025460
72,Andre Johnson,WR,HOU,LAC,8.1,00-0022044
73,Brandon Marshall,WR,MIA,BAL,8.0,00-0024334
74,Johnny Knox,WR,CHI,BUF,7.9,00-0026913
75,Antwaan Randle El,WR,PIT,CIN,7.76,
76,Wes Welker,WR,NE,CLE,7.6,00-0022427
77,Michael Jenkins,WR,ATL,TB,7.5,00-0022781
78,Blair White,WR,IND,PHI,7.2,00-0027477
79,Visanthe Shiancoe,TE,MIN,ARI,16.6,00-0022054
80,Randy McMichael,TE,LAC,HOU,16.3,00-0021236
81,Tony Gonzalez,TE,ATL,TB,15.2,00-0006101
82,Jimmy Graham,TE,NO,CAR,13.9,00-0027696
83,Tony Moeaki,TE,KC,OAK,12.3,00-0027695
84,Greg Olsen,TE,CHI,BUF,11.9,00-0025418
85,Joel Dreessen,TE,HOU,LAC,11.6,00-0023630
86,Brandon Pettigrew,TE,DET,NYJ,10.8,00-0026996
87,Dustin Keller,TE,NYJ,DET,9.9,00-0026170
88,Michael Palmer,TE,ATL,TB,9.1,00-0027202
89,James Casey,TE,HOU,LAC,8.8,00-0027109
90,Kevin Boss,TE,NYG,SEA,8.5,00-0025540
91,David Thomas,TE,NO,CAR,8.5,00-0024301
92,Jeremy Shockey,TE,NO,CAR,7.7,00-0021148
93,Rob Gronkowski,TE,NE,CLE,7.7,00-0027656
94,Jason Witten,TE,DAL,GB,7.4,00-0022127
95,Kellen Winslow,TE,TB,ATL,6.1,00-0022922
96,Anthony Fasano,TE,MIA,BAL,5.6,00-0024268
97,Heath Miller,TE,PIT,CIN,5.1,00-0023465
98,Martellus Bennett,TE,DAL,GB,5.0,00-0026201
99,Brandon Myers,TE,OAK,KC,5.0,00-0027135
100,Kris Wilson,TE,LAC,HOU,4.7,00-0022714
101,Jeff King,TE,CAR,NO,4.7,00-0024369
102,Todd Heap,TE,BAL,MIA,4.3,00-0020516
103,Tony Scheffler,TE,DET,NYJ,4.2,00-0024276
104,Deon Butler,TE,SEA,NYG,3.5,00-0027063
105,Benjamin Watson,TE,CLE,NE,3.4,00-0022943
106,Jermaine Gresham,TE,CIN,PIT,3.1,00-0027873
107,Dante Rosario,TE,CAR,NO,3.0,00-0025542
108,John Carlson,TE,SEA,NYG,2.9,00-0026178
109,Evan Moore,TE,CLE,NE,2.7,00-0026123
110,Jim Dray,TE,ARI,MIN,2.7,00-0027825
111,Matt Spaeth,TE,PIT,CIN,2.2,00-0025464
112,David Martin,TE,BUF,CHI,2.1,00-0020332
113,Bear Pascoe,TE,NYG,SEA,2.0,00-0026931
114,Brandon Manumaleuna,TE,CHI,BUF,1.9,00-0020342
115,Chris Baker,TE,SEA,NYG,1.7,
116,Tom Crabtree,TE,GB,DAL,1.4,00-0026878
117,Stephen Spach,TE,ARI,MIN,1.4,00-0023108
118,Jeff Dugan,TE,MIN,ARI,1.3,00-0022746
119,Robert Royal,TE,CLE,NE,0.0,00-0021273
120,Will Heller,TE,DET,NYJ,0.0,00-0021756
121,Ben Patrick,TE,ARI,MIN,0.0,00-0025602
122,Travis Beckum,TE,NYG,SEA,0.0,00-0027070
123,Gijon Robinson,TE,IND,PHI,0.0,00-0024529
124,Brent Celek,TE,PHI,IND,0.0,00-0025549
125,Reggie Kelly,TE,CIN,PIT,0.0,00-0009119
126,John Gilmore,TE,TB,ATL,0.0,00-0021304
127,Adrian Peterson,RB,MIN,ARI,30.4,00-0025394
128,Michael Turner,RB,ATL,TB,25.7,00-0022821
129,Ahmad Bradshaw,RB,NYG,SEA,25.2,00-0025637
130,Ray Rice,RB,BAL,MIA,25.0,00-0026195
131,Brandon Jackson,RB,GB,DAL,22.8,00-0025450
132,Rashard Mendenhall,RB,PIT,CIN,22.0,00-0026163
133,Ronnie Brown,RB,MIA,BAL,20.9,00-0023437
134,LaDainian Tomlinson,RB,NYJ,DET,16.2,00-0020536
135,Willis McGahee,RB,BAL,MIA,15.6,00-0022178
136,Cedric Benson,RB,CIN,PIT,15.4,00-0023439
137,Jamaal Charles,RB,KC,OAK,15.0,00-0026213
138,Darren McFadden,RB,OAK,KC,14.4,00-0026144
139,Jahvid Best,RB,DET,NYJ,13.8,00-0027880
140,Fred Jackson,RB,BUF,CHI,13.6,00-0024204
141,LeSean McCoy,RB,PHI,IND,13.3,00-0027029
142,Javarris James,RB,IND,PHI,13.2,00-0027467
143,Donald Brown,RB,IND,PHI,12.7,00-0027003
144,Danny Woodhead,RB,NE,CLE,11.2,00-0026019
145,Matt Forte,RB,CHI,BUF,11.1,00-0026184
146,Ladell Betts,RB,NO,CAR,10.2,00-0021184
147,Chester Taylor,RB,CHI,BUF,9.7,00-0021314
148,Jason Snelling,RB,ATL,TB,8.9,00-0025631
149,Tyrell Sutton,RB,CAR,NO,8.6,00-0026790
150,John Kuhn,FB,GB,DAL,8.2,00-0022999
151,Julius Jones,RB,NO,CAR,8.2,00-0022840
152,LaRod Stephens-Howling,RB,ARI,MIN,7.9,00-0026956
153,Brandon Jacobs,RB,NYG,SEA,7.8,00-0023545
154,Mike Goodson,RB,CAR,NO,7.7,00-0027080
155,Shonn Greene,RB,NYJ,DET,7.5,00-0026899
156,Ryan Mathews,RB,LAC,HOU,7.0,00-0027864
157,DJ Ware,RB,NYG,SEA,6.6,
158,Jacob Hester,RB,LAC,HOU,6.5,00-0026209
159,Mike Tolbert,FB,LAC,HOU,6.4,00-0026069
160,Corey McIntyre,FB,BUF,CHI,6.1,00-0020804
161,Chris Ivory,RB,NO,CAR,5.0,00-0027531
162,Marshawn Lynch,RB,SEA,NYG,4.8,00-0025399
163,Kevin Smith,RB,DET,NYJ,4.7,
164,LeGarrette Blount,RB,TB,ATL,4.6,00-0027325
165,Brian Leonard,RB,CIN,PIT,4.4,00-0025439
166,Tim Hightower,RB,ARI,MIN,3.9,00-0026289
167,CJ Spiller,RB,BUF,CHI,3.5,
168,Mewelde Moore,RB,PIT,CIN,3.3,00-0022217
169,Thomas Jones,RB,KC,OAK,3.2,00-0019641
170,Cadillac Williams,RB,TB,ATL,3.2,00-0023440
171,Marcel Reece,FB,OAK,KC,3.2,00-0026393
172,Tony Fiammetta,FB,CAR,NO,2.3,00-0027093
173,Owen Schmitt,FB,PHI,IND,2.2,00-0026303
174,Sammy Morris,RB,NE,CLE,2.2,00-0019484
175,Lawrence Tynes,K,NYG,SEA,0.0,00-0019778
176,Nick Folk,K,NYJ,DET,0.0,00-0025565
177,Neil Rackers,K,HOU,LAC,0.0,00-0019676
178,Jeff Reed,K,PIT,CIN,0.0,00-0020737
179,Sebastian Janikowski,K,OAK,KC,0.0,00-0019646
180,Phil Dawson,K,CLE,NE,0.0,00-0004091
181,Garrett Hartley,K,NO,CAR,0.0,00-0025824
182,Ryan Longwell,K,MIN,ARI,0.0,00-0010072
183,Mason Crosby,K,GB,DAL,0.0,00-0025580
184,Matt Bryant,K,ATL,TB,0.0,00-0020578
185,Ryan Succop,K,KC,OAK,0.0,00-0026968
186,Adam Vinatieri,K,IND,PHI,0.0,00-0016919
187,Jay Feely,K,ARI,MIN,0.0,00-0019770
188,Dan Carpenter,K,MIA,BAL,0.0,00-0026003
189,Connor Barth,K,TB,ATL,0.0,00-0026138
190,Mike Nugent,K,CIN,PIT,0.0,00-0023482
191,Kris Brown,K,LAC,HOU,0.0,00-0001980
192,John Kasay,K,CAR,NO,0.0,00-0009028
193,Robbie Gould,K,CHI,BUF,0.0,00-0023252
194,Jason Hanson,K,DET,NYJ,0.0,00-0006800
195,Olindo Mare,K,SEA,NYG,0.0,00-0010373
196,Rian Lindell,K,BUF,CHI,0.0,00-0019310
197,Stephen Gostkowski,K,NE,CLE,0.0,00-0024333
198,David Buehler,K,DAL,GB,0.0,00-0027119
199,Thomas Howard,K,OAK,KC,0.0,00-0024253
200,Rhys Lloyd,K,CAR,NO,0.0,00-0023363
201,New Orleans Saints,DST,NO,CAR,21.0,
202,Oakland Raiders,DST,OAK,KC,14.0,
203,Baltimore Ravens,DST,BAL,MIA,12.0,
204,Kansas City Chiefs,DST,KC,OAK,10.0,
205,New York Giants,DST,NYG,SEA,10.0,
206,Chicago Bears,DST,CHI,BUF,10.0,
207,Pittsburgh Steelers,DST,PIT,CIN,10.0,
208,Cleveland Browns,DST,CLE,NE,8.0,
209,Minnesota Vikings,DST,MIN,ARI,7.0,
210,Philadelphia Eagles,DST,PHI,IND,7.0,
211,Tampa Bay Buccaneers,DST,TB,ATL,6.0,
212,Cincinnati Bengals,DST,CIN,PIT,5.0,
213,Atlanta Falcons,DST,ATL,TB,5.0,
214,Detroit Lions,DST,DET,NYJ,5.0,
215,Los Angeles Chargers,DST,LAC,HOU,4.0,
216,Houston Texans,DST,HOU,LAC,4.0,
217,Miami Dolphins,DST,MIA,BAL,4.0,
218,Buffalo Bills,DST,BUF,CHI,3.0,
219,Indianapolis Colts,DST,IND,PHI,3.0,
220,New York Jets,DST,NYJ,DET,3.0,
221,Carolina Panthers,DST,CAR,NO,2.0,
222,Dallas Cowboys,DST,DAL,GB,2.0,
223,New England Patriots,DST,NE,CLE,1.0,
224,Seattle Seahawks,DST,SEA,NYG,-2.0,
