Player,Position,Team,Opponent,Points
Jeremy Maclin,WR,PHI,WAS,11.30
Austin Collie,WR,IND,HOU,11.00
Reggie Wayne,WR,IND,HOU,10.90
Hakeem Nicks,WR,NYG,DEN,10.60
Wes Welker,WR,NE,NO,10.60
Anquan Boldin,WR,ARI,TEN,10.30
Josh Morgan,WR,SF,JAX,10.30
Mike Thomas,WR,JAX,SF,10.20
Darrius Heyward-Bey,WR,OAK,DAL,10.10
Nate Washington,WR,TEN,ARI,9.80
Mario Manningham,WR,NYG,DEN,9.80
Randy Moss,WR,NE,NO,9.70
Roy Williams,WR,DAL,OAK,9.50
Michael Crabtree,WR,SF,JAX,9.40
Greg Jennings,WR,GB,DET,9.30
Calvin Johnson,WR,DET,GB,9.00
Torry Holt,WR,JAX,SF,9.00
Brandon Stokley,WR,DEN,NYG,8.70
Vernon Davis,TE,SF,JAX,18.90
Jason Witten,TE,DAL,OAK,18.70
Tony Gonzalez,TE,ATL,TB,17.30
Visanthe Shiancoe,TE,MIN,CHI,16.10
Kellen Winslow,TE,TB,ATL,15.10
Fred Davis,TE,WAS,PHI,14.30
Anthony Fasano,TE,MIA,BUF,12.40
Zach Miller,TE,OAK,DAL,12.30
Donald Lee,TE,GB,DET,12.20
Bo Scaife,TE,TEN,ARI,11.80
Greg Olsen,TE,CHI,MIN,11.50
Delanie Walker,TE,SF,JAX,10.30
Dante Rosario,TE,CAR,NYJ,10.20
Dustin Keller,TE,NYJ,CAR,9.80
Tony Scheffler,TE,DEN,NYG,9.30
JP Foschi,TE,CIN,CLE,9.10
Casey Fitzsimmons,TE,DET,GB,7.80
Brent Celek,TE,PHI,WAS,7.30
Darnell Dinkins,TE,NO,NE,7.20
Marcedes Lewis,TE,JAX,SF,7.00
Ernest Wilford,TE,JAX,SF,5.90
Jermichael Finley,TE,GB,DET,5.50
Will Heller,TE,DET,GB,5.30
Jared Cook,TE,TEN,ARI,4.90
Kevin Boss,TE,NYG,DEN,4.20
James Casey,TE,HOU,IND,3.70
David Thomas,TE,NO,NE,3.50
Daniel Fells,TE,LAR,SEA,3.50
John Carlson,TE,SEA,LAR,3.40
Benjamin Watson,TE,NE,NO,3.40
Ben Patrick,TE,ARI,TEN,3.30
Shawn Nelson,TE,BUF,MIA,3.20
Greg Estandia,TE,CLE,CIN,2.70
Daniel Graham,TE,DEN,NYG,2.70
Jonathan Stupar,TE,BUF,MIA,2.70
Jeremy Shockey,TE,NO,NE,2.50
Joel Dreessen,TE,HOU,IND,2.40
Randy McMichael,TE,LAR,SEA,2.20
Brandon Pettigrew,TE,DET,GB,2.20
Mike Sellers,TE,WAS,PHI,2.20
Brandon Manumaleuna,TE,LAC,KC,2.10
Zach Miller,TE,JAX,SF,2.00
Alge Crumpler,TE,TEN,ARI,1.80
Jerramy Stevens,TE,TB,ATL,1.60
Todd Heap,TE,BAL,PIT,1.60
Billy Bajema,TE,LAR,SEA,1.60
Tom Santi,TE,IND,HOU,1.50
Tony Stewart,TE,OAK,DAL,1.40
Justin Forsett,RB,SEA,LAR,28.00
Jamaal Charles,RB,KC,LAC,22.70
Laurence Maroney,RB,NE,NO,22.70
Steven Jackson,RB,LAR,SEA,22.60
Ray Rice,RB,BAL,PIT,20.50
Chester Taylor,RB,MIN,CHI,20.40
Ricky Williams,RB,MIA,BUF,19.50
Knowshon Moreno,RB,DEN,NYG,18.70
Pierre Thomas,RB,NO,NE,17.70
Frank Gore,RB,SF,JAX,17.70
Thomas Jones,RB,NYJ,CAR,17.60
Steve Slaton,RB,HOU,IND,17.60
Adrian Peterson,RB,MIN,CHI,17.30
Tim Hightower,RB,ARI,TEN,16.80
Chris Brown,RB,HOU,IND,16.60
LaDainian Tomlinson,RB,LAC,KC,16.40
LeSean McCoy,RB,PHI,WAS,16.10
Maurice Jones-Drew,RB,JAX,SF,16.00
Larry Johnson,RB,CIN,CLE,15.50
Felix Jones,RB,DAL,OAK,14.90
Rashard Mendenhall,RB,PIT,BAL,13.70
Ryan Grant,RB,GB,DET,13.30
Darren Sproles,RB,LAC,KC,13.30
Jerious Norwood,RB,ATL,TB,13.00
Kevin Smith,RB,DET,GB,12.90
Marion Barber,RB,DAL,OAK,12.20
Joseph Addai,RB,IND,HOU,11.20
Cadillac Williams,RB,TB,ATL,10.80
Darren McFadden,RB,OAK,DAL,10.60
Matt Forte,RB,CHI,MIN,10.10
Rock Cartwright,RB,WAS,PHI,9.40
Vonta Leach,RB,HOU,IND,9.10
DeAngelo Williams,RB,CAR,NYJ,9.00
Willis McGahee,RB,BAL,PIT,8.90
Bernard Scott,RB,CIN,CLE,8.70
Brandon Jacobs,RB,NYG,DEN,8.70
Chad Simpson,RB,IND,HOU,8.00
Justin Fargas,RB,OAK,DAL,7.70
Kevin Faulk,RB,NE,NO,7.20
Tashard Choice,RB,DAL,OAK,6.70
Correll Buckhalter,RB,DEN,NYG,6.60
Eldra Buckley,RB,PHI,WAS,6.10
LaRod Stephens-Howling,RB,ARI,TEN,6.00
Leonard Weaver,FB,PHI,WAS,5.80
Donald Brown,RB,IND,HOU,5.80
Lex Hilliard,RB,MIA,BUF,5.70
Mike Tolbert,FB,LAC,KC,5.60
Rashad Jennings,RB,JAX,SF,5.60
David Akers,K,PHI,WAS,0.00
Nate Kaeding,K,LAC,KC,0.00
Shayne Graham,K,CIN,CLE,0.00
Mason Crosby,K,GB,DET,0.00
Rob Bironas,K,TEN,ARI,0.00
Kris Brown,K,HOU,IND,0.00
Rian Lindell,K,BUF,MIA,0.00
Olindo Mare,K,SEA,LAR,0.00
Lawrence Tynes,K,NYG,DEN,0.00
Billy Cundiff,K,BAL,PIT,0.00
Joe Nedney,K,SF,JAX,0.00
John Carney,K,NO,NE,0.00
Jason Elam,K,ATL,TB,0.00
Josh Brown,K,LAR,SEA,0.00
Nick Folk,K,DAL,OAK,0.00
John Kasay,K,CAR,NYJ,0.00
Shaun Suisham,K,WAS,PHI,0.00
Connor Barth,K,TB,ATL,0.00
Jay Feely,K,NYJ,CAR,0.00
Neil Rackers,K,ARI,TEN,0.00
Jeff Reed,K,PIT,BAL,0.00
Matt Stover,K,IND,HOU,0.00
Stephen Gostkowski,K,NE,NO,0.00
Jason Hanson,K,DET,GB,0.00
Robbie Gould,K,CHI,MIN,0.00
Thomas Howard,K,OAK,DAL,0.00
Josh Scobee,K,JAX,SF,0.00
Dan Carpenter,K,MIA,BUF,0.00
Ryan Succop,K,KC,LAC,0.00
Phil Dawson,K,CLE,CIN,0.00
Sebastian Janikowski,K,OAK,DAL,0.00
Rhys Lloyd,K,CAR,NYJ,0.00
David Buehler,K,DAL,OAK,0.00
Los Angeles Chargers,DST,LAC,KC,18.00
San Francisco 49ers,DST,SF,JAX,17.00
Denver Broncos,DST,DEN,NYG,16.00
Seattle Seahawks,DST,SEA,LAR,15.00
Minnesota Vikings,DST,MIN,CHI,14.00
Indianapolis Colts,DST,IND,HOU,14.00
Arizona Cardinals,DST,ARI,TEN,13.00
Carolina Panthers,DST,CAR,NYJ,13.00
Tampa Bay Buccaneers,DST,TB,ATL,11.00
Buffalo Bills,DST,BUF,MIA,10.00
Pittsburgh Steelers,DST,PIT,BAL,10.00
Dallas Cowboys,DST,DAL,OAK,9.00
New Orleans Saints,DST,NO,NE,9.00
Miami Dolphins,DST,MIA,BUF,7.00
Detroit Lions,DST,DET,GB,6.00
Cincinnati Bengals,DST,CIN,CLE,5.00
Houston Texans,DST,HOU,IND,5.00
Philadelphia Eagles,DST,PHI,WAS,5.00
Atlanta Falcons,DST,ATL,TB,4.00
Washington Redskins,DST,WAS,PHI,4.00
Cleveland Browns,DST,CLE,CIN,4.00
Los Angeles Rams,DST,LAR,SEA,3.00
New York Giants,DST,NYG,DEN,3.00
Baltimore Ravens,DST,BAL,PIT,3.00
Tennessee Titans,DST,TEN,ARI,2.00
Oakland Raiders,DST,OAK,DAL,2.00
Jacksonville Jaguars,DST,JAX,SF,1.00
New England Patriots,DST,NE,NO,-1.00
Chicago Bears,DST,CHI,MIN,-1.00
Kansas City Chiefs,DST,KC,LAC,-2.00
