Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Miles Austin,WR,12,DAL,OAK,11,7,64,145,1,49,13,21,0,0,0,0,0,30.50,2009
2,Donald Driver,WR,12,GB,DET,10,7,70,142,1,68,14,20,0,0,0,0,0,30.20,2009
3,Percy Harvin,WR,12,MIN,CHI,8,6,75,101,1,31,13,17,2,45,0,0,0,29.60,2009
4,Kenny Britt,WR,12,TEN,ARI,11,7,64,128,1,51,12,18,0,0,0,1,1,27.80,2009
5,Marques Colston,WR,12,NO,NE,5,4,80,121,1,68,24,30,0,0,0,0,0,25.10,2009
6,Devery Henderson,WR,12,NO,NE,5,3,60,116,1,75,23,39,1,0,0,0,0,23.60,2009
7,Mark Clayton,WR,12,BAL,PIT,10,7,70,129,0,54,13,18,0,0,0,1,1,21.90,2009
8,Terrell Owens,WR,12,BUF,MIA,5,5,100,96,1,51,19,19,0,0,0,0,0,20.60,2009
9,Chris Chambers,WR,12,KC,LAC,8,7,88,70,1,14,9,10,0,0,0,0,0,20.00,2009
10,Santonio Holmes,WR,12,PIT,BAL,10,6,60,74,1,33,7,12,0,0,0,0,0,19.40,2009
11,Derrick Mason,WR,12,BAL,PIT,12,7,58,62,1,17,5,9,0,0,0,0,0,19.20,2009
12,Antonio Bryant,WR,12,TB,ATL,4,3,75,91,1,42,23,30,0,0,0,0,0,18.10,2009
13,Robert Meachem,WR,12,NO,NE,6,5,83,69,1,38,12,14,0,0,0,0,0,17.90,2009
14,Pierre Garcon,WR,12,IND,HOU,7,5,71,63,1,24,9,13,0,0,0,0,0,17.30,2009
15,Roddy White,WR,12,ATL,TB,13,5,39,57,1,18,4,11,0,0,0,0,0,16.70,2009
16,Sam Aiken,WR,12,NE,NO,10,7,70,90,0,33,9,13,0,0,0,0,0,16.00,2009
17,Michael Jenkins,WR,12,ATL,TB,8,7,88,80,0,18,10,11,0,0,0,0,0,15.00,2009
18,Sidney Rice,WR,12,MIN,CHI,10,6,60,89,0,33,9,15,0,0,0,0,0,14.90,2009
19,Donnie Avery,WR,12,LAR,SEA,11,4,36,48,1,28,4,12,0,0,0,0,0,14.80,2009
20,Brandon Marshall,WR,12,DEN,NYG,9,6,67,86,0,33,10,14,0,0,0,0,0,14.60,2009
21,Kevin Walter,WR,12,HOU,IND,7,7,100,73,0,22,10,10,1,3,0,0,0,14.60,2009
22,Jason Avant,WR,12,PHI,WAS,6,5,83,94,0,46,16,19,0,0,0,0,0,14.40,2009
23,Steve Smith,WR,12,NYG,DEN,11,7,64,71,0,30,7,10,0,0,0,0,0,14.10,2009
24,James Jones,WR,12,GB,DET,4,4,100,35,1,21,9,9,0,0,0,0,0,13.50,2009
25,Bernard Berrian,WR,12,MIN,CHI,9,6,67,74,0,27,8,12,0,0,0,0,0,13.40,2009
26,Santana Moss,WR,12,WAS,PHI,9,4,44,28,1,10,3,7,0,0,0,0,0,12.80,2009
27,Danny Amendola,WR,12,LAR,SEA,11,7,64,55,0,11,5,8,0,0,0,0,0,12.50,2009
28,DeSean Jackson,WR,12,PHI,WAS,2,2,100,41,1,35,21,21,0,0,0,0,0,12.10,2009
29,Brian Hartline,WR,12,MIA,BUF,7,3,43,31,1,20,4,10,0,0,0,0,0,12.10,2009
30,Jacoby Jones,WR,12,HOU,IND,4,3,75,27,1,10,7,9,0,0,0,0,0,11.70,2009
31,Andre Johnson,WR,12,HOU,IND,9,5,56,67,0,21,7,13,0,0,0,0,0,11.70,2009
32,Malcom Floyd,WR,12,LAC,KC,4,3,75,85,0,53,21,28,0,0,0,0,0,11.50,2009
33,Jeremy Maclin,WR,12,PHI,WAS,7,5,71,63,0,35,9,13,0,0,0,0,0,11.30,2009
34,Austin Collie,WR,12,IND,HOU,5,4,80,70,0,31,14,18,0,0,0,0,0,11.00,2009
35,Reggie Wayne,WR,12,IND,HOU,6,3,50,19,1,8,3,6,0,0,0,0,0,10.90,2009
36,Hakeem Nicks,WR,12,NYG,DEN,6,4,67,66,0,36,11,17,0,0,0,0,0,10.60,2009
37,Wes Welker,WR,12,NE,NO,9,6,67,32,0,10,4,5,2,14,0,0,0,10.60,2009
38,Anquan Boldin,WR,12,ARI,TEN,9,5,56,53,0,24,6,11,0,0,0,0,0,10.30,2009
39,Josh Morgan,WR,12,SF,JAX,8,6,75,43,0,11,5,7,0,0,0,0,0,10.30,2009
40,Mike Thomas,WR,12,JAX,SF,4,4,100,62,0,25,16,16,0,0,0,0,0,10.20,2009
41,Darrius Heyward-Bey,WR,12,OAK,DAL,5,2,40,21,1,17,4,11,0,0,0,0,0,10.10,2009
42,Nate Washington,WR,12,TEN,ARI,9,3,33,68,0,35,8,23,0,0,0,0,0,9.80,2009
43,Mario Manningham,WR,12,NYG,DEN,11,5,46,48,0,13,4,10,0,0,0,0,0,9.80,2009
44,Randy Moss,WR,12,NE,NO,6,3,50,67,0,47,11,22,0,0,0,1,0,9.70,2009
45,Roy Williams,WR,12,DAL,OAK,4,2,50,15,1,9,4,8,0,0,0,0,0,9.50,2009
46,Michael Crabtree,WR,12,SF,JAX,8,4,50,54,0,27,7,14,0,0,0,0,0,9.40,2009
47,Greg Jennings,WR,12,GB,DET,6,4,67,53,0,33,9,13,0,0,0,0,0,9.30,2009
48,Calvin Johnson,WR,12,DET,GB,12,2,17,10,1,9,1,5,0,0,0,0,0,9.00,2009
49,Torry Holt,WR,12,JAX,SF,7,4,57,50,0,16,7,13,0,0,0,0,0,9.00,2009
50,Brandon Stokley,WR,12,DEN,NYG,3,1,33,17,1,17,6,17,0,0,0,0,0,8.70,2009
