,Player,Position,Team,Opponent,Points,PlayerID
0,Aaron Rodgers,QB,GB,DET,28.42,00-0023459
1,Philip Rivers,QB,LAC,KC,24.08,00-0022942
2,Ryan Fitzpatrick,QB,BUF,MIA,23.84,00-0023682
3,Vince Young,QB,TEN,ARI,23.28,00-0024218
4,Tony Romo,QB,DAL,OAK,23.26,00-0021678
5,Jason Campbell,QB,WAS,PHI,21.44,00-0023460
6,Peyton Manning,QB,IND,HOU,19.56,00-0010346
7,Josh Freeman,QB,TB,ATL,19.5,00-0026993
8,Chris Redman,QB,ATL,TB,18.12,00-0019709
9,Alex Smith,QB,SF,JAX,18.08,00-0023436
10,Dennis Dixon,QB,PIT,BAL,17.5,00-0026296
11,Matt Schaub,QB,HOU,IND,16.96,00-0022787
12,Kyle Boller,QB,LA,SEA,15.88,00-0022164
13,Donovan McNabb,QB,PHI,WAS,15.2,00-0011022
14,Joe Flacco,QB,BAL,PIT,14.36,00-0026158
15,David Garrard,QB,JAX,SF,14.28,00-0021231
16,Bruce Gradkowski,QB,OAK,DAL,14.0,00-0024408
17,Brady Quinn,QB,CLE,CIN,13.8,00-0025409
18,Kyle Orton,QB,DEN,NYG,12.7,00-0023541
19,Matt Cassel,QB,KC,LAC,11.32,00-0023662
20,Matthew Stafford,QB,DET,GB,10.62,00-0026498
21,Carson Palmer,QB,CIN,CLE,9.9,00-0021429
22,Jay Cutler,QB,CHI,MIN,9.48,00-0024226
23,Matt Leinart,QB,ARI,TEN,8.8,00-0024225
24,Chad Henne,QB,MIA,BUF,8.0,00-0026197
25,Mark Sanchez,QB,NYJ,CAR,7.86,00-0026898
26,Tom Brady,QB,NE,NO,7.68,00-0019596
27,Eli Manning,QB,NYG,DEN,7.5,00-0022803
28,Matt Hasselbeck,QB,SEA,LAR,5.88,00-0007091
29,Jake Delhomme,QB,CAR,NYJ,1.2,00-0004161
30,Seneca Wallace,QB,SEA,LAR,1.0,00-0022055
31,Brian Hoyer,QB,NE,NO,0.76,00-0026625
32,Matt Ryan,QB,ATL,TB,0.6,00-0026143
33,Billy Volek,QB,LAC,KC,0.4,00-0019041
34,Michael Vick,QB,PHI,WAS,0.4,
35,Pat White,QB,MIA,BUF,0.2,00-0027020
36,Brodie Croyle,QB,KC,LAC,0.12,00-0024300
37,Mark Brunell,QB,NO,NE,0.0,00-0002110
38,Kellen Clemens,QB,NYJ,CAR,0.0,00-0024264
39,Matt Flynn,QB,GB,DET,0.0,00-0026349
40,Tarvaris Jackson,QB,MIN,CHI,-0.4,00-0024279
41,Percy Harvin,WR,MIN,CHI,29.6,00-0026998
42,Kenny Britt,WR,TEN,ARI,27.8,00-0027006
43,Marques Colston,WR,NO,NE,25.1,00-0024466
44,Devery Henderson,WR,NO,NE,23.6,00-0022929
45,Mark Clayton,WR,BAL,PIT,21.9,00-0023457
46,Terrell Owens,WR,BUF,MIA,20.6,00-0012478
47,Chris Chambers,WR,KC,LAC,20.0,00-0020446
48,Santonio Holmes,WR,PIT,BAL,19.4,00-0024240
49,Derrick Mason,WR,BAL,PIT,19.2,00-0010500
50,Antonio Bryant,WR,TB,ATL,18.1,00-0021191
51,Robert Meachem,WR,NO,NE,17.9,00-0025414
52,Pierre Garcon,WR,IND,HOU,17.3,00-0026345
53,Roddy White,WR,ATL,TB,16.7,00-0023462
54,Sam Aiken,WR,NE,NO,16.0,00-0021915
55,Michael Jenkins,WR,ATL,TB,15.0,00-0022781
56,Sidney Rice,WR,MIN,CHI,14.9,00-0025431
57,Donnie Avery,WR,LA,SEA,14.8,00-0026173
58,Brandon Marshall,WR,DEN,NYG,14.6,00-0029620
59,Kevin Walter,WR,HOU,IND,14.6,00-0021931
60,Jason Avant,WR,PHI,WAS,14.4,00-0024324
61,Steve Smith,WR,NYG,DEN,14.1,
62,James Jones,WR,GB,DET,13.5,00-0025465
63,Bernard Berrian,WR,MIN,CHI,13.4,00-0022807
64,Santana Moss,WR,WAS,PHI,12.8,00-0020494
65,Danny Amendola,WR,LA,SEA,12.5,00-0026035
66,DeSean Jackson,WR,PHI,WAS,12.1,00-0026189
67,Brian Hartline,WR,MIA,BUF,12.1,00-0027077
68,Jacoby Jones,WR,HOU,IND,11.7,00-0025460
69,Andre Johnson,WR,HOU,IND,11.7,00-0022044
70,Malcom Floyd,WR,LAC,KC,11.5,00-0022414
71,Jeremy Maclin,WR,PHI,WAS,11.3,00-0026995
72,Austin Collie,WR,IND,HOU,11.0,00-0027092
73,Reggie Wayne,WR,IND,HOU,10.9,00-0020498
74,Hakeem Nicks,WR,NYG,DEN,10.6,00-0027005
75,Wes Welker,WR,NE,NO,10.6,00-0022427
76,Anquan Boldin,WR,ARI,TEN,10.3,00-0022084
77,Josh Morgan,WR,SF,JAX,10.3,00-0026314
78,Mike Thomas,WR,JAX,SF,10.2,00-0033114
79,Darrius Heyward-Bey,WR,OAK,DAL,10.1,00-0026983
80,Nate Washington,WR,TEN,ARI,9.8,00-0023367
81,Mario Manningham,WR,NYG,DEN,9.8,00-0026235
82,Randy Moss,WR,NE,NO,9.7,00-0011754
83,Roy Williams,WR,DAL,OAK,9.5,
84,Michael Crabtree,WR,SF,JAX,9.4,00-0026986
85,Greg Jennings,WR,GB,DET,9.3,00-0024267
86,Calvin Johnson,WR,DET,GB,9.0,00-0025389
87,Torry Holt,WR,JAX,SF,9.0,00-0007681
88,Brandon Stokley,WR,DEN,NYG,8.7,00-0015754
89,Vernon Davis,TE,SF,JAX,18.9,00-0024221
90,Jason Witten,TE,DAL,OAK,18.7,00-0022127
91,Tony Gonzalez,TE,ATL,TB,17.3,00-0006101
