Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Drew Brees,QB,12,NO,NE,18,23,78,371,16,5,0,158,1,-1,-1,0,37.74,2009
2,Brett Favre,QB,12,MIN,CHI,32,48,67,392,8,3,0,113,0,0,0,0,30.68,2009
3,Aaron Rodgers,QB,12,GB,DET,28,39,72,348,9,3,0,125,1,5,5,0,28.42,2009
4,Philip Rivers,QB,12,LAC,KC,21,28,75,317,11,2,0,136,1,4,4,0,24.08,2009
5,Ryan Fitzpatrick,QB,12,BUF,MIA,17,26,65,246,10,1,1,93,7,50,7,1,23.84,2009
6,Vince Young,QB,12,TEN,ARI,27,43,63,387,9,1,0,100,4,8,2,0,23.28,2009
7,Tony Romo,QB,12,DAL,OAK,18,29,62,309,11,2,0,121,1,-1,-1,0,23.26,2009
8,Jason Campbell,QB,12,WAS,PHI,22,37,60,231,6,2,2,73,2,2,1,1,21.44,2009
9,Peyton Manning,QB,12,IND,HOU,27,35,77,244,7,3,2,100,1,-2,-2,0,19.56,2009
10,Josh Freeman,QB,12,TB,ATL,20,29,69,250,9,2,0,118,2,14,7,0,19.50,2009
11,Chris Redman,QB,12,ATL,TB,23,41,56,243,6,2,0,90,2,4,2,0,18.12,2009
12,Alex Smith,QB,12,SF,JAX,27,41,66,232,6,2,0,97,3,8,3,0,18.08,2009
13,Dennis Dixon,QB,12,PIT,BAL,12,26,46,145,6,1,1,61,3,27,9,1,17.50,2009
14,Matt Schaub,QB,12,HOU,IND,31,42,74,284,7,2,2,88,2,6,3,0,16.96,2009
15,Kyle Boller,QB,12,LAR,SEA,28,46,61,282,6,1,2,67,3,26,9,0,15.88,2009
16,Donovan McNabb,QB,12,PHI,WAS,21,35,60,260,7,1,1,81,2,-2,-1,0,15.20,2009
17,Joe Flacco,QB,12,BAL,PIT,23,35,66,289,8,1,0,101,1,-2,-2,0,14.36,2009
18,David Garrard,QB,12,JAX,SF,25,36,69,307,9,0,0,95,2,10,5,0,14.28,2009
19,Bruce Gradkowski,QB,12,OAK,DAL,18,35,51,200,6,1,0,78,3,30,10,0,14.00,2009
20,Brady Quinn,QB,12,CLE,CIN,15,34,44,100,3,0,0,51,2,10,5,1,13.80,2009
21,Kyle Orton,QB,12,DEN,NYG,18,28,64,245,9,1,1,89,1,-1,-1,0,12.70,2009
22,Matt Cassel,QB,12,KC,LAC,19,31,61,178,6,1,1,74,6,22,4,0,11.32,2009
23,Matthew Stafford,QB,12,DET,GB,20,43,47,213,5,1,4,30,3,21,7,0,10.62,2009
24,Carson Palmer,QB,12,CIN,CLE,13,24,54,110,5,1,0,80,4,15,4,0,9.90,2009
25,Jay Cutler,QB,12,CHI,MIN,18,23,78,147,6,1,2,72,3,16,5,0,9.48,2009
26,Matt Leinart,QB,12,ARI,TEN,21,31,68,220,7,0,0,88,1,0,0,0,8.80,2009
27,Chad Henne,QB,12,MIA,BUF,17,31,55,175,6,1,3,42,0,0,0,0,8.00,2009
28,Mark Sanchez,QB,12,NYJ,CAR,13,17,77,154,9,0,1,79,3,27,9,0,7.86,2009
29,Tom Brady,QB,12,NE,NO,21,36,58,237,7,0,2,55,1,2,2,0,7.68,2009
30,Eli Manning,QB,12,NYG,DEN,24,40,60,230,6,0,1,66,1,3,3,0,7.50,2009
31,Matt Hasselbeck,QB,12,SEA,LAR,14,25,56,102,4,0,0,66,3,18,6,0,5.88,2009
32,Jake Delhomme,QB,12,CAR,NYJ,14,34,41,130,4,0,4,13,0,0,0,0,1.20,2009
33,Seneca Wallace,QB,12,SEA,LAR,0,0,0,0,0,0,0,0,1,10,10,0,1.00,2009
34,Brian Hoyer,QB,12,NE,NO,2,4,50,19,5,0,0,64,0,0,0,0,0.76,2009
35,Matt Ryan,QB,12,ATL,TB,2,3,67,15,5,0,0,78,0,0,0,0,0.60,2009
36,Michael Vick,QB,12,PHI,WAS,0,1,0,0,0,0,0,40,2,4,2,0,0.40,2009
37,Billy Volek,QB,12,LAC,KC,1,1,100,15,15,0,0,119,2,-2,-1,0,0.40,2009
38,Pat White,QB,12,MIA,BUF,0,0,0,0,0,0,0,0,1,2,2,0,0.20,2009
39,Brodie Croyle,QB,12,KC,LAC,1,2,50,3,2,0,0,56,0,0,0,0,0.12,2009
40,Matt Flynn,QB,12,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
41,Kellen Clemens,QB,12,NYJ,CAR,0,1,0,0,0,0,0,40,0,0,0,0,0.00,2009
42,Mark Brunell,QB,12,NO,NE,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
43,Tarvaris Jackson,QB,12,MIN,CHI,0,0,0,0,0,0,0,0,3,-4,-1,0,-0.40,2009
