Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Gates,TE,12,LAC,KC,7,7,100,118,2,22,17,17,0,0,0,0,0,33.80,2009
2,Dallas Clark,TE,12,IND,HOU,10,9,90,63,1,11,6,7,0,0,0,0,0,21.30,2009
3,Vernon Davis,TE,12,SF,JAX,9,6,67,69,1,30,8,12,0,0,0,0,0,18.90,2009
4,Jason Witten,TE,12,DAL,OAK,8,5,63,107,0,44,13,21,0,0,0,0,0,18.70,2009
5,Tony Gonzalez,TE,12,ATL,TB,12,9,75,83,0,17,7,9,0,0,0,0,0,17.30,2009
6,Visanthe Shiancoe,TE,12,MIN,CHI,9,5,56,51,1,21,6,10,0,0,0,0,0,16.10,2009
7,Kellen Winslow,TE,12,TB,ATL,8,7,88,81,0,21,10,12,0,0,0,0,0,15.10,2009
8,Fred Davis,TE,12,WAS,PHI,9,4,44,43,1,29,5,11,0,0,0,0,0,14.30,2009
9,Anthony Fasano,TE,12,MIA,BUF,6,5,83,74,0,18,12,15,0,0,0,0,0,12.40,2009
10,Zach Miller,TE,12,OAK,DAL,6,5,83,73,0,28,12,15,0,0,0,0,0,12.30,2009
11,Donald Lee,TE,12,GB,DET,5,4,80,22,1,10,4,6,0,0,0,0,0,12.20,2009
12,Bo Scaife,TE,12,TEN,ARI,10,5,50,68,0,22,7,14,0,0,0,0,0,11.80,2009
13,Greg Olsen,TE,12,CHI,MIN,8,7,88,45,0,9,6,6,0,0,0,0,0,11.50,2009
14,Delanie Walker,TE,12,SF,JAX,5,4,80,52,0,22,10,13,1,11,0,0,0,10.30,2009
15,Dante Rosario,TE,12,CAR,NYJ,7,4,57,62,0,26,9,16,0,0,0,0,0,10.20,2009
16,Dustin Keller,TE,12,NYJ,CAR,4,4,100,68,0,22,17,17,0,0,0,1,1,9.80,2009
17,Tony Scheffler,TE,12,DEN,NYG,6,4,67,53,0,22,9,13,0,0,0,0,0,9.30,2009
18,JP Foschi,TE,12,CIN,CLE,2,2,100,11,1,7,6,6,0,0,0,0,0,9.10,2009
19,Casey Fitzsimmons,TE,12,DET,GB,7,5,71,38,0,12,5,8,0,0,0,1,1,7.80,2009
20,Brent Celek,TE,12,PHI,WAS,9,4,44,33,0,15,4,8,0,0,0,0,0,7.30,2009
21,Darnell Dinkins,TE,12,NO,NE,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2009
22,Marcedes Lewis,TE,12,JAX,SF,5,3,60,40,0,22,8,13,0,0,0,0,0,7.00,2009
23,Ernest Wilford,TE,12,JAX,SF,2,2,100,39,0,30,20,20,0,0,0,0,0,5.90,2009
24,Jermichael Finley,TE,12,GB,DET,6,3,50,25,0,9,4,8,0,0,0,0,0,5.50,2009
25,Will Heller,TE,12,DET,GB,5,3,60,23,0,13,5,8,0,0,0,0,0,5.30,2009
26,Jared Cook,TE,12,TEN,ARI,2,2,100,29,0,17,15,15,0,0,0,0,0,4.90,2009
27,Kevin Boss,TE,12,NYG,DEN,2,2,100,22,0,12,11,11,0,0,0,0,0,4.20,2009
28,James Casey,TE,12,HOU,IND,4,2,50,17,0,12,4,9,0,0,0,0,0,3.70,2009
29,Daniel Fells,TE,12,LAR,SEA,3,1,33,25,0,25,8,25,0,0,0,0,0,3.50,2009
30,David Thomas,TE,12,NO,NE,2,1,50,25,0,25,13,25,0,0,0,0,0,3.50,2009
31,John Carlson,TE,12,SEA,LAR,3,2,67,14,0,14,5,7,0,0,0,0,0,3.40,2009
32,Benjamin Watson,TE,12,NE,NO,4,2,50,14,0,11,4,7,0,0,0,0,0,3.40,2009
33,Ben Patrick,TE,12,ARI,TEN,1,1,100,23,0,23,23,23,0,0,0,0,0,3.30,2009
34,Shawn Nelson,TE,12,BUF,MIA,4,1,25,22,0,22,6,22,0,0,0,0,0,3.20,2009
35,Daniel Graham,TE,12,DEN,NYG,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2009
36,Jonathan Stupar,TE,12,BUF,MIA,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2009
37,Greg Estandia,TE,12,CLE,CIN,4,1,25,17,0,17,4,17,0,0,0,0,0,2.70,2009
38,Jeremy Shockey,TE,12,NO,NE,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2009
39,Joel Dreessen,TE,12,HOU,IND,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2009
40,Brandon Pettigrew,TE,12,DET,GB,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2009
41,Mike Sellers,TE,12,WAS,PHI,2,1,50,12,0,12,6,12,0,0,0,0,0,2.20,2009
42,Randy McMichael,TE,12,LAR,SEA,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2009
43,Brandon Manumaleuna,TE,12,LAC,KC,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2009
44,Zach Miller,TE,12,JAX,SF,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2009
45,Alge Crumpler,TE,12,TEN,ARI,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2009
46,Jerramy Stevens,TE,12,TB,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
47,Billy Bajema,TE,12,LAR,SEA,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
48,Todd Heap,TE,12,BAL,PIT,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2009
49,Tom Santi,TE,12,IND,HOU,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
50,Tony Stewart,TE,12,OAK,DAL,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2009
