,Player,Position,Team,Opponent,Points,PlayerID
0,Nick Foles,QB,PHI,WAS,29.2,00-0029567
1,Austin Davis,QB,LA,DAL,25.98,00-0028957
2,Russell Wilson,QB,SEA,DEN,24.02,00-0029263
3,Peyton Manning,QB,DEN,SEA,24.02,00-0010346
4,Matt Ryan,QB,ATL,TB,23.64,00-0026143
5,Ryan Fitzpatrick,QB,HOU,NYG,21.96,00-0023682
6,Alex Smith,QB,KC,MIA,20.14,00-0023436
7,Geno Smith,QB,NYJ,CHI,19.64,00-0030565
8,Drew Brees,QB,NO,MIN,19.52,00-0020531
9,Drew Stanton,QB,ARI,SF,19.36,00-0025430
10,Philip Rivers,QB,LAC,BUF,19.34,00-0022942
11,Colin Kaepernick,QB,SF,ARI,19.2,00-0027974
12,Blake Bortles,QB,JAX,IND,17.92,00-0031407
13,Jay Cutler,QB,CHI,NYJ,17.4,00-0024226
14,Eli Manning,QB,NYG,HOU,17.26,00-0022803
15,Tony Romo,QB,DAL,LAR,17.08,00-0021678
16,Brian Hoyer,QB,CLE,BAL,16.0,00-0026625
17,Ben Roethlisberger,QB,PIT,CAR,15.94,00-0022924
18,EJ Manuel,QB,BUF,LAC,15.92,00-0030526
19,Andy Dalton,QB,CIN,TEN,14.86,00-0027973
20,Cam Newton,QB,CAR,PIT,13.7,00-0027939
21,Ryan Tannehill,QB,MIA,KC,13.1,00-0029701
22,Tom Brady,QB,NE,OAK,12.66,00-0019596
23,Joe Flacco,QB,BAL,CLE,12.28,00-0026158
24,Mike Glennon,QB,TB,ATL,10.74,00-0030520
25,Aaron Rodgers,QB,GB,DET,10.48,00-0023459
26,Jake Locker,QB,TEN,CIN,10.4,00-0027946
27,Teddy Bridgewater,QB,MIN,NO,8.7,00-0031237
28,Matthew Stafford,QB,DET,GB,7.64,00-0026498
29,Derek Anderson,QB,CAR,PIT,7.2,00-0023645
30,Derek Carr,QB,OAK,NE,5.96,00-0031280
31,Matt Cassel,QB,MIN,NO,2.62,00-0023662
32,TJ Yates,QB,ATL,TB,1.56,
33,Chad Henne,QB,JAX,IND,1.32,00-0026197
34,Josh McCown,QB,TB,ATL,1.32,00-0021206
35,Matt Hasselbeck,QB,IND,JAX,0.7,00-0007091
36,Michael Vick,QB,NYJ,CHI,0.3,
37,Johnny Manziel,QB,CLE,BAL,0.0,00-0031409
38,Luke McCown,QB,NO,MIN,0.0,00-0022864
39,Jason Campbell,QB,CIN,TEN,-0.12,00-0023460
40,Bruce Gradkowski,QB,PIT,CAR,-0.2,00-0024408
41,Jeremy Maclin,WR,PHI,WAS,32.4,00-0026995
42,Antonio Brown,WR,PIT,CAR,31.0,00-0027793
43,Emmanuel Sanders,WR,DEN,SEA,28.9,00-0027685
44,Kelvin Benjamin,WR,CAR,PIT,28.5,00-0031359
45,Jordan Matthews,WR,PHI,WAS,25.9,00-0031299
46,DeSean Jackson,WR,WAS,PHI,25.7,00-0026189
47,Victor Cruz,WR,NYG,HOU,24.7,00-0027265
48,Michael Crabtree,WR,SF,ARI,24.4,00-0026986
49,Alshon Jeffery,WR,CHI,NYJ,22.8,00-0029137
50,Steve Johnson,WR,SF,ARI,22.3,00-0026364
51,John Brown,WR,ARI,SF,21.2,00-0031051
52,Jeremy Kerley,WR,NYJ,CHI,21.1,00-0028091
53,Dez Bryant,WR,DAL,LAR,20.9,00-0027902
54,DeAndre Hopkins,WR,HOU,NYG,20.6,00-0030564
55,Eddie Royal,WR,LAC,BUF,20.2,00-0026182
56,Michael Floyd,WR,ARI,SF,19.4,00-0029638
57,AJ Green,WR,CIN,TEN,19.2,00-0027942
58,Julian Edelman,WR,NE,OAK,18.9,00-0027150
59,Steve Smith,WR,BAL,CLE,18.1,
60,Devin Hester,WR,ATL,TB,17.5,00-0024272
61,Miles Austin,WR,CLE,BAL,17.1,00-0023921
62,Andrew Hawkins,WR,CLE,BAL,15.7,00-0027918
63,Brandin Cooks,WR,NO,MIN,15.4,00-0031236
64,Hakeem Nicks,WR,IND,JAX,15.0,00-0027005
65,Allen Robinson,WR,JAX,IND,14.9,00-0031428
66,Cecil Shorts,WR,JAX,IND,14.5,00-0028052
67,Brian Quick,WR,LA,DAL,14.2,00-0029640
68,Calvin Johnson,WR,DET,GB,14.2,00-0025389
69,Mohamed Sanu,WR,CIN,TEN,14.12,00-0029632
70,Damaris Johnson,WR,HOU,NYG,13.6,00-0029435
71,Mike Wallace,WR,MIA,KC,13.6,00-0026901
72,Allen Hurns,WR,JAX,IND,13.3,00-0030821
73,TY Hilton,WR,IND,JAX,13.0,00-0029608
74,Corey Brown,WR,CAR,PIT,12.6,00-0031118
75,Kenny Britt,WR,LA,DAL,12.1,00-0027006
76,Greg Jennings,WR,MIN,NO,12.0,00-0024267
77,Wes Welker,WR,DEN,SEA,12.0,00-0022427
78,Malcom Floyd,WR,LAC,BUF,11.8,00-0022414
79,Austin Pettis,WR,LA,DAL,11.8,00-0028016
80,Brian Hartline,WR,MIA,KC,11.5,00-0027077
81,Terrance Williams,WR,DAL,LAR,11.2,00-0030542
82,Percy Harvin,WR,SEA,DEN,11.2,00-0026998
83,Ricardo Lockette,WR,SEA,DEN,10.9,00-0028442
84,Eric Weems,WR,ATL,TB,10.9,00-0024535
85,Jordy Nelson,WR,GB,DET,10.9,00-0026176
86,Marques Colston,WR,NO,MIN,10.5,00-0024466
87,Reggie Wayne,WR,IND,JAX,10.2,00-0020498
88,Donte Moncrief,WR,IND,JAX,10.2,00-0031339
89,Coby Fleener,TE,IND,JAX,14.9,00-0029697
90,Lance Kendricks,TE,LA,DAL,14.9,00-0027985
91,Jared Cook,TE,LA,DAL,14.5,00-0027061
92,Dwayne Allen,TE,IND,JAX,14.3,00-0029689
93,Andrew Quarless,TE,GB,DET,14.3,00-0027753
94,Rob Gronkowski,TE,NE,OAK,13.4,00-0027656
95,Josh Hill,TE,NO,MIN,12.8,00-0030216
96,Niles Paul,TE,WAS,PHI,12.8,00-0028093
97,Travis Kelce,TE,KC,MIA,12.6,00-0030506
98,Scott Chandler,TE,BUF,LAC,12.4,00-0025516
99,Jimmy Graham,TE,NO,MIN,11.4,00-0027696
100,Julius Thomas,TE,DEN,SEA,10.7,00-0028067
101,Ladarius Green,TE,LAC,BUF,10.4,00-0029275
102,Daniel Fells,TE,NYG,HOU,10.2,00-0023752
103,Jacob Tamme,TE,DEN,SEA,10.2,00-0026267
104,Larry Donnell,TE,NYG,HOU,9.5,00-0028838
105,Delanie Walker,TE,TEN,CIN,9.4,00-0024389
106,Heath Miller,TE,PIT,CAR,9.1,00-0023465
107,Garrett Graham,TE,HOU,NYG,9.1,00-0027718
108,Jason Witten,TE,DAL,LAR,8.9,00-0022127
109,Jace Amaro,TE,NYJ,CHI,8.4,00-0031042
110,Brandon Myers,TE,TB,ATL,8.3,00-0027135
111,John Carlson,TE,ARI,SF,6.3,00-0026178
