Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Marshawn Lynch,RB,3,SEA,DEN,26,88,3,1,5,3,40,1,0,0,27.80,2014
2,Rashad Jennings,RB,3,NYG,HOU,34,176,5,1,0,0,0,0,0,0,26.60,2014
3,Fred Jackson,RB,3,BUF,LAC,6,34,6,0,10,8,78,1,0,0,25.20,2014
4,DeMarco Murray,RB,3,DAL,LAR,24,100,4,1,4,4,31,0,1,1,25.10,2014
5,Joe McKnight,RB,3,KC,MIA,1,3,3,0,7,6,64,2,0,0,24.70,2014
6,Reggie Bush,RB,3,DET,GB,12,61,5,1,8,6,38,0,0,0,21.90,2014
7,Knile Davis,RB,3,KC,MIA,32,132,4,1,1,0,0,0,2,1,21.20,2014
8,LeGarrette Blount,RB,3,PIT,CAR,10,118,12,1,0,0,0,0,0,0,20.80,2014
9,Le'Veon Bell,RB,3,PIT,CAR,21,147,7,0,4,2,10,0,0,0,20.70,2014
10,Lamar Miller,RB,3,MIA,KC,15,108,7,0,5,4,24,0,0,0,20.20,2014
11,Giovani Bernard,RB,3,CIN,TEN,14,47,3,2,3,1,7,0,0,0,18.40,2014
12,Zac Stacy,RB,3,LAR,DAL,12,67,6,0,6,5,54,0,0,0,17.10,2014
13,Ahmad Bradshaw,RB,3,IND,JAX,9,65,7,0,3,2,18,1,0,0,16.30,2014
14,Bobby Rainey,RB,3,TB,ATL,11,41,4,0,8,7,64,0,2,2,15.50,2014
15,Lorenzo Taliaferro,RB,3,BAL,CLE,18,91,5,1,0,0,0,0,0,0,15.10,2014
16,Kyle Juszczyk,FB,3,BAL,CLE,0,0,0,0,4,3,54,1,0,0,14.40,2014
17,Pierre Thomas,RB,3,NO,MIN,8,30,4,1,3,3,21,0,0,0,14.10,2014
18,Donald Brown,RB,3,LAC,BUF,31,62,2,0,6,5,27,0,0,0,13.90,2014
19,Chris Ivory,RB,3,NYJ,CHI,10,44,4,0,4,4,52,0,1,0,13.60,2014
20,Matt Forte,RB,3,CHI,NYJ,13,33,3,0,7,6,43,0,0,0,13.60,2014
21,Roy Helu,RB,3,WAS,PHI,1,1,1,1,1,1,55,0,0,0,12.60,2014
22,Terrance West,RB,3,CLE,BAL,12,36,3,1,2,2,5,0,0,0,12.10,2014
23,Isaiah Crowell,RB,3,CLE,BAL,11,55,5,1,0,0,0,0,0,0,11.50,2014
24,Steven Jackson,RB,3,ATL,TB,14,54,4,1,0,0,0,0,0,0,11.40,2014
25,Trent Richardson,RB,3,IND,JAX,14,57,4,0,4,3,23,0,0,0,11.00,2014
26,Andre Ellington,RB,3,ARI,SF,18,62,3,0,4,3,13,0,0,0,10.50,2014
27,Darren McFadden,RB,3,OAK,NE,18,59,3,0,4,4,6,0,0,0,10.50,2014
28,Justin Forsett,RB,3,BAL,CLE,11,63,6,0,5,4,2,0,0,0,10.50,2014
29,Matt Asiata,RB,3,MIN,NO,12,35,3,0,6,3,36,0,0,0,10.10,2014
30,Antone Smith,RB,3,ATL,TB,4,50,13,1,0,0,0,0,1,1,10.00,2014
31,Jeremy Hill,RB,3,CIN,TEN,7,39,6,1,0,0,0,0,0,0,9.90,2014
32,Alfred Blue,RB,3,HOU,NYG,13,78,6,0,1,1,10,0,0,0,9.80,2014
33,Shonn Greene,RB,3,TEN,CIN,10,33,3,1,0,0,0,0,0,0,9.30,2014
34,CJ Spiller,RB,3,BUF,LAC,10,25,3,0,3,3,37,0,0,0,9.20,2014
35,Carlos Hyde,RB,3,SF,ARI,3,13,4,1,2,2,-2,0,0,0,9.10,2014
36,Toby Gerhart,RB,3,JAX,IND,9,32,4,0,2,2,31,0,0,0,8.30,2014
37,Bishop Sankey,RB,3,TEN,CIN,10,61,6,0,1,1,9,0,0,0,8.00,2014
38,Jonathan Stewart,RB,3,CAR,PIT,5,31,6,0,3,3,19,0,0,0,8.00,2014
39,Cyrus Gray,RB,3,KC,MIA,4,18,5,1,0,0,0,0,0,0,7.80,2014
40,Alfred Morris,RB,3,WAS,PHI,23,77,3,0,0,0,0,0,1,0,7.70,2014
41,Shane Vereen,RB,3,NE,OAK,7,20,3,0,6,4,17,0,0,0,7.70,2014
42,Darrel Young,FB,3,WAS,PHI,1,1,1,0,2,1,4,1,0,0,7.50,2014
43,Stevan Ridley,RB,3,NE,OAK,19,54,3,0,1,1,7,0,0,0,7.10,2014
44,Darren Sproles,RB,3,PHI,WAS,2,20,10,0,4,3,30,0,1,1,7.00,2014
45,Khiry Robinson,RB,3,NO,MIN,18,69,4,0,0,0,0,0,0,0,6.90,2014
46,Patrick DiMarco,FB,3,ATL,TB,0,0,0,0,3,3,35,0,0,0,6.50,2014
47,Chris Polk,RB,3,PHI,WAS,0,0,0,0,0,0,0,0,0,0,6.00,2014
48,Marcel Reece,FB,3,OAK,NE,1,7,7,0,7,3,19,0,0,0,5.60,2014
49,Montee Ball,RB,3,DEN,SEA,14,38,3,0,3,2,6,0,1,1,5.40,2014
50,Mike Tolbert,FB,3,CAR,PIT,3,4,1,0,3,3,20,0,0,0,5.40,2014
