Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Martellus Bennett,TE,3,CHI,NYJ,8,5,63,54,2,16,7,11,0,0,0,0,0,22.40,2014
2,Greg Olsen,TE,3,CAR,PIT,7,5,71,69,1,37,10,14,0,0,0,0,0,17.90,2014
3,Coby Fleener,TE,3,IND,JAX,7,4,57,49,1,23,7,12,0,0,0,0,0,14.90,2014
4,Lance Kendricks,TE,3,LAR,DAL,7,6,86,29,1,10,4,5,0,0,0,0,0,14.90,2014
5,Jared Cook,TE,3,LAR,DAL,9,7,78,75,0,18,8,11,1,0,0,0,0,14.50,2014
6,Dwayne Allen,TE,3,IND,JAX,6,4,67,43,1,22,7,11,0,0,0,0,0,14.30,2014
7,Andrew Quarless,TE,3,GB,DET,5,4,80,43,1,18,9,11,0,0,0,0,0,14.30,2014
8,Rob Gronkowski,TE,3,NE,OAK,6,3,50,44,1,22,7,15,0,0,0,0,0,13.40,2014
9,Josh Hill,TE,3,NO,MIN,2,2,100,48,1,34,24,24,0,0,0,0,0,12.80,2014
10,Niles Paul,TE,3,WAS,PHI,9,6,67,68,0,37,8,11,0,0,0,0,0,12.80,2014
11,Travis Kelce,TE,3,KC,MIA,4,3,75,36,1,20,9,12,0,0,0,0,0,12.60,2014
12,Scott Chandler,TE,3,BUF,LAC,5,5,100,74,0,37,15,15,0,0,0,0,0,12.40,2014
13,Jimmy Graham,TE,3,NO,MIN,8,6,75,54,0,15,7,9,0,0,0,0,0,11.40,2014
14,Julius Thomas,TE,3,DEN,SEA,4,3,75,17,1,9,4,6,0,0,0,0,0,10.70,2014
15,Ladarius Green,TE,3,LAC,BUF,6,4,67,64,0,26,11,16,0,0,0,0,0,10.40,2014
16,Daniel Fells,TE,3,NYG,HOU,2,2,100,22,1,13,11,11,0,0,0,0,0,10.20,2014
17,Jacob Tamme,TE,3,DEN,SEA,3,2,67,22,1,26,7,11,0,0,0,0,0,10.20,2014
18,Larry Donnell,TE,3,NYG,HOU,6,6,100,45,0,18,8,8,0,0,0,1,1,9.50,2014
19,Delanie Walker,TE,3,TEN,CIN,7,4,57,54,0,23,8,14,0,0,0,0,0,9.40,2014
20,Heath Miller,TE,3,PIT,CAR,5,4,80,51,0,30,10,13,0,0,0,0,0,9.10,2014
21,Garrett Graham,TE,3,HOU,NYG,6,5,83,41,0,11,7,8,0,0,0,0,0,9.10,2014
22,Jason Witten,TE,3,DAL,LAR,5,4,80,49,0,15,10,12,0,0,0,0,0,8.90,2014
23,Jace Amaro,TE,3,NYJ,CHI,4,3,75,54,0,43,14,18,0,0,0,0,0,8.40,2014
24,Brandon Myers,TE,3,TB,ATL,5,5,100,33,0,9,7,7,0,0,0,0,0,8.30,2014
25,John Carlson,TE,3,ARI,SF,3,3,100,33,0,15,11,11,0,0,0,0,0,6.30,2014
26,Kyle Rudolph,TE,3,MIN,NO,5,3,60,27,0,10,5,9,0,0,0,0,0,5.70,2014
27,Charles Clay,TE,3,MIA,KC,4,3,75,21,0,8,5,7,0,0,0,0,0,5.10,2014
28,Jeff Cumberland,TE,3,NYJ,CHI,6,3,50,18,0,11,3,6,0,0,0,0,0,4.80,2014
29,Craig Stevens,TE,3,TEN,CIN,2,2,100,26,0,20,13,13,0,0,0,0,0,4.60,2014
30,Anthony Fasano,TE,3,KC,MIA,2,2,100,23,0,13,12,12,0,0,0,0,0,4.30,2014
31,Dennis Pitta,TE,3,BAL,CLE,3,3,100,12,0,9,4,4,0,0,0,0,0,4.20,2014
32,Jack Doyle,TE,3,IND,JAX,3,3,100,10,0,6,3,3,0,0,0,0,0,4.00,2014
33,Luke Stocker,TE,3,TB,ATL,2,2,100,15,0,11,8,8,0,0,0,0,0,3.50,2014
34,Levine Toilolo,TE,3,ATL,TB,2,2,100,25,0,13,13,13,0,0,0,1,1,3.50,2014
35,Zach Ertz,TE,3,PHI,WAS,3,2,67,14,0,10,5,7,0,0,0,0,0,3.40,2014
36,Jordan Cameron,TE,3,CLE,BAL,3,1,33,23,0,23,8,23,0,0,0,0,0,3.30,2014
37,Derek Carrier,TE,3,SF,ARI,2,1,50,23,0,23,12,23,0,0,0,0,0,3.30,2014
38,Zach Miller,TE,3,SEA,DEN,2,2,100,12,0,8,6,6,0,0,0,0,0,3.20,2014
39,Mychal Rivera,TE,3,OAK,NE,4,2,50,11,0,8,3,6,0,0,0,0,0,3.10,2014
40,Tim Wright,TE,3,NE,OAK,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2014
41,James Casey,TE,3,PHI,WAS,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2014
42,Logan Paulsen,TE,3,WAS,PHI,2,2,100,7,0,4,4,4,0,0,0,0,0,2.70,2014
43,Zach Sudfeld,TE,3,NYJ,CHI,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2014
44,Benjamin Watson,TE,3,NO,MIN,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2014
45,Virgil Green,TE,3,DEN,SEA,1,1,100,10,0,10,10,10,1,0,0,0,0,2.00,2014
46,Owen Daniels,TE,3,BAL,CLE,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
47,Marcel Jensen,TE,3,JAX,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
48,Antonio Gates,TE,3,LAC,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
49,Dante Rosario,TE,3,CHI,NYJ,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
50,Brian Leonhardt,TE,3,OAK,NE,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2014
