Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Shaun Hill,QB,4,DET,GB,34,54,63,331,6,2,2,77,4,53,13,0,27.54,2010
2,David Garrard,QB,4,JAX,IND,17,22,77,163,7,2,0,128,5,44,9,1,24.92,2010
3,Kyle Orton,QB,4,DEN,TEN,35,50,70,341,7,2,1,94,3,11,4,0,24.74,2010
4,Peyton Manning,QB,4,IND,JAX,33,46,72,352,8,2,1,99,1,-1,-1,0,23.98,2010
5,Carson Palmer,QB,4,CIN,CLE,25,36,69,371,10,2,0,121,1,0,0,0,23.84,2010
6,Ryan Fitzpatrick,QB,4,BUF,NYJ,12,27,44,128,5,2,0,84,7,74,11,0,20.52,2010
7,Chad Henne,QB,4,MIA,NE,28,38,74,305,8,2,3,82,0,0,0,0,20.20,2010
8,Sam Bradford,QB,4,LAR,SEA,23,41,56,289,7,2,1,84,2,8,4,0,19.36,2010
9,Aaron Rodgers,QB,4,GB,DET,12,17,71,181,11,3,2,105,3,20,7,0,19.24,2010
10,Bruce Gradkowski,QB,4,OAK,HOU,24,39,62,278,7,2,2,79,3,16,5,0,17.72,2010
11,Philip Rivers,QB,4,LAC,ARI,15,20,75,241,12,2,0,148,0,0,0,0,17.64,2010
12,Matt Schaub,QB,4,HOU,OAK,16,29,55,192,7,2,0,99,3,1,0,0,15.78,2010
13,Drew Brees,QB,4,NO,CAR,33,48,69,275,6,1,0,90,1,-1,-1,0,14.90,2010
14,Mark Sanchez,QB,4,NYJ,BUF,14,24,58,161,7,2,0,106,1,0,0,0,14.44,2010
15,Matt Ryan,QB,4,ATL,SF,26,43,61,273,6,1,2,67,4,15,4,0,14.42,2010
16,Joe Flacco,QB,4,BAL,PIT,24,37,65,256,7,1,1,83,2,1,1,0,13.34,2010
17,Kevin Kolb,QB,4,PHI,WAS,22,35,63,201,6,1,1,76,2,21,11,0,13.14,2010
18,Vince Young,QB,4,TEN,DEN,17,28,61,173,6,1,0,90,1,18,18,0,12.72,2010
19,Donovan McNabb,QB,4,WAS,PHI,8,19,42,125,7,1,1,60,5,39,8,0,11.90,2010
20,Jimmy Clausen,QB,4,CAR,NO,11,21,52,146,7,1,0,91,2,11,6,0,10.94,2010
21,Seneca Wallace,QB,4,CLE,CIN,18,30,60,184,6,1,1,75,5,5,1,0,10.86,2010
22,Tom Brady,QB,4,NE,MIA,19,24,79,153,6,1,0,107,5,6,1,0,10.72,2010
23,Alex Smith,QB,4,SF,ATL,21,32,66,188,6,1,2,66,1,1,1,0,9.62,2010
24,Matt Hasselbeck,QB,4,SEA,LAR,20,36,56,191,5,0,1,59,1,3,3,0,5.94,2010
25,Eli Manning,QB,4,NYG,CHI,18,30,60,195,7,0,0,79,3,-2,-1,0,5.60,2010
26,Charlie Batch,QB,4,PIT,BAL,12,21,57,141,7,0,1,58,1,4,4,0,5.04,2010
27,Michael Vick,QB,4,PHI,WAS,5,7,71,49,7,0,0,91,3,17,6,0,3.66,2010
28,Max Hall,QB,4,ARI,LAC,8,14,57,82,6,0,0,74,0,0,0,0,2.28,2010
29,Caleb Hanie,QB,4,CHI,NYG,3,4,75,36,9,0,0,102,0,0,0,0,1.44,2010
30,Derek Anderson,QB,4,ARI,LAC,7,14,50,64,5,0,2,23,0,0,0,0,0.56,2010
31,Todd Collins,QB,4,CHI,NYG,4,11,36,36,3,0,1,8,0,0,0,0,0.44,2010
32,Mark Brunell,QB,4,NYJ,BUF,1,1,100,7,7,0,0,96,0,0,0,0,0.28,2010
33,Billy Volek,QB,4,LAC,ARI,1,1,100,8,8,0,0,100,2,-2,-1,0,0.12,2010
34,Chase Daniel,QB,4,NO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
35,Brian Hoyer,QB,4,NE,MIA,0,0,0,0,0,0,0,0,1,-2,-2,0,-0.20,2010
36,Jay Cutler,QB,4,CHI,NYG,8,11,73,42,4,0,1,41,0,0,0,0,-0.32,2010
