,Player,Position,Team,Opponent,Points,PlayerID
0,Kyle Orton,QB,DEN,TEN,24.74,00-0023541
1,Peyton Manning,QB,IND,JAX,23.98,00-0010346
2,Carson Palmer,QB,CIN,CLE,23.84,00-0021429
3,Ryan Fitzpatrick,QB,BUF,NYJ,20.52,00-0023682
4,Chad Henne,QB,MIA,NE,20.2,00-0026197
5,Sam Bradford,QB,LA,SEA,19.36,00-0027854
6,Aaron Rodgers,QB,GB,DET,19.24,00-0023459
7,Bruce Gradkowski,QB,OAK,HOU,17.72,00-0024408
8,Philip Rivers,QB,LAC,ARI,17.64,00-0022942
9,Matt Schaub,QB,HOU,OAK,15.78,00-0022787
10,Drew Brees,QB,NO,CAR,14.9,00-0020531
11,Mark Sanchez,QB,NYJ,BUF,14.44,00-0026898
12,Matt Ryan,QB,ATL,SF,14.42,00-0026143
13,Joe Flacco,QB,BAL,PIT,13.34,00-0026158
14,Kevin Kolb,QB,PHI,WAS,13.14,00-0025423
15,Vince Young,QB,TEN,DEN,12.72,00-0024218
16,Donovan McNabb,QB,WAS,PHI,11.9,00-0011022
17,Jimmy Clausen,QB,CAR,NO,10.94,00-0027659
18,Seneca Wallace,QB,CLE,CIN,10.86,00-0022055
19,Tom Brady,QB,NE,MIA,10.72,00-0019596
20,Alex Smith,QB,SF,ATL,9.62,00-0023436
21,Matt Hasselbeck,QB,SEA,LAR,5.94,00-0007091
22,Eli Manning,QB,NYG,CHI,5.6,00-0022803
23,Charlie Batch,QB,PIT,BAL,5.04,00-0000865
24,Michael Vick,QB,PHI,WAS,3.66,
25,Max Hall,QB,ARI,LAC,2.28,00-0027347
26,Caleb Hanie,QB,CHI,NYG,1.44,00-0025970
27,Derek Anderson,QB,ARI,LAC,0.56,00-0023645
28,Todd Collins,QB,CHI,NYG,0.44,00-0003315
29,Mark Brunell,QB,NYJ,BUF,0.28,00-0002110
30,Billy Volek,QB,LAC,ARI,0.12,00-0019041
31,Chase Daniel,QB,NO,CAR,0.0,00-0026544
32,Brian Hoyer,QB,NE,MIA,-0.2,00-0026625
33,Jay Cutler,QB,CHI,NYG,-0.32,00-0024226
34,Eddie Royal,WR,DEN,TEN,28.3,00-0026182
35,Calvin Johnson,WR,DET,GB,26.8,00-0025389
36,Brandon Lloyd,WR,DEN,TEN,25.5,00-0022097
37,Davone Bess,WR,MIA,NE,23.3,00-0026000
38,Hakeem Nicks,WR,NYG,CHI,22.0,00-0027005
39,Roddy White,WR,ATL,SF,20.4,00-0023462
40,Braylon Edwards,WR,NYJ,BUF,18.6,00-0023438
41,Donald Driver,WR,GB,DET,17.9,00-0004541
42,Wes Welker,WR,NE,MIA,15.0,00-0022427
43,Harry Douglas,WR,ATL,SF,14.9,00-0026224
44,Austin Collie,WR,IND,JAX,14.9,00-0027092
45,Anquan Boldin,WR,BAL,PIT,14.1,00-0022084
46,Brandon Gibson,WR,LA,SEA,14.0,00-0026937
47,Derrick Mason,WR,BAL,PIT,14.0,00-0010500
48,TJ Houshmandzadeh,WR,BAL,PIT,13.9,
49,Brandon Tate,WR,NE,MIA,13.9,00-0027057
50,Mike Thomas,WR,JAX,IND,13.7,00-0033114
51,Lance Moore,WR,NO,CAR,13.7,00-0023310
52,Mark Clayton,WR,LA,SEA,12.8,00-0023457
53,Larry Fitzgerald,WR,ARI,LAC,12.6,00-0022921
54,Steve Johnson,WR,BUF,NYJ,12.1,00-0026364
55,Devery Henderson,WR,NO,CAR,11.7,00-0022929
56,David Nelson,WR,BUF,NYJ,11.5,00-0027322
57,Kenny Britt,WR,TEN,DEN,11.3,00-0027006
58,Michael Crabtree,WR,SF,ATL,10.8,00-0026986
59,Chansi Stuckey,WR,CLE,CIN,10.6,00-0025622
60,Greg Jennings,WR,GB,DET,10.5,00-0024267
61,Brandon Stokley,WR,SEA,LAR,10.2,00-0015754
62,Jabar Gaffney,WR,DEN,TEN,10.1,00-0021163
63,Brandon Marshall,WR,MIA,NE,10.0,00-0024334
64,Danny Amendola,WR,LA,SEA,9.6,00-0026035
65,Chad Johnson,WR,CIN,CLE,8.9,00-0020397
66,Nate Washington,WR,TEN,DEN,8.2,00-0023367
67,Marques Colston,WR,NO,CAR,7.6,00-0024466
68,Brian Finneran,WR,ATL,SF,7.6,00-0005231
69,Kevin Walter,WR,HOU,OAK,7.5,00-0021931
70,Mike Williams,WR,SEA,LAR,7.2,00-0033536
71,Tiquan Underwood,WR,JAX,IND,7.1,00-0027156
72,Jason Avant,WR,PHI,WAS,7.1,00-0024324
73,Antwaan Randle El,WR,PIT,BAL,7.0,
74,Steve Smith,WR,NYG,CHI,7.0,
75,Anthony Armstrong,WR,WAS,PHI,6.7,00-0026465
76,Earl Bennett,WR,CHI,NYG,6.6,00-0026210
77,Malcom Floyd,WR,LAC,ARI,6.5,00-0022414
78,Stephen Williams,WR,ARI,LAC,6.2,00-0027349
79,Golden Tate,WR,SEA,LAR,6.1,00-0027891
80,JohnnieLee Higgins,WR,OAK,HOU,5.8,
81,David Gettis,WR,CAR,NO,5.7,00-0027795
82,Dallas Clark,TE,IND,JAX,19.8,00-0022165
83,Dustin Keller,TE,NYJ,BUF,18.8,00-0026170
84,Joel Dreessen,TE,HOU,OAK,18.3,00-0023630
85,Brandon Pettigrew,TE,DET,GB,17.1,00-0026996
86,Vernon Davis,TE,SF,ATL,13.6,00-0024221
87,Jermichael Finley,TE,GB,DET,13.6,00-0026231
88,Tony Scheffler,TE,DET,GB,12.3,00-0024276
89,Benjamin Watson,TE,CLE,CIN,12.0,00-0022943
90,Jeremy Shockey,TE,NO,CAR,11.8,00-0021148
91,Chris Cooley,TE,WAS,PHI,11.7,00-0022738
92,Brent Celek,TE,PHI,WAS,11.7,00-0025549
93,Anthony Fasano,TE,MIA,NE,11.7,00-0024268
94,Tony Gonzalez,TE,ATL,SF,11.1,00-0006101
95,Marcedes Lewis,TE,JAX,IND,10.2,00-0024243
96,Evan Moore,TE,CLE,CIN,9.4,00-0026123
97,David Thomas,TE,NO,CAR,9.2,00-0024301
98,Greg Olsen,TE,CHI,NYG,8.9,00-0025418
99,Jermaine Gresham,TE,CIN,CLE,8.5,00-0027873
100,Aaron Hernandez,TE,NE,MIA,7.9,00-0027713
101,David Martin,TE,BUF,NYJ,7.4,00-0020332
102,Daniel Fells,TE,LA,SEA,6.5,00-0023752
103,Todd Heap,TE,BAL,PIT,6.5,00-0020516
104,Heath Miller,TE,PIT,BAL,5.2,00-0023465
105,Bo Scaife,TE,TEN,DEN,4.7,00-0023612
106,Deon Butler,TE,SEA,LAR,4.0,00-0027063
107,Dante Rosario,TE,CAR,NO,3.7,00-0025542
108,Travis Beckum,TE,NYG,CHI,3.5,00-0027070
109,Daniel Graham,TE,DEN,TEN,3.5,00-0021154
110,Jim Dray,TE,ARI,LAC,3.4,00-0027825
111,Ben Patrick,TE,ARI,LAC,3.2,00-0025602
112,Jared Cook,TE,TEN,DEN,2.7,00-0027061
113,Craig Stevens,TE,TEN,DEN,2.6,00-0026225
114,Donald Lee,TE,GB,DET,2.5,00-0021929
115,John Carlson,TE,SEA,LAR,2.5,00-0026178
116,Kevin Boss,TE,NYG,CHI,2.1,00-0025540
117,Brody Eldridge,TE,IND,JAX,2.0,00-0027761
118,Chris Baker,TE,SEA,LAR,1.8,
119,Owen Daniels,TE,HOU,OAK,1.8,00-0024313
120,Jeff King,TE,CAR,NO,1.7,00-0024369
121,Ben Hartsock,TE,NYJ,BUF,1.7,00-0022847
122,Delanie Walker,TE,SF,ATL,1.6,00-0024389
123,Mike Sellers,TE,WAS,PHI,1.5,00-0014655
124,Rob Gronkowski,TE,NE,MIA,1.4,00-0027656
125,Nate Byham,TE,SF,ATL,1.0,00-0027780
126,Jimmy Graham,TE,NO,CAR,0.3,00-0027696
127,Andrew Quarless,TE,GB,DET,0.0,00-0027753
128,Zach Miller,TE,JAX,IND,0.0,00-0027125
129,Brandon Myers,TE,OAK,HOU,0.0,00-0027135
130,LeSean McCoy,RB,PHI,WAS,31.4,00-0027029
131,Maurice Jones-Drew,RB,JAX,IND,29.1,00-0024275
132,Ahmad Bradshaw,RB,NYG,CHI,24.3,00-0025637
133,Joseph Addai,RB,IND,JAX,23.2,00-0024245
134,Rashard Mendenhall,RB,PIT,BAL,22.8,00-0026163
135,Peyton Hillis,RB,CLE,CIN,22.0,00-0026367
136,Mike Tolbert,FB,LAC,ARI,21.3,00-0026069
137,Frank Gore,RB,SF,ATL,20.7,00-0023500
138,Ricky Williams,RB,MIA,NE,20.1,00-0017915
139,Darren McFadden,RB,OAK,HOU,18.9,00-0026144
140,DeAngelo Williams,RB,CAR,NO,17.0,00-0024242
141,Steven Jackson,RB,LA,SEA,15.4,00-0022736
142,Correll Buckhalter,RB,DEN,TEN,15.1,00-0020270
143,Shonn Greene,RB,NYJ,BUF,14.7,00-0026899
144,Jonathan Stewart,RB,CAR,NO,14.6,00-0026153
145,Derrick Ward,RB,HOU,OAK,13.8,00-0022770
146,Ryan Mathews,RB,LAC,ARI,13.8,00-0027864
