Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Antonio Gates,TE,4,LAC,ARI,7,7,100,144,2,33,21,21,0,0,0,0,0,36.40,2010
2,Zach Miller,TE,4,OAK,HOU,13,11,85,122,1,23,9,11,0,0,0,0,0,32.20,2010
3,Dallas Clark,TE,4,IND,JAX,11,7,64,68,1,16,6,10,0,0,0,0,0,19.80,2010
4,Dustin Keller,TE,4,NYJ,BUF,6,4,67,28,2,15,5,7,0,0,0,0,0,18.80,2010
5,Joel Dreessen,TE,4,HOU,OAK,8,5,63,73,1,29,9,15,0,0,0,0,0,18.30,2010
6,Brandon Pettigrew,TE,4,DET,GB,11,8,73,91,0,19,8,11,0,0,0,0,0,17.10,2010
7,Vernon Davis,TE,4,SF,ATL,5,4,80,36,1,15,7,9,0,0,0,0,0,13.60,2010
8,Jermichael Finley,TE,4,GB,DET,5,4,80,36,1,13,7,9,0,0,0,0,0,13.60,2010
9,Tony Scheffler,TE,4,DET,GB,10,6,60,63,0,25,6,11,0,0,0,0,0,12.30,2010
10,Benjamin Watson,TE,4,CLE,CIN,10,6,60,60,0,21,6,10,0,0,0,0,0,12.00,2010
11,Jeremy Shockey,TE,4,NO,CAR,8,6,75,58,0,20,7,10,0,0,0,0,0,11.80,2010
12,Chris Cooley,TE,4,WAS,PHI,5,2,40,37,1,31,7,19,0,0,0,0,0,11.70,2010
13,Brent Celek,TE,4,PHI,WAS,6,3,50,27,1,12,5,9,0,0,0,0,0,11.70,2010
14,Anthony Fasano,TE,4,MIA,NE,6,5,83,67,0,21,11,13,0,0,0,0,0,11.70,2010
15,Tony Gonzalez,TE,4,ATL,SF,12,7,58,41,0,11,3,6,0,0,0,0,0,11.10,2010
16,Marcedes Lewis,TE,4,JAX,IND,2,2,100,22,1,15,11,11,0,0,0,0,0,10.20,2010
17,Evan Moore,TE,4,CLE,CIN,2,1,50,24,1,24,12,24,0,0,0,0,0,9.40,2010
