Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,CJ Anderson,RB,16,DEN,CIN,18,83,5,1,10,8,55,0,0,0,27.80,2014
2,Marshawn Lynch,RB,16,SEA,ARI,10,113,11,2,0,0,0,0,0,0,26.30,2014
3,Lamar Miller,RB,16,MIA,MIN,19,92,5,1,7,5,58,0,0,0,26.00,2014
4,Frank Gore,RB,16,SF,LAC,26,158,6,1,0,0,0,0,0,0,24.80,2014
5,Matt Asiata,RB,16,MIN,MIA,16,58,4,2,4,3,19,0,0,0,24.70,2014
6,Jonathan Stewart,RB,16,CAR,CLE,24,122,5,0,4,2,7,1,0,0,23.90,2014
7,Jeremy Hill,RB,16,CIN,DEN,22,147,7,1,0,0,0,0,1,1,22.70,2014
8,Reggie Bush,RB,16,DET,CHI,7,54,8,1,7,6,44,0,0,0,21.80,2014
9,Matt Forte,RB,16,CHI,DET,19,55,3,0,6,6,40,1,0,0,21.50,2014
10,LeSean McCoy,RB,16,PHI,WAS,22,88,4,1,4,3,28,0,0,0,20.60,2014
11,Leon Washington,RB,16,TEN,JAX,4,11,3,0,7,7,62,1,0,0,20.30,2014
12,Fred Jackson,RB,16,BUF,OAK,6,10,2,0,12,9,93,0,0,0,19.30,2014
13,Giovani Bernard,RB,16,CIN,DEN,8,36,5,0,5,5,45,1,0,0,19.10,2014
14,Damien Williams,RB,16,MIA,MIN,3,18,6,0,6,6,50,1,0,0,18.80,2014
15,Eddie Lacy,RB,16,GB,TB,17,99,6,1,1,1,5,0,0,0,17.40,2014
16,Devonta Freeman,RB,16,ATL,NO,5,36,7,1,4,3,48,0,0,0,17.40,2014
17,Arian Foster,RB,16,HOU,BAL,25,96,4,0,4,1,23,0,0,0,17.10,2014
18,Joique Bell,RB,16,DET,CHI,13,74,6,1,3,2,13,0,1,0,16.70,2014
19,Jordan Todman,RB,16,JAX,TEN,5,71,14,1,3,2,5,0,0,0,15.60,2014
20,Tre Mason,RB,16,LAR,NYG,13,76,6,1,1,1,7,0,0,0,15.30,2014
21,Mark Ingram,RB,16,NO,ATL,13,38,3,1,3,3,17,0,0,0,14.50,2014
22,Alfred Morris,RB,16,WAS,PHI,21,83,4,1,0,0,0,0,0,0,14.30,2014
23,Le'Veon Bell,RB,16,PIT,KC,20,63,3,1,2,1,9,0,0,0,14.20,2014
24,Andre Williams,RB,16,NYG,LAR,26,110,4,0,1,0,0,0,0,0,14.00,2014
25,Latavius Murray,RB,16,OAK,BUF,23,86,4,0,4,3,22,0,0,0,13.80,2014
26,Darrel Young,FB,16,WAS,PHI,2,2,1,2,1,1,3,0,0,0,13.50,2014
27,Toby Gerhart,RB,16,JAX,TEN,12,53,4,1,2,1,7,0,0,0,13.00,2014
28,Darren Sproles,RB,16,PHI,WAS,4,24,6,0,9,6,43,0,0,0,12.70,2014
29,Zurlon Tipton,RB,16,IND,DAL,1,-3,-3,0,4,4,23,1,0,0,12.00,2014
30,DeMarco Murray,RB,16,DAL,IND,22,58,3,1,0,0,0,0,0,0,11.80,2014
31,Orleans Darkwa,RB,16,NYG,LAR,4,21,5,1,2,2,17,0,0,0,11.80,2014
32,Jamaal Charles,RB,16,KC,PIT,9,29,3,0,7,5,48,0,1,1,11.70,2014
33,Branden Oliver,RB,16,LAC,SF,13,53,4,0,5,3,28,0,0,0,11.10,2014
34,Justin Forsett,RB,16,BAL,HOU,10,19,2,0,4,4,13,0,0,0,7.20,2014
35,Jamize Olawale,FB,16,OAK,BUF,0,0,0,0,1,1,1,1,0,0,7.10,2014
36,Dan Herron,RB,16,IND,DAL,7,3,0,0,4,3,37,0,0,0,7.00,2014
37,Jonas Gray,RB,16,NE,NYJ,6,5,1,1,1,0,0,0,0,0,6.50,2014
38,James Starks,RB,16,GB,TB,7,3,0,0,5,4,22,0,0,0,6.50,2014
39,Darren McFadden,RB,16,OAK,BUF,9,54,6,0,2,1,0,0,0,0,6.40,2014
40,Stepfan Taylor,RB,16,ARI,SEA,11,19,2,0,3,2,25,0,0,0,6.40,2014
41,Bishop Sankey,RB,16,TEN,JAX,14,44,3,0,2,1,9,0,0,0,6.30,2014
42,Shane Vereen,RB,16,NE,NYJ,6,38,6,0,2,1,12,0,0,0,6.00,2014
43,Charles Sims,RB,16,TB,GB,4,-1,0,0,6,3,30,0,0,0,5.90,2014
44,Isaiah Crowell,RB,16,CLE,CAR,16,55,3,0,0,0,0,0,0,0,5.50,2014
45,Bilal Powell,RB,16,NYJ,NE,5,21,4,0,2,2,13,0,0,0,5.40,2014
46,Chris Ivory,RB,16,NYJ,NE,11,53,5,0,0,0,0,0,0,0,5.30,2014
47,Ronnie Brown,RB,16,LAC,SF,7,33,5,0,3,1,9,0,0,0,5.20,2014
48,Joe Banyard,RB,16,MIN,MIA,5,23,5,0,3,2,9,0,0,0,5.20,2014
49,Fitzgerald Toussaint,RB,16,BAL,HOU,4,11,3,0,5,2,20,0,0,0,5.10,2014
50,CJ Spiller,RB,16,BUF,OAK,4,-4,-1,0,4,4,14,0,1,0,5.00,2014
