Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Luke Willson,TE,16,SEA,ARI,3,3,100,139,2,80,46,46,0,0,0,0,0,31.90,2014
2,Zach Ertz,TE,16,PHI,WAS,18,15,83,115,0,16,6,8,0,0,0,0,0,29.50,2014
3,Antonio Gates,TE,16,LAC,SF,9,7,78,92,2,28,10,13,0,0,0,0,0,28.20,2014
4,Jason Witten,TE,16,DAL,IND,7,7,100,90,1,25,13,13,0,0,0,0,0,22.00,2014
5,Jermaine Gresham,TE,16,CIN,DEN,11,9,82,62,1,20,6,7,0,0,0,1,0,21.20,2014
6,Charles Clay,TE,16,MIA,MIN,10,6,60,114,0,41,11,19,0,0,0,0,0,20.40,2014
7,Jordan Cameron,TE,16,CLE,CAR,5,3,60,88,1,81,18,29,0,0,0,0,0,17.80,2014
8,Jimmy Graham,TE,16,NO,ATL,10,6,60,53,1,15,5,9,0,0,0,1,1,16.30,2014
9,Rob Gronkowski,TE,16,NE,NYJ,10,6,60,31,1,10,3,5,0,0,0,0,0,15.10,2014
10,Heath Miller,TE,16,PIT,KC,8,7,88,68,0,17,9,10,0,0,0,0,0,13.80,2014
11,Scott Chandler,TE,16,BUF,OAK,6,4,67,37,1,29,6,9,0,0,0,0,0,13.70,2014
12,Jeff Cumberland,TE,16,NYJ,NE,5,3,60,43,1,20,9,14,0,0,0,0,0,13.30,2014
13,Dion Sims,TE,16,MIA,MIN,3,3,100,35,1,17,12,12,0,0,0,0,0,12.50,2014
14,Lance Kendricks,TE,16,LAR,NYG,2,2,100,35,1,23,18,18,0,0,0,0,0,11.50,2014
15,Delanie Walker,TE,16,TEN,JAX,6,4,67,54,0,21,9,14,0,0,0,0,0,9.40,2014
16,CJ Fiedorowicz,TE,16,HOU,BAL,3,2,67,12,1,7,4,6,0,0,0,0,0,9.20,2014
17,Jared Cook,TE,16,LAR,NYG,7,5,71,41,0,12,6,8,0,0,0,0,0,9.10,2014
18,Marcedes Lewis,TE,16,JAX,TEN,3,2,67,6,1,4,2,3,0,0,0,0,0,8.60,2014
19,Larry Donnell,TE,16,NYG,LAR,5,4,80,42,0,23,8,11,0,0,0,0,0,8.20,2014
20,Coby Fleener,TE,16,IND,DAL,7,4,57,36,0,17,5,9,0,0,0,0,0,7.60,2014
21,Travis Kelce,TE,16,KC,PIT,7,4,57,31,0,13,4,8,0,0,0,0,0,7.10,2014
22,Rhett Ellison,TE,16,MIN,MIA,2,2,100,47,0,40,24,24,0,0,0,0,0,6.70,2014
23,Ed Dickson,TE,16,CAR,CLE,2,2,100,44,0,34,22,22,0,0,0,0,0,6.40,2014
24,Levine Toilolo,TE,16,ATL,NO,4,4,100,17,0,8,4,4,0,0,0,0,0,5.70,2014
25,Ryan Griffin,TE,16,HOU,BAL,3,3,100,25,0,11,8,8,0,0,0,0,0,5.50,2014
26,Julius Thomas,TE,16,DEN,CIN,6,2,33,33,0,26,6,17,0,0,0,0,0,5.30,2014
27,Darren Fells,TE,16,ARI,SEA,3,2,67,26,0,15,9,13,0,0,0,0,0,4.60,2014
28,Jack Doyle,TE,16,IND,DAL,3,2,67,23,0,13,8,12,0,0,0,0,0,4.30,2014
29,Daniel Fells,TE,16,NYG,LAR,3,2,67,20,0,12,7,10,0,0,0,0,0,4.00,2014
30,Andrew Quarless,TE,16,GB,TB,3,2,67,17,0,16,6,9,0,0,0,0,0,3.70,2014
31,MarQueis Gray,TE,16,BUF,OAK,2,2,100,15,0,9,8,8,0,0,0,0,0,3.50,2014
32,John Carlson,TE,16,ARI,SEA,3,2,67,15,0,12,5,8,0,0,0,0,0,3.50,2014
33,Richard Rodgers,TE,16,GB,TB,3,2,67,13,0,8,4,7,0,0,0,0,0,3.30,2014
34,Chase Ford,TE,16,MIN,MIA,2,1,50,22,0,22,11,22,0,0,0,0,0,3.20,2014
35,Greg Olsen,TE,16,CAR,CLE,3,1,33,21,0,21,7,21,0,0,0,0,0,3.10,2014
36,Cooper Helfet,TE,16,SEA,ARI,4,2,50,9,0,6,2,5,0,0,0,0,0,2.90,2014
37,Luke Stocker,TE,16,TB,GB,3,2,67,8,0,4,3,4,0,0,0,0,0,2.80,2014
38,Brent Celek,TE,16,PHI,WAS,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2014
39,Jordan Reed,TE,16,WAS,PHI,4,2,50,5,0,4,1,3,0,0,0,0,0,2.50,2014
40,Chase Coffman,TE,16,TEN,JAX,1,1,100,14,0,14,14,14,0,0,0,0,0,2.40,2014
41,Rob Housler,TE,16,ARI,SEA,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2014
42,Tim Wright,TE,16,NE,NYJ,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2014
43,Crockett Gillmore,TE,16,BAL,HOU,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2014
44,Jacob Tamme,TE,16,DEN,CIN,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2014
45,Owen Daniels,TE,16,BAL,HOU,6,1,17,7,0,7,1,7,0,0,0,0,0,1.70,2014
46,Logan Paulsen,TE,16,WAS,PHI,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2014
47,Zach Sudfeld,TE,16,NYJ,NE,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2014
48,Mychal Rivera,TE,16,OAK,BUF,4,1,25,5,0,5,1,5,0,0,0,0,0,1.50,2014
49,Jim Dray,TE,16,CLE,CAR,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2014
50,Benjamin Watson,TE,16,NO,ATL,2,1,50,2,0,2,1,2,0,0,0,0,0,1.20,2014
