Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Matt Schaub,QB,11,HOU,JAX,43,55,78,527,10,5,2,122,0,0,0,0,42.08,2012
2,Chad Henne,QB,11,JAX,HOU,16,33,49,354,11,4,0,127,2,7,4,0,33.86,2012
3,Robert Griffin III,QB,11,WAS,PHI,14,15,93,200,13,4,0,158,12,84,7,0,32.40,2012
4,Tom Brady,QB,11,NE,IND,24,35,69,331,10,3,0,127,0,0,0,0,28.24,2012
5,Josh Freeman,QB,11,TB,CAR,25,46,54,248,5,3,2,73,5,27,5,0,24.62,2012
6,Andy Dalton,QB,11,CIN,KC,18,29,62,230,8,2,0,110,3,13,4,1,24.50,2012
7,Peyton Manning,QB,11,DEN,LAC,25,42,60,270,6,3,1,92,0,0,0,0,21.80,2012
8,Carson Palmer,QB,11,OAK,NO,22,40,55,312,8,2,2,76,1,2,2,0,21.68,2012
9,Drew Brees,QB,11,NO,OAK,20,27,74,219,8,3,0,135,0,0,0,0,20.76,2012
10,Andrew Luck,QB,11,IND,NE,27,50,54,334,7,2,3,63,1,4,4,0,20.76,2012
11,Tony Romo,QB,11,DAL,CLE,35,50,70,313,6,1,0,93,2,10,5,0,19.52,2012
12,Colin Kaepernick,QB,11,SF,CHI,16,23,70,243,11,2,0,133,4,10,3,0,18.72,2012
13,Cam Newton,QB,11,CAR,TB,16,29,55,252,9,1,0,96,11,40,4,0,18.08,2012
14,Aaron Rodgers,QB,11,GB,DET,19,27,70,236,9,2,1,106,1,3,3,0,16.74,2012
15,Byron Leftwich,QB,11,PIT,BAL,18,39,46,199,5,0,1,51,1,31,31,1,16.06,2012
16,Brandon Weeden,QB,11,CLE,DAL,20,35,57,210,6,2,0,94,0,0,0,0,15.40,2012
17,Philip Rivers,QB,11,LAC,DEN,24,40,60,258,6,2,2,75,0,0,0,0,15.32,2012
18,Sam Bradford,QB,11,LAR,NYJ,23,44,52,170,4,2,1,67,1,7,7,0,13.50,2012
19,Matthew Stafford,QB,11,DET,GB,17,39,44,266,7,1,2,54,2,12,6,0,12.84,2012
20,Mark Sanchez,QB,11,NYJ,LAR,15,20,75,178,9,1,0,118,4,-2,-1,0,10.92,2012
21,Matt Ryan,QB,11,ATL,ARI,28,46,61,301,7,0,5,40,3,-3,-1,0,9.74,2012
22,Ryan Tannehill,QB,11,MIA,BUF,14,28,50,141,5,1,2,47,1,7,7,0,8.34,2012
23,Ryan Fitzpatrick,QB,11,BUF,MIA,17,27,63,168,6,0,0,80,3,15,5,0,8.22,2012
24,Jason Campbell,QB,11,CHI,SF,14,22,64,107,5,1,2,53,1,13,13,0,7.58,2012
25,Joe Flacco,QB,11,BAL,PIT,20,32,63,164,5,0,0,76,1,-1,-1,0,6.46,2012
26,Nick Foles,QB,11,PHI,WAS,21,46,46,204,4,0,2,40,1,0,0,0,6.16,2012
27,Brady Quinn,QB,11,KC,CIN,9,14,64,95,7,0,0,84,3,7,2,0,4.50,2012
28,Matt Cassel,QB,11,KC,CIN,8,16,50,93,6,0,0,68,1,0,0,0,3.72,2012
29,Chase Daniel,QB,11,NO,OAK,1,1,100,10,10,0,0,108,3,17,6,0,2.10,2012
30,Ryan Lindley,QB,11,ARI,ATL,9,20,45,64,3,0,0,53,0,0,0,0,1.56,2012
31,John Skelton,QB,11,ARI,ATL,2,7,29,6,1,0,0,40,0,0,0,0,0.24,2012
32,Ryan Mallett,QB,11,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
33,Alex Smith,QB,11,SF,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
34,Blaine Gabbert,QB,11,JAX,HOU,2,2,100,24,12,0,0,117,0,0,0,0,-0.04,2012
35,Tim Tebow,QB,11,NYJ,LAR,1,1,100,-1,-1,0,0,79,2,-5,-3,0,-0.54,2012
