Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Andre Johnson,WR,11,HOU,JAX,19,14,74,273,1,48,14,20,0,0,0,0,0,50.30,2012
2,Justin Blackmon,WR,11,JAX,HOU,13,7,54,236,1,81,18,34,0,0,0,0,0,39.60,2012
3,Dez Bryant,WR,11,DAL,CLE,15,12,80,145,1,30,10,12,0,0,0,0,0,35.50,2012
4,TY Hilton,WR,11,IND,NE,9,6,67,100,2,43,11,17,0,0,0,1,0,31.00,2012
5,Danario Alexander,WR,11,LAC,DEN,11,7,64,96,2,21,9,14,0,0,0,0,0,28.60,2012
6,Julian Edelman,WR,11,NE,IND,7,5,71,58,1,18,8,12,1,47,0,0,0,27.50,2012
7,Calvin Johnson,WR,11,DET,GB,11,5,46,143,1,53,13,29,0,0,0,1,1,27.30,2012
8,Randall Cobb,WR,11,GB,DET,12,9,75,74,1,22,6,8,2,19,0,1,0,24.30,2012
9,Vincent Jackson,WR,11,TB,CAR,11,6,55,94,1,24,9,16,0,0,0,0,0,23.40,2012
10,Roddy White,WR,11,ATL,ARI,13,8,62,123,0,37,10,15,0,0,0,1,0,23.30,2012
11,AJ Green,WR,11,CIN,KC,12,6,50,91,1,40,8,15,0,0,0,0,0,21.10,2012
12,Brandon LaFell,WR,11,CAR,TB,7,5,71,93,1,29,13,19,0,0,0,0,0,20.30,2012
13,Lance Moore,WR,11,NO,OAK,3,2,67,53,2,38,18,27,0,0,0,0,0,19.30,2012
14,Cecil Shorts,WR,11,JAX,HOU,6,3,50,81,1,67,14,27,0,0,0,0,0,17.10,2012
15,Davone Bess,WR,11,MIA,BUF,11,6,55,50,1,18,5,8,0,0,0,0,0,17.00,2012
16,Brandon Gibson,WR,11,LAR,NYJ,5,3,60,9,2,6,2,3,0,0,0,0,0,15.90,2012
17,Anquan Boldin,WR,11,BAL,PIT,12,8,67,79,0,23,7,10,0,0,0,0,0,15.90,2012
18,Brandon Stokley,WR,11,DEN,LAC,5,4,80,55,1,31,11,14,0,0,0,0,0,15.50,2012
19,Wes Welker,WR,11,NE,IND,11,7,64,80,0,18,7,11,0,0,0,1,0,15.00,2012
20,Chaz Schilens,WR,11,NYJ,LAR,5,4,80,48,1,25,10,12,0,0,0,0,0,14.80,2012
21,Reggie Wayne,WR,11,IND,NE,18,7,39,72,0,21,4,10,0,0,0,0,0,14.20,2012
22,Steve Johnson,WR,11,BUF,MIA,9,6,67,79,0,16,9,13,0,0,0,0,0,13.90,2012
23,Demaryius Thomas,WR,11,DEN,LAC,9,3,33,42,1,17,5,14,0,0,0,0,0,13.20,2012
24,Santana Moss,WR,11,WAS,PHI,1,1,100,61,1,61,61,61,0,0,0,0,0,13.10,2012
25,Michael Crabtree,WR,11,SF,CHI,4,3,75,31,1,20,8,10,0,0,0,0,0,12.10,2012
26,Aldrick Robinson,WR,11,WAS,PHI,1,1,100,49,1,49,49,49,0,0,0,0,0,11.90,2012
27,Miles Austin,WR,11,DAL,CLE,12,6,50,58,0,13,5,10,0,0,0,0,0,11.80,2012
28,Kevin Walter,WR,11,HOU,JAX,8,6,75,54,0,13,7,9,0,0,0,0,0,11.40,2012
29,Juron Criner,WR,11,OAK,NO,6,3,50,23,1,13,4,8,0,0,0,0,0,11.30,2012
30,Emmanuel Sanders,WR,11,PIT,BAL,8,3,38,82,0,37,10,27,0,0,0,0,0,11.20,2012
31,Steve Smith,WR,11,CAR,TB,7,5,71,61,0,17,9,12,0,0,0,0,0,11.10,2012
32,Riley Cooper,WR,11,PHI,WAS,8,5,63,61,0,23,8,12,0,0,0,0,0,11.10,2012
33,Danny Amendola,WR,11,LAR,NYJ,11,7,64,41,0,10,4,6,0,0,0,0,0,11.10,2012
34,Darrius Heyward-Bey,WR,11,OAK,NO,5,4,80,69,0,22,14,17,0,0,0,0,0,10.90,2012
35,Marques Colston,WR,11,NO,OAK,6,4,67,69,0,24,12,17,0,0,0,0,0,10.90,2012
36,Malcom Floyd,WR,11,LAC,DEN,6,4,67,67,0,38,11,17,0,0,0,0,0,10.70,2012
37,Eric Decker,WR,11,DEN,LAC,5,2,40,23,1,20,5,12,0,0,0,0,0,10.30,2012
38,Josh Gordon,WR,11,CLE,DAL,7,5,71,53,0,23,8,11,0,0,0,0,0,10.30,2012
39,Mohamed Sanu,WR,11,CIN,KC,4,2,50,22,1,14,6,11,2,0,0,0,0,10.20,2012
40,Brandon Marshall,WR,11,CHI,SF,4,2,50,21,1,13,5,11,0,0,0,0,0,10.10,2012
41,Harry Douglas,WR,11,ATL,ARI,6,5,83,48,0,26,8,10,0,0,0,0,0,9.80,2012
42,Brandon Lloyd,WR,11,NE,IND,7,4,57,45,0,15,6,11,0,0,0,0,0,8.50,2012
43,Greg Little,WR,11,CLE,DAL,4,3,75,53,0,22,13,18,0,0,0,0,0,8.30,2012
44,Jacoby Jones,WR,11,BAL,PIT,4,2,50,1,0,4,0,1,0,0,0,0,0,8.10,2012
45,Kyle Williams,WR,11,SF,CHI,2,2,100,60,0,57,30,30,0,0,0,0,0,8.00,2012
46,Keshawn Martin,WR,11,HOU,JAX,1,1,100,9,1,9,9,9,0,0,0,0,0,7.90,2012
47,Brian Hartline,WR,11,MIA,BUF,7,4,57,49,0,17,7,12,0,0,0,1,1,7.90,2012
48,Early Doucet,WR,11,ARI,ATL,7,5,71,28,0,8,4,6,0,0,0,0,0,7.80,2012
49,Jordy Nelson,WR,11,GB,DET,5,3,60,45,0,19,9,15,0,0,0,0,0,7.50,2012
50,Jeremy Kerley,WR,11,NYJ,LAR,3,3,100,43,0,32,14,14,1,-1,0,0,0,7.20,2012
